p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,1,1,1,3,12,7,337.3127334991144,362.721931359705,347.61771725944845,-160.6563667495572,True,1.726499899999908,
1,0,1,2,0,3,12,8,335.08500653538243,364.2607296709192,346.90479370196863,-158.54250326769122,True,1.050512500001787,
1,0,1,2,1,3,12,8,336.8842183473872,365.46956594055166,348.47732507776306,-159.4421091736936,True,3.8111523000006855,
1,0,2,0,0,3,12,7,332.67824986104443,358.56978556368404,343.16852590857934,-158.33912493052222,True,0.7415552999991633,
1,0,2,0,1,3,12,7,336.3368229917916,361.70069495209685,346.62428379499426,-160.1684114958958,True,1.869897000000492,
1,0,2,1,0,3,12,8,332.6957582824553,361.82373594792483,344.4973188359321,-157.34787914122765,True,0.9963079000008292,
1,0,2,1,1,3,12,8,334.6187873425569,363.1531432979003,346.1921807461599,-158.30939367127846,True,2.450587399998767,
1,0,2,2,0,3,12,9,333.21828218609653,365.58270181439605,346.3311272455152,-156.60914109304827,True,2.3110517999994045,
1,0,2,2,1,3,12,9,333.6455432604049,365.3503832107864,346.5048692644082,-156.82277163020245,True,4.326243199997407,
1,0,3,0,0,3,12,8,331.6247387578266,360.7047163095179,343.4079568662141,-156.8123693789133,True,1.0220404000028793,
1,0,3,0,1,3,12,8,335.93694387424284,364.4200176395545,347.49048982523686,-158.96847193712142,True,3.8426797000029183,
1,0,3,1,0,3,12,9,332.1602574086391,364.47134357718494,345.25272197351404,-156.08012870431955,True,1.5115794999983336,
1,0,3,1,1,3,12,9,334.3181860111109,365.9660457503461,347.15545928999313,-157.15909300555546,True,3.468361900002492,
1,0,3,2,0,3,12,10,330.44300514748517,365.9851999328856,344.84471616884764,-154.22150257374258,True,4.339066600001388,
1,0,3,2,1,3,12,10,333.4447499216884,368.25739563484706,347.56575052845886,-155.7223749608442,True,7.51546469999812,
1,0,4,0,0,3,12,9,330.28217922391946,362.53964596105146,343.3541330579396,-155.14108961195973,True,3.388293399999384,
1,0,4,0,1,3,12,9,336.91952933106757,368.5100823232128,349.7345989547561,-158.45976466553378,True,3.1259840999991866,
1,0,4,1,0,3,12,10,333.39103264895016,368.8742460597954,347.77018186637224,-155.69551632447508,True,2.193847500002448,
1,0,4,1,1,3,12,10,335.0713682770264,369.82097656838624,349.1679448630838,-156.5356841385132,True,3.5327670000006037,
1,0,4,2,0,3,12,11,330.8123739703713,369.52133405492975,346.4987185711954,-153.40618698518566,True,3.455950400002621,
1,0,4,2,1,3,12,11,334.2347815819983,372.1434451725726,349.61286513042455,-155.11739079099914,True,10.390142299998843,
2,0,0,0,0,3,12,6,332.36553601211574,355.09470451723917,341.57279102696276,-159.18276800605787,True,0.4300070000026608,
2,0,0,0,1,3,12,6,339.18069275573373,361.45317760777834,348.21278312005006,-162.59034637786687,True,1.3711776999989524,
2,0,0,1,0,3,12,7,333.01622392009034,358.9924164973742,343.5388010799155,-158.50811196004517,True,0.7834274000015284,
2,0,0,1,1,3,12,7,336.78851094144665,362.24277934378335,347.1108999292367,-160.39425547072332,True,3.052049400001124,
2,0,0,2,0,3,12,8,334.0179508235526,363.241167472997,345.85585012835594,-158.0089754117763,True,1.1680583999986993,
2,0,0,2,1,3,12,8,337.14545713884786,365.7815090914766,348.7581447501117,-159.57272856942393,True,3.3677962999972806,
2,0,1,0,0,3,12,7,333.5456408258993,359.47961694637644,344.05211830730923,-158.77282041294964,True,0.7226600000030885,
2,0,1,0,1,3,12,7,339.4277384148173,364.83693627540794,349.73272217515137,-161.71386920740866,False,4.245560700001079,
2,0,1,1,0,3,12,8,334.2057420827886,363.3814652183254,346.0255292493748,-158.1028710413943,True,1.080278499997803,
2,0,1,1,1,3,12,8,337.32301674782957,365.908364340994,348.9161234782054,-159.66150837391478,True,4.100059200001851,
2,0,1,2,0,3,12,9,333.5448009459699,365.9622710965663,346.6778977977323,-156.77240047298494,True,2.5247741999992286,
2,0,1,2,1,3,12,9,337.6339965696337,369.395493895372,350.5152262700513,-158.81699828481686,True,6.58080919999702,
2,0,2,0,0,3,12,8,333.8628451431578,362.99082280862734,345.6644056966346,-157.9314225715789,True,0.9262911000005261,
2,0,2,0,1,3,12,8,338.1681142407797,366.70247019612304,349.7415076443827,-160.08405712038984,True,2.6320056000004115,
2,0,2,1,0,3,12,9,333.8746369134033,366.23905654170284,346.98748197282197,-156.93731845670166,True,1.6369111000021803,
2,0,2,1,1,3,12,9,336.52885193700195,368.23369188738343,349.38817794100527,-158.26442596850097,True,3.855757799999992,
2,0,2,2,0,3,12,10,334.83804817728765,370.4389097684171,349.2621777426482,-156.41902408864382,True,2.1092430999997305,
2,0,2,2,1,3,12,10,335.1748621667394,370.05018611215905,349.320120771143,-156.5874310833697,True,5.239949499999057,
2,0,3,0,0,3,12,9,333.51276967332734,365.8238558418732,346.6052342382023,-156.75638483666367,True,2.2339664999999513,
2,0,3,0,1,3,12,9,337.68261049623356,369.33047023546874,350.5198837751158,-158.84130524811678,True,4.42261359999975,
2,0,3,1,0,3,12,10,334.12570606440534,369.6679008498058,348.5274170857678,-156.06285303220267,True,1.9059071999981825,
2,0,3,1,1,3,12,10,336.03996318436793,370.8526088975266,350.1609637911384,-157.01998159218397,True,4.426655100000062,
2,0,3,2,0,3,12,11,332.20423091256123,370.97753431481624,347.9151883904112,-154.10211545628061,True,4.569320400001743,
2,0,3,2,1,3,12,11,335.1465533361861,373.1239850232683,350.5512812708448,-155.57327666809306,True,13.979911300000822,
2,0,4,0,0,3,12,10,334.7182339078322,370.2014473186774,349.0973831252543,-156.3591169539161,True,1.8251503000028606,
2,0,4,0,1,3,12,10,338.8452752221975,373.5948835135573,352.94185180825485,-158.42263761109874,True,9.750431799999205,
2,0,4,1,0,3,12,11,335.3230290869649,374.0319891715233,351.009373687789,-155.66151454348244,True,2.3570755000000645,
2,0,4,1,1,3,12,11,334.576029273822,372.4846928643963,349.95411282224825,-155.288014636911,True,11.178269699998054,
2,0,4,2,0,3,12,12,332.79706615188405,374.73177291015566,349.79060613611017,-153.39853307594203,True,5.634608700001991,
2,0,4,2,1,3,12,12,336.5711607652805,377.6388796550694,353.23075127607564,-155.28558038264026,True,12.677080299999943,
3,0,0,0,0,3,12,7,334.26220530086243,360.2383978781463,344.7847824606876,-159.13110265043122,True,0.5126022000004014,
3,0,0,0,1,3,12,7,341.1257816531538,366.58005005549046,351.4481706409439,-162.5628908265769,True,1.4834188999993785,
3,0,0,1,0,3,12,8,334.83441248942245,364.05762913886684,346.6723117942258,-158.41720624471122,True,0.8429552999987209,
3,0,0,1,1,3,12,8,338.84661688824826,367.482668840877,350.4593044995121,-160.42330844412413,True,2.425573799999256,
