date,UK_CPI_lag1,UK_CPI_lag3,UK_CPI_lag6,UK_CPI_lag12,UK_POLICY_RATE_lag1,UK_POLICY_RATE_lag3,UK_POLICY_RATE_lag6,UK_POLICY_RATE_lag12,UK_UNEMPLOYMENT_lag1,UK_UNEMPLOYMENT_lag3,UK_UNEMPLOYMENT_lag6,UK_UNEMPLOYMENT_lag12,UK_GDP_lag1,UK_GDP_lag3,UK_GDP_lag6,UK_GDP_lag12,UK_M2_lag1,UK_M2_lag3,UK_M2_lag6,UK_M2_lag12
2002-04-01,0.2663117419483628,-0.26702285558789207,-0.13342230131366103,0.6743113884890101,-0.014300000000000423,-0.8156000000000003,-0.2553000000000001,-0.08579999999999988,0.0,-0.10000000000000053,0.0,-0.09999999999999964,1.541037,1.462594,1.996298,2.466548,-0.2716839999999996,-2.0196499999999995,0.27543300000000137,0.03884000000000043
2002-05-01,0.5305052229693098,0.26702285558788924,0.0,0.6697948684127718,-0.29110000000000014,0.2889000000000004,-1.0211999999999999,0.2043999999999997,0.0,0.10000000000000053,0.10000000000000053,0.09999999999999964,1.580099,1.501869,1.817414,2.419666,-1.076874,-0.8439069999999997,-0.1686740000000011,-1.1767909999999997
2002-06-01,0.26420094628387975,0.2663117419483628,0.13342230131366623,0.13342230131366623,0.1753,-0.014300000000000423,1.0080000000000005,-0.7406999999999995,0.0,0.0,0.0,0.0,1.619053,1.541037,1.639515,2.372974,0.31440299999999954,-0.2716839999999996,-0.6859850000000005,-1.3355190000000015
2002-07-01,0.0,0.5305052229693098,-0.26702285558789207,-0.6688988150796652,-0.42669999999999986,-0.29110000000000014,-0.8156000000000003,0.5146999999999995,0.0,0.0,-0.10000000000000053,0.09999999999999964,1.657886,1.580099,1.462594,2.32647,0.03471600000000041,-1.076874,-2.0196499999999995,0.5813520000000008
2002-08-01,-0.26420094628386964,0.26420094628387975,0.26702285558788924,0.4018759594917655,0.3604000000000003,0.1753,0.2889000000000004,-0.4897,0.0,0.0,0.10000000000000053,0.0,1.696597,1.619053,1.501869,2.215978,-1.0608620000000002,0.31440299999999954,-0.8439069999999997,0.8327170000000006
2002-09-01,0.26420094628387975,0.0,0.2663117419483628,0.26702285558788924,0.2761,-0.42669999999999986,-0.014300000000000423,0.04800000000000004,0.09999999999999964,0.0,0.0,0.0,1.828975,1.657886,1.541037,2.105922,-0.578233,0.03471600000000041,-0.2716839999999996,0.38984099999999877
2002-10-01,0.26350476380052534,-0.26420094628386964,0.5305052229693098,-0.13342230131366103,-0.266,0.3604000000000003,-0.29110000000000014,-0.2553000000000001,-0.09999999999999964,0.0,0.0,0.0,1.961117,1.696597,1.580099,1.996298,0.25950900000000043,-1.0608620000000002,-1.076874,0.27543300000000137
2002-11-01,0.1314924581309022,0.26420094628387975,0.26420094628387975,0.0,0.21729999999999983,0.2761,0.1753,-1.0211999999999999,0.0,0.09999999999999964,0.0,0.10000000000000053,2.093022,1.828975,1.619053,1.817414,0.01995299999999922,-0.578233,0.31440299999999954,-0.1686740000000011
2002-12-01,0.0,0.26350476380052534,0.0,0.13342230131366623,-0.43630000000000013,-0.266,-0.42669999999999986,1.0080000000000005,-0.10000000000000053,-0.09999999999999964,0.0,0.0,2.276787,1.961117,1.657886,1.639515,-0.3396459999999992,0.25950900000000043,0.03471600000000041,-0.6859850000000005
2003-01-01,0.26246734227713014,0.1314924581309022,-0.26420094628386964,-0.26702285558789207,0.7431999999999999,0.21729999999999983,0.3604000000000003,-0.8156000000000003,-0.09999999999999964,0.0,0.0,-0.10000000000000053,2.46018,2.093022,1.696597,1.462594,-0.15459100000000037,0.01995299999999922,-1.0608620000000002,-2.0196499999999995
2003-02-01,-0.5256253888826952,0.0,0.26420094628387975,0.26702285558788924,-0.5909,-0.43630000000000013,0.2761,0.2889000000000004,0.09999999999999964,-0.10000000000000053,0.09999999999999964,0.10000000000000053,2.643203,2.276787,1.828975,1.501869,0.4473939999999996,-0.3396459999999992,-0.578233,-0.8439069999999997
2003-03-01,0.2631580466055821,0.26246734227713014,0.26350476380052534,0.2663117419483628,-0.08009999999999984,0.7431999999999999,-0.266,-0.014300000000000423,0.10000000000000053,-0.09999999999999964,-0.09999999999999964,0.0,2.780227,2.46018,1.961117,1.541037,1.0566530000000007,-0.15459100000000037,0.25950900000000043,-0.2716839999999996
2003-04-01,0.3934431304834743,-0.5256253888826952,0.1314924581309022,0.5305052229693098,0.19530000000000003,-0.5909,0.21729999999999983,-0.29110000000000014,-0.10000000000000053,0.09999999999999964,0.0,0.0,2.916772,2.643203,2.093022,1.580099,-0.13034700000000043,0.4473939999999996,0.01995299999999922,-1.076874
2003-05-01,0.5221943981151624,0.2631580466055821,0.0,0.26420094628387975,-0.30059999999999976,-0.08009999999999984,-0.43630000000000013,0.1753,-0.09999999999999964,0.10000000000000053,-0.10000000000000053,0.0,3.052839,2.780227,2.276787,1.619053,-0.09363299999999963,1.0566530000000007,-0.3396459999999992,0.31440299999999954
2003-06-01,0.0,0.3934431304834743,0.26246734227713014,0.0,0.06849999999999978,0.19530000000000003,0.7431999999999999,-0.42669999999999986,-0.09999999999999964,-0.10000000000000053,-0.09999999999999964,0.0,3.209313,2.916772,2.46018,1.657886,-0.2693110000000001,-0.13034700000000043,-0.15459100000000037,0.03471600000000041
2003-07-01,-0.1302931780415906,0.5221943981151624,-0.5256253888826952,-0.26420094628386964,-0.03399999999999981,-0.30059999999999976,-0.5909,0.3604000000000003,0.1999999999999993,-0.09999999999999964,0.09999999999999964,0.0,3.365178,3.052839,2.643203,1.696597,0.25082999999999966,-0.09363299999999963,0.4473939999999996,-1.0608620000000002
2003-08-01,-0.13046316266649693,0.0,0.2631580466055821,0.26420094628387975,-0.3612000000000002,0.06849999999999978,-0.08009999999999984,0.2761,0.0,-0.09999999999999964,0.10000000000000053,0.09999999999999964,3.520437,3.209313,2.780227,1.828975,1.3027500000000005,-0.2693110000000001,1.0566530000000007,-0.578233
2003-09-01,0.2607563407080991,-0.1302931780415906,0.3934431304834743,0.26350476380052534,0.21300000000000008,-0.03399999999999981,0.19530000000000003,-0.266,-0.09999999999999964,0.1999999999999993,-0.10000000000000053,-0.09999999999999964,3.562956,3.365178,2.916772,1.961117,-0.027743000000000073,0.25082999999999966,-0.13034700000000043,0.25950900000000043
2003-10-01,0.260078170005744,-0.13046316266649693,0.5221943981151624,0.1314924581309022,0.012599999999999945,-0.3612000000000002,-0.30059999999999976,0.21729999999999983,0.0,0.0,-0.09999999999999964,0.0,3.605288,3.520437,3.052839,2.093022,-0.342473,1.3027500000000005,-0.09363299999999963,0.01995299999999922
2003-11-01,0.12978587155997906,0.2607563407080991,0.0,0.0,-0.16290000000000004,0.21300000000000008,0.06849999999999978,-0.43630000000000013,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.10000000000000053,3.647435,3.562956,3.209313,2.276787,-0.06956400000000063,-0.027743000000000073,-0.2693110000000001,-0.3396459999999992
2003-12-01,0.0,0.260078170005744,-0.1302931780415906,0.26246734227713014,0.1932999999999998,0.012599999999999945,-0.03399999999999981,0.7431999999999999,0.0,0.0,0.1999999999999993,-0.09999999999999964,3.465892,3.605288,3.365178,2.46018,0.2269520000000007,-0.342473,0.25082999999999966,-0.15459100000000037
2004-01-01,0.25906750240924625,0.12978587155997906,-0.13046316266649693,-0.5256253888826952,0.22950000000000026,-0.16290000000000004,-0.3612000000000002,-0.5909,-0.10000000000000053,-0.09999999999999964,0.0,0.09999999999999964,3.285364,3.647435,3.520437,2.643203,1.1255919999999993,-0.06956400000000063,1.3027500000000005,0.4473939999999996
2004-02-01,-0.3888533739692369,0.0,0.2607563407080991,0.2631580466055821,-0.061900000000000066,0.1932999999999998,0.21300000000000008,-0.08009999999999984,0.0,0.0,-0.09999999999999964,0.10000000000000053,3.105844,3.465892,3.562956,2.780227,2.5532120000000003,0.2269520000000007,-0.027743000000000073,1.0566530000000007
2004-03-01,0.2594035177046749,0.25906750240924625,0.260078170005744,0.3934431304834743,0.37139999999999995,0.22950000000000026,0.012599999999999945,0.19530000000000003,0.0,-0.10000000000000053,0.0,-0.10000000000000053,2.95249,3.285364,3.605288,2.916772,0.3497249999999994,1.1255919999999993,-0.342473,-0.13034700000000043
2004-04-01,0.12944985626457955,-0.3888533739692369,0.12978587155997906,0.5221943981151624,-0.18330000000000002,-0.061900000000000066,-0.16290000000000004,-0.30059999999999976,0.0,0.0,-0.09999999999999964,-0.09999999999999964,2.800079,3.105844,3.647435,3.052839,-0.5134720000000002,2.5532120000000003,-0.06956400000000063,-0.09363299999999963
2004-05-01,0.387347159579684,0.2594035177046749,0.0,0.0,-0.012599999999999945,0.37139999999999995,0.1932999999999998,0.06849999999999978,0.0,0.0,0.0,-0.09999999999999964,2.648602,2.95249,3.465892,3.209313,0.7415120000000002,0.3497249999999994,0.2269520000000007,-0.2693110000000001
2004-06-01,0.3858525687529721,0.12944985626457955,0.25906750240924625,-0.1302931780415906,0.3116000000000003,-0.18330000000000002,0.22950000000000026,-0.03399999999999981,0.0,0.0,-0.10000000000000053,0.1999999999999993,2.41488,2.800079,3.285364,3.365178,0.12123500000000043,-0.5134720000000002,1.1255919999999993,0.25082999999999966
2004-07-01,0.0,0.387347159579684,-0.3888533739692369,-0.13046316266649693,0.15979999999999972,-0.012599999999999945,-0.061900000000000066,-0.3612000000000002,0.0,0.0,0.0,0.0,2.182771,2.648602,3.105844,3.520437,0.13834800000000058,0.7415120000000002,2.5532120000000003,1.3027500000000005
2004-08-01,-0.2570695503100866,0.3858525687529721,0.2594035177046749,0.2607563407080991,0.09949999999999992,0.3116000000000003,0.37139999999999995,0.21300000000000008,-0.09999999999999964,0.0,0.0,-0.09999999999999964,1.95226,2.41488,2.95249,3.562956,-0.3901160000000008,0.12123500000000043,0.3497249999999994,-0.027743000000000073
2004-09-01,0.25706955031008916,0.0,0.12944985626457955,0.260078170005744,0.16769999999999996,0.15979999999999972,-0.18330000000000002,0.012599999999999945,0.0,0.0,0.0,0.0,1.841387,2.182771,2.800079,3.605288,0.04657200000000117,0.13834800000000058,-0.5134720000000002,-0.342473
2004-10-01,0.0,-0.2570695503100866,0.387347159579684,0.12978587155997906,0.10139999999999993,0.09949999999999992,-0.012599999999999945,-0.16290000000000004,0.0,-0.09999999999999964,0.0,-0.09999999999999964,1.731091,1.95226,2.648602,3.647435,-0.12452600000000125,-0.3901160000000008,0.7415120000000002,-0.06956400000000063
2004-11-01,0.2564103968937634,0.25706955031008916,0.3858525687529721,0.0,-0.0016999999999995907,0.16769999999999996,0.3116000000000003,0.1932999999999998,0.0,0.0,0.0,0.0,1.621366,1.841387,2.41488,3.465892,-0.397848999999999,0.04657200000000117,0.12123500000000043,0.2269520000000007
2004-12-01,0.2557546151117193,0.0,0.0,0.25906750240924625,0.011099999999999888,0.10139999999999993,0.15979999999999972,0.22950000000000026,0.0,0.0,0.0,-0.10000000000000053,1.775076,1.731091,2.182771,3.285364,0.18252500000000005,-0.12452600000000125,0.13834800000000058,1.1255919999999993
2005-01-01,0.3824096438403476,0.2564103968937634,-0.2570695503100866,-0.3888533739692369,0.020999999999999908,-0.0016999999999995907,0.09949999999999992,-0.061900000000000066,0.0,0.0,-0.09999999999999964,0.0,1.928462,1.621366,1.95226,3.105844,-0.47772900000000007,-0.397848999999999,-0.3901160000000008,2.5532120000000003
2005-02-01,-0.38240964384033943,0.2557546151117193,0.25706955031008916,0.2594035177046749,-0.0019000000000000128,0.011099999999999888,0.16769999999999996,0.37139999999999995,0.09999999999999964,0.0,0.0,0.0,2.081525,1.775076,1.841387,2.95249,-1.3773780000000002,0.18252500000000005,0.04657200000000117,0.3497249999999994
2005-03-01,0.25510217916054256,0.3824096438403476,0.0,0.12944985626457955,0.05609999999999982,0.020999999999999908,0.10139999999999993,-0.18330000000000002,-0.09999999999999964,0.0,0.0,0.0,2.200956,1.928462,1.731091,2.800079,-0.2671349999999997,-0.47772900000000007,-0.12452600000000125,-0.5134720000000002
2005-04-01,0.3814372075470693,-0.38240964384033943,0.2564103968937634,0.387347159579684,-0.054199999999999804,-0.0019000000000000128,-0.0016999999999995907,-0.012599999999999945,0.0,0.09999999999999964,0.0,0.0,2.320006,2.081525,1.621366,2.648602,0.634029,-1.3773780000000002,-0.397848999999999,0.7415120000000002
2005-05-01,0.3799877909774621,0.25510217916054256,0.2557546151117193,0.3858525687529721,0.05069999999999997,0.05609999999999982,0.011099999999999888,0.3116000000000003,0.09999999999999964,-0.09999999999999964,0.0,0.0,2.438676,2.200956,1.775076,2.41488,0.11247000000000007,-0.2671349999999997,0.18252500000000005,0.12123500000000043
2005-06-01,0.3785493479481886,0.3814372075470693,0.3824096438403476,0.0,-0.10459999999999958,-0.054199999999999804,0.020999999999999908,0.15979999999999972,0.0,0.0,0.0,0.0,2.630705,2.320006,1.928462,2.182771,0.9779450000000001,0.634029,-0.47772900000000007,0.13834800000000058
2005-07-01,0.0,0.3799877909774621,-0.38240964384033943,-0.2570695503100866,0.08559999999999945,0.05069999999999997,-0.0019000000000000128,0.09949999999999992,-0.09999999999999964,0.09999999999999964,0.09999999999999964,-0.09999999999999964,2.822278,2.438676,2.081525,1.95226,0.5948879999999992,0.11247000000000007,-1.3773780000000002,-0.3901160000000008
2005-08-01,0.1258653407196106,0.3785493479481886,0.25510217916054256,0.25706955031008916,-0.038899999999999935,-0.10459999999999958,0.05609999999999982,0.16769999999999996,0.0,0.0,-0.09999999999999964,0.0,3.013395,2.630705,2.200956,1.841387,0.3135779999999997,0.9779450000000001,-0.2671349999999997,0.04657200000000117
2005-09-01,0.25125641358831385,0.0,0.3814372075470693,0.0,-0.17710000000000026,0.08559999999999945,-0.054199999999999804,0.10139999999999993,0.0,-0.09999999999999964,0.0,0.0,3.215571,2.822278,2.320006,1.731091,-0.376949999999999,0.5948879999999992,0.634029,-0.12452600000000125
2005-10-01,0.2506266976059759,0.1258653407196106,0.3799877909774621,0.2564103968937634,-0.027599999999999625,-0.038899999999999935,0.05069999999999997,-0.0016999999999995907,0.20000000000000018,0.0,0.09999999999999964,0.0,3.417134,3.013395,2.438676,1.621366,0.36366799999999877,0.3135779999999997,0.11247000000000007,-0.397848999999999
