date,GERMANY_CPI_roll3_mean,GERMANY_CPI_roll3_std,GERMANY_CPI_roll12_mean,GERMANY_CPI_roll12_std,GERMANY_POLICY_RATE_roll3_mean,GERMANY_POLICY_RATE_roll3_std,GERMANY_POLICY_RATE_roll12_mean,GERMANY_POLICY_RATE_roll12_std,GERMANY_UNEMPLOYMENT_roll3_mean,GERMANY_UNEMPLOYMENT_roll3_std,GERMANY_UNEMPLOYMENT_roll12_mean,GERMANY_UNEMPLOYMENT_roll12_std,GERMANY_GDP_roll3_mean,GERMANY_GDP_roll3_std,GERMANY_GDP_roll12_mean,GERMANY_GDP_roll12_std,GERMANY_M2_roll3_mean,GERMANY_M2_roll3_std,GERMANY_M2_roll12_mean,GERMANY_M2_roll12_std
2002-12-01,0.1243900000000006,0.546644591027846,0.07774333333333416,0.2572920086500002,-0.07469999999999999,0.11752067903139413,-0.020366666666666682,0.06680902678984363,0.09999999999999964,0.0,0.09166666666666663,0.0514928650544439,1.2117959999999999,0.20129904080496958,1.303043,0.3729900520708546,-0.044338000000000065,0.10295355068670764,-0.3311164166666667,0.552213293971296
2003-01-01,0.1554866666666707,0.5304846366609798,0.06996916666666664,0.2581873931665753,-0.17119999999999994,0.15934588165371588,-0.042233333333333345,0.1067277192701411,0.13333333333333344,0.057735026918963366,0.10833333333333339,0.05149286505444408,1.0102746666666669,0.20174354089867272,1.3068518333333332,0.3671590128612439,0.003525999999999918,0.045622500665795325,-0.2236808333333334,0.46583633103636796
2003-02-01,0.40426666666666716,0.3770369437247953,0.08551750000000051,0.276916371495571,-0.18026666666666666,0.14448184430347413,-0.04329166666666665,0.10644812187875904,0.13333333333333344,0.057735026918963366,0.10833333333333339,0.05149286505444408,0.8605396666666668,0.1318002051945848,1.29768775,0.3801235792205976,0.15186133333333332,0.30076083931644726,-0.04505024999999999,0.21460022326097208
2003-03-01,0.18658333333333132,0.24682780927872192,0.07774333333333298,0.27512492628005614,-0.11516666666666664,0.16679680252730666,-0.04291666666666664,0.10654935547207754,0.13333333333333344,0.057735026918963366,0.1166666666666667,0.03892494720807661,0.7627743333333333,0.04566501025221374,1.27556075,0.40691306546599426,0.294808,0.2674067257437642,0.012898999999999994,0.23213173926497394
2003-04-01,0.0932933333333305,0.373165000011166,0.0621950000000003,0.2905112832576389,-0.07543333333333324,0.09801741341890882,-0.06297499999999996,0.10962734500446164,0.09999999999999964,0.0,0.11666666666666654,0.03892494720807668,0.7171620000000001,0.045559510082983895,1.2404809166666666,0.4408519930511543,0.45203066666666647,0.05358133128557007,0.06725074999999991,0.2558385543719195
2003-05-01,-0.1243900000000006,0.19420022245095223,0.03887166666666649,0.29890165688379616,-0.06879999999999997,0.1038117045424067,-0.06274166666666665,0.1097620687779901,0.06666666666666643,0.05773502691896237,0.10833333333333324,0.0514928650544441,0.6984770000000001,0.02383774106331255,1.1850454166666666,0.46403797708249206,0.4172953333333336,0.040222902833261145,0.1070810833333334,0.2672091365359073
2003-06-01,-0.06219333333333547,0.2998931703679336,0.06219499999999911,0.30641778982001244,-0.17856666666666676,0.17041726242764657,-0.09460000000000002,0.13111039761832913,0.06666666666666703,0.05773502691896288,0.10833333333333339,0.05149286505444408,0.706588,0.0349200989689538,1.1092943333333334,0.455265172775032,0.2106813333333332,0.37999420260884803,0.10696658333333331,0.26736457484336684
2003-07-01,0.09329000000000083,0.24683158894274,0.06996916666666664,0.30845508856700427,-0.1607333333333334,0.17165282792116582,-0.10194999999999999,0.1306585939837797,0.033333333333333805,0.05773502691896342,0.10000000000000009,0.060302268915553035,0.7413646666666668,0.03463309840795095,1.0132676666666665,0.3825362735504698,0.035024666666666704,0.321882964734598,0.12169791666666659,0.2508700625729506
2003-08-01,0.15548666666666597,0.14250719326873473,0.07774333333333298,0.30512394427461237,-0.15300000000000002,0.18246709292362842,-0.09954999999999999,0.1327686264966923,0.033333333333333805,0.05773502691896342,0.09166666666666679,0.06685579234215244,0.7708826666666667,0.027244755850159064,0.9332235,0.3058548933338715,-0.0990600000000003,0.11362285935057505,0.11178174999999994,0.25365364872745294
2003-09-01,0.031096666666670103,0.14250282886081211,0.06996916666666664,0.30845508856700427,-0.06413333333333322,0.07822284406318451,-0.10814166666666665,0.12712864249422412,0.0,0.0,0.07500000000000002,0.06215815605080626,0.7952313333333333,0.019278000864580005,0.8690974166666666,0.22768251035975734,-0.2475306666666667,0.3683818597112698,0.053405166666666615,0.3402932995861695
2003-10-01,-0.031096666666665367,0.05386100661269854,0.07774333333333416,0.30512394427461165,-0.02116666666666663,0.05022452919971759,-0.1071333333333333,0.12795219514500036,0.0,0.0,0.06666666666666672,0.06513389472789313,0.8144996666666667,0.01925850078107654,0.82082525,0.1500504090371164,-0.31760733333333313,0.33420429939534546,0.04324349999999999,0.34868623019831047
2003-11-01,-0.09329000000000083,0.09329000000000358,0.08551833333333292,0.2962421926192807,-0.041699999999999994,0.03555010548507493,-0.11094166666666666,0.12499287585759244,0.0,0.0,0.058333333333333424,0.06685579234215233,0.9553350000000002,0.22745657489068372,0.8213085833333333,0.15142780816461446,-0.3056569999999998,0.3510449320571377,0.04110991666666671,0.34869419499494725
2003-12-01,0.15548666666666597,0.4408769825397304,0.07774333333333298,0.2779836429240641,0.011933333333333351,0.06466423534948272,-0.08648333333333331,0.13238693174543212,0.0,0.0,0.05000000000000012,0.06741998624632443,1.218537666666667,0.38518011325915347,0.8707828333333332,0.2696600271647922,-0.26685166666666643,0.29178418099741754,-0.002223249999999973,0.3890279103855299
2004-01-01,0.15548666666666597,0.4408769825397304,0.07774333333333298,0.2779836429240641,0.0021999999999999056,0.07065585609133876,-0.06378333333333334,0.11293149036097733,0.0,0.0,0.03333333333333336,0.049236596391733105,1.604915,0.3875721207891516,0.9694853333333334,0.41976279903933184,-0.30461033333333337,0.30027331616434677,-0.033790583333333325,0.4045908922300871
2004-02-01,0.27987666666666655,0.3363660387633321,0.05442083333333277,0.25302598588999964,0.019499999999999924,0.06005430875465948,-0.06100000000000002,0.11442171599355207,0.09999999999999964,0.1732050807568871,0.04999999999999997,0.09045340337332884,1.9670466666666666,0.35072716215932537,1.0979353333333333,0.5623629057686922,-0.3811980000000001,0.17691159253423816,-0.09215491666666664,0.36979913798327646
2004-03-01,0.15548666666666597,0.14250392006304102,0.06996916666666664,0.26123120228008245,-0.017000000000000053,0.02394514564582887,-0.06194166666666667,0.11405013617092291,0.16666666666666666,0.15275252316519428,0.058333333333333424,0.09962049198956213,2.303992666666667,0.31103252581737095,1.2560874166666667,0.6964162821374038,-0.2967380000000001,0.0926866198164569,-0.15010975000000001,0.3400571999443958
2004-04-01,0.24877666666666678,0.05385523311001304,0.11661416666666706,0.24237855374893327,0.01886666666666666,0.049634094464725165,-0.04020833333333337,0.11258028616651021,0.16666666666666666,0.15275252316519428,0.05000000000000012,0.09999999999999996,2.6148063333333336,0.31059452561874556,1.4438964166666668,0.8177823302531458,-0.329364,0.14350364106530672,-0.22913924999999993,0.2911056067272201
2004-05-01,0.24877666666666678,0.05385523311001304,0.1477124999999996,0.22311423307864792,-0.005433333333333253,0.06981477876018266,-0.045158333333333335,0.11211967192840572,0.06666666666666703,0.11547005383792573,0.05000000000000012,0.09999999999999996,2.6455613333333337,0.2657872229986492,1.584706416666667,0.8247482487642634,-0.43074400000000007,0.112085175554131,-0.30416475000000004,0.22403060536458588
2004-06-01,0.15548666666666597,0.14250392006304105,0.124389166666667,0.22267027623242616,0.0073333333333332655,0.06769803049818547,-0.015466666666666665,0.06167180486374217,0.0,0.0,0.041666666666666664,0.09962049198956208,2.397975333333333,0.5265687583833032,1.6789342500000002,0.7831953424442626,-0.30496833333333334,0.3296061672744215,-0.2790221666666666,0.2490945686717958
2004-07-01,0.1243900000000006,0.10772490009278361,0.124389166666667,0.22267027623242616,-0.003433333333333325,0.05321995239882563,-0.0008833333333333471,0.05051892234748776,0.0,0.0,0.041666666666666664,0.09962049198956208,1.8737446666666664,0.5218857277999975,1.7269914166666667,0.739208451697976,-0.0024943333333332283,0.4691424465227317,-0.23851899999999993,0.3174958088284576
2004-08-01,0.09329000000000083,0.09329000000000379,0.13216333333333333,0.21953914798270135,0.008433333333333367,0.033784069224018436,-0.004799999999999989,0.050591465324067705,0.033333333333333215,0.057735026918962325,0.04999999999999997,0.09999999999999988,1.5066973333333333,0.31782668858567054,1.7686600833333335,0.6946621816029395,0.17770500000000014,0.21322923060406287,-0.23497349999999995,0.3205311328423215
2004-09-01,0.031096666666665367,0.1941986210902014,0.12438916666666582,0.2296666888205365,0.008033333333333411,0.03371888689344994,0.002574999999999994,0.04524601690154093,0.033333333333333215,0.057735026918962325,0.04999999999999997,0.09999999999999988,1.295288,0.05733500442137611,1.8039484166666666,0.6511803276116732,0.2226396666666668,0.19426117188294215,-0.16147958333333326,0.3122960566261849
2004-10-01,0.0,0.16158301983810655,0.13216333333333333,0.22663224292526105,0.014566666666666764,0.04349210656352795,0.008050000000000002,0.04799252782749321,0.06666666666666643,0.05773502691896231,0.05833333333333327,0.09962049198956206,1.2379926666666667,0.057256004657437194,1.8328646666666666,0.6106227236024679,0.2104756666666665,0.1757181215621594,-0.10649825000000002,0.346944868739617
2004-11-01,-0.09329000000000083,0.16158301983811074,0.13216333333333333,0.22663224292526105,0.014833333333333254,0.043108738479956624,0.009333333333333324,0.046727572808846436,0.06666666666666643,0.05773502691896231,0.06666666666666658,0.09847319278346604,1.2077993333333332,0.02873510030141569,1.8317761666666668,0.6118293750956787,0.15828099999999998,0.2579644346649366,-0.11898900000000001,0.34434370668932734
2004-12-01,0.27987666666666655,0.5826070722479532,0.15548666666666597,0.29050972627539734,0.0005666666666666783,0.05118792175243384,-0.0002666666666666743,0.04161420940306815,0.09999999999999964,0.0,0.07499999999999989,0.09653072991634214,1.2046706666666667,0.023915002014058395,1.8004816666666665,0.633744315457142,0.12518599999999994,0.25430893646704655,-0.06347016666666667,0.32048807149857994
2005-01-01,0.031096666666665367,0.8150843874307288,0.10106583333333319,0.3720179399745098,-0.011433333333333332,0.030446729435742153,0.004641666666666692,0.04056683505106832,0.06666666666666643,0.05773502691896232,0.07499999999999989,0.09653072991634214,1.2285686666666666,0.02388100201692644,1.7387780833333333,0.6491664527091582,0.14791333333333334,0.28987375066110016,0.006632666666666657,0.3350238705309148
2005-02-01,0.21768000000000143,0.8043370346440548,0.11661416666666706,0.37973628536987947,-0.008833333333333323,0.028819148726728302,0.002250000000000011,0.041058815906408495,0.10000000000000024,0.10000000000000049,0.06666666666666672,0.07784989441615256,1.1900576666666665,0.08820029410570243,1.6375289166666664,0.6477202097541046,0.22632233333333338,0.1976074973687328,0.03289108333333335,0.32952429207887446
2005-03-01,0.031096666666670103,0.5924883932477749,0.124389166666667,0.384310377842472,0.0010666666666666973,0.021245548553362588,0.004250000000000013,0.04014257544847296,0.06666666666666703,0.11547005383792573,0.04999999999999997,0.06741998624632432,1.0895556666666666,0.1626853812065862,1.4968724166666665,0.5974898602592591,0.16020333333333317,0.2739496353498829,0.05076516666666664,0.31522072370060533
2005-04-01,0.1865866666666657,0.32317181317889787,0.08551833333333292,0.3906911550022208,-0.0004666666666667633,0.01883542761216957,-0.00019166666666666407,0.03447754099893603,0.16666666666666666,0.15275252316519428,0.07499999999999989,0.09653072991634214,0.9274753333333333,0.16147337406003515,1.3169453333333332,0.4297824865644435,0.07764300000000013,0.1503548281133686,0.10838441666666669,0.26813880216764885
2005-05-01,0.1243900000000006,0.2850100221044918,0.08551750000000051,0.39069091983131143,0.003833333333333281,0.01327867965323649,0.004566666666666645,0.02846775954186276,0.09999999999999964,0.1732050807568871,0.07499999999999989,0.09653072991634214,0.9405230000000001,0.18141876331019002,1.2112693333333333,0.2642644864450423,0.1854506666666665,0.26282598860145817,0.18693975,0.20173262788071497
2005-06-01,0.031096666666665367,0.19419862109020122,0.09329166666666684,0.3897616124769163,0.0018666666666666092,0.014871561227163604,0.002883333333333349,0.02855310310578663,0.09999999999999964,0.1732050807568871,0.07499999999999989,0.09653072991634214,1.1284530000000002,0.3623305268273694,1.1794918333333333,0.19007820287777324,0.38718366666666676,0.16135096386552472,0.22380316666666666,0.2191679360788447
2005-07-01,0.21768000000000143,0.1425082843205988,0.10884083333333312,0.3974673353636251,-0.0009333333333332305,0.010038094108608672,0.0004333333333333596,0.026246985396883724,0.0,0.0,0.07499999999999989,0.09653072991634214,1.4910249999999998,0.36281352679165585,1.2212654166666665,0.26990901982552484,0.4769619999999997,0.040431630897116724,0.22824849999999994,0.2240576192786536
2005-08-01,0.1865866666666657,0.1615859066668073,0.10884166666666673,0.3974672998060989,-0.0030333333333332213,0.012000972182839404,0.0016999999999999977,0.0251354150733398,0.0,0.0,0.06666666666666658,0.09847319278346604,1.8065883333333332,0.29492135135715986,1.2862420833333335,0.36606663235920817,0.3834733333333335,0.19768428874428484,0.23838183333333332,0.21716068248516843
2005-09-01,0.1865866666666657,0.1615859066668073,0.13216416666666694,0.3866197831193353,0.010600000000000017,0.022599999999998798,0.0035250000000000004,0.026645488275776296,-0.033333333333333215,0.057735026918962394,0.05833333333333327,0.10836246694508299,2.0749636666666667,0.2210355005702337,1.37441075,0.46690745454477167,0.26435933333333317,0.18342599961928455,0.23423308333333326,0.218220231532883
2005-10-01,0.0932933333333305,5.773508279818407e-06,0.13216416666666575,0.3866197831193355,-0.0019333333333334164,0.03133709197314395,-0.0036916666666666855,0.021260738819511914,-0.06666666666666643,0.057735026918962415,0.041666666666666664,0.1164500152881313,2.2959713333333336,0.22098000059130718,1.4857600833333333,0.5654537490076539,0.10888433333333343,0.08589836399102012,0.20285066666666665,0.22141662056540826
2005-11-01,-0.031099999999999756,0.21544979995348562,0.124389166666667,0.3944709423209834,0.008333333333333304,0.03143522440405484,7.500000000001024e-05,0.02087225757707158,-0.09999999999999964,0.0,0.02500000000000006,0.12154310870109923,2.507835,0.20744148345738647,1.611251,0.6570805620212651,-0.007669666666666686,0.1774589718000575,0.19689416666666668,0.2316657721926266
2005-12-01,0.15548666666666597,0.46956460176777226,0.10106666666666679,0.3478392350532395,0.06053333333333333,0.11426641384647229,0.018516666666666664,0.05697656349657089,-0.13333333333333344,0.0577350269189635,0.0,0.1348399724926484,2.7104506666666666,0.19344752901067194,1.7508557500000002,0.74099264830927,-0.012442000000000064,0.17074253795407943,0.19982608333333327,0.23069984699268198
2006-01-01,0.031096666666670103,0.5386273866350688,0.13216416666666694,0.2853605740895119,0.08643333333333336,0.0909280118188738,0.020774999999999988,0.05772847296533208,-0.13333333333333344,0.0577350269189635,-0.008333333333333304,0.13789543689024486,2.9037143333333333,0.19308002922450315,1.9045465000000001,0.8157145385954009,-0.02141499999999989,0.1696993573941877,0.16051858333333335,0.22343344590664935
2006-02-01,0.2487800000000012,0.47874236317668095,0.13216416666666694,0.2853605740895119,0.0878666666666666,0.08934899738292126,0.024249999999999994,0.05638217803526204,-0.13333333333333344,0.0577350269189635,-0.03333333333333336,0.1230914909793325,3.1862749999999997,0.33627229592103214,2.1103053333333333,0.8985407687044915,0.011547666666666364,0.12276600637527371,0.14320049999999993,0.23515385191923716
2006-03-01,0.031096666666670103,0.3276336790278609,0.10106666666666679,0.27691746897630204,0.08143333333333332,0.07835874765036309,0.03860833333333332,0.06954721690181333,-0.06666666666666643,0.05773502691896241,-0.03333333333333336,0.1230914909793325,3.5575989999999997,0.46053835040743657,2.3678665833333334,0.9687673012372187,0.06937833333333347,0.22012377422108229,0.17711983333333334,0.22811716168026588
2006-04-01,0.2176833333333311,0.19420422558052947,0.13993833333333328,0.26536726806560795,0.10063333333333328,0.07399846845261919,0.04605,0.07199297314195441,-0.09999999999999964,0.09999999999999969,-0.07499999999999989,0.07537783614444088,4.017157666666667,0.45857734691689367,2.676967083333333,1.002428972685885,0.2378019999999997,0.29968496083554275,0.20055833333333326,0.24525153482063822
2006-05-01,0.0932933333333305,0.16158879334078782,0.1243899999999994,0.2678405123474482,0.07576666666666669,0.1145199254860623,0.042233333333333345,0.07608368996564155,-0.10000000000000024,0.09999999999999969,-0.08333333333333333,0.07177405625652736,4.332382,0.27280114110282633,2.9582700833333333,1.0019670399978624,0.2907116666666667,0.2132970512227814,0.16951574999999997,0.23601240970497708
2006-06-01,0.15548666666666597,0.1425071932687349,0.13216416666666694,0.2682093949089449,0.059233333333333395,0.09610459579714836,0.05295000000000002,0.07745552976327179,-0.13333333333333344,0.05773502691896194,-0.09166666666666663,0.06685579234215215,4.503872666666667,0.02843604037726274,3.2117215,0.9814968043629231,0.0163086666666666,0.49757741975428654,0.0844010833333333,0.27921142147987166
2006-07-01,0.18658333333333607,0.18658500002233233,0.13216416666666694,0.2682093949089449,0.06183333333333341,0.09817888435571706,0.06174166666666666,0.07819545974187002,-0.10000000000000024,2.9451005721170695e-09,-0.09999999999999994,0.06030226891555274,4.5322260000000005,0.02827054012579095,3.4372673333333332,0.9516367174152974,-0.36019133333333286,0.3741374555552188,-0.008729999999999905,0.3200602264236584
2006-08-01,0.1243900000000006,0.28501002210449183,0.10884083333333312,0.2836224700182285,0.13050000000000006,0.020922714928993558,0.07561666666666667,0.07869152470632433,-0.09999999999999964,0.0,-0.10833333333333324,0.05149286505444375,4.692958666666667,0.2542812514448062,3.6798626666666663,0.9438147329801629,-0.3851356666666665,0.3317674743586735,-0.02263650000000002,0.31582687783700825
2006-09-01,-0.031096666666670103,0.353199484474902,0.07774333333333298,0.3051253340494472,0.11443333333333323,0.04092546069787458,0.07890833333333332,0.07757414586097998,-0.09999999999999964,0.0,-0.10833333333333324,0.05149286505444375,4.9854769999999995,0.42468387192475604,3.9393498333333334,0.9567154916985307,-0.0033716666666663286,0.6415958807024353,0.01746833333333342,0.36751584823671407
2006-10-01,-0.1243900000000006,0.19420262433861085,0.07774333333333416,0.3051253340494473,0.15479999999999997,0.08225041033332266,0.100925,0.08214073427522255,-0.10000000000000024,2.945100572117073e-09,-0.10833333333333339,0.051492865054443726,5.409192,0.4227443678962511,4.2155724999999995,0.9867385186366106,0.25771799999999995,0.3411482129177892,0.028478416666666728,0.3692377656062573
2006-11-01,-0.062196666666665124,0.1942042255805374,0.10106666666666679,0.28536069791607777,0.11979999999999998,0.10233098260057871,0.10348333333333333,0.07979495123392354,-0.10000000000000024,2.945100572117073e-09,-0.10833333333333339,0.051492865054443726,5.720707333333333,0.2728801408262101,4.48308075,0.9767196857504082,0.2640343333333333,0.33379814925540635,0.04528949999999998,0.3627637603423572
2006-12-01,0.2487800000000012,0.35320168558487336,0.10106666666666679,0.28536069791607777,0.15336666666666673,0.09544015576964056,0.10211666666666668,0.07830879241628594,-0.13333333333333344,0.05773502691896195,-0.10833333333333324,0.051492865054443435,5.920504,0.08880611918104502,4.741863166666667,0.9305561983874113,0.18437699999999957,0.20050727491290862,0.06667308333333333,0.37654958959223844
2007-01-01,0.2176833333333311,0.3770385932942813,0.1243899999999994,0.26186470844173104,0.09500000000000004,0.06818804880622355,0.10306666666666668,0.07769507218880896,-0.16666666666666666,0.05773502691896298,-0.1166666666666667,0.057735026918962463,6.0090596666666665,0.08830461749156056,4.9919088333333335,0.8477624793079257,0.29075166666666635,0.24612373808784538,0.10652008333333329,0.3918565996095227
2007-02-01,0.34206999999999727,0.3276332045138251,0.12438916666666582,0.26186384479025215,0.0806,0.08507226340000561,0.10166666666666668,0.07939966033054582,-0.16666666666666666,0.05773502691896298,-0.1166666666666667,0.057735026918962463,5.931064666666667,0.21616834581022967,5.1692781666666665,0.7358080441815789,0.35942933333333354,0.12877690822633556,0.13225991666666678,0.38758773009767095
2007-03-01,0.18658000000000166,0.18657999999999952,0.1399374999999997,0.25933366226560506,0.06326666666666665,0.05755886841602487,0.09757500000000001,0.07675098015364654,-0.16666666666666666,0.05773502691896298,-0.1333333333333333,0.04923659639173287,5.688477333333332,0.40791144669196505,5.2745827499999995,0.6402544957685399,0.43000933333333374,0.201738143077441,0.1568308333333334,0.4092842788855671
2007-04-01,0.34206666666666763,0.14250719326873335,0.15548583333333355,0.2736828728642743,0.08543333333333332,0.06862596690272034,0.09926666666666668,0.0772310739785404,-0.16666666666666666,0.05773502691896298,-0.13333333333333344,0.04923659639173309,5.283219,0.40259336893321984,5.308424166666667,0.6038717326015755,0.3037233333333334,0.27715234504931435,0.12300041666666672,0.39597699179290197
2007-05-01,0.21768000000000143,0.2347799829627717,0.15548583333333355,0.2736828728642743,0.0736666666666667,0.08898479270826705,0.10114166666666669,0.07341698414267678,-0.16666666666666666,0.05773502691896298,-0.1333333333333333,0.0492365963917332,5.005234333333333,0.23965411104826373,5.33749125,0.5690161666485966,0.17783800000000008,0.397517183086468,0.10404150000000012,0.40439305324702896
