date,UK_CPI_roll3_mean,UK_CPI_roll3_std,UK_CPI_roll12_mean,UK_CPI_roll12_std,UK_POLICY_RATE_roll3_mean,UK_POLICY_RATE_roll3_std,UK_POLICY_RATE_roll12_mean,UK_POLICY_RATE_roll12_std,UK_UNEMPLOYMENT_roll3_mean,UK_UNEMPLOYMENT_roll3_std,UK_UNEMPLOYMENT_roll12_mean,UK_UNEMPLOYMENT_roll12_std,UK_GDP_roll3_mean,UK_GDP_roll3_std,UK_GDP_roll12_mean,UK_GDP_roll12_std,UK_M2_roll3_mean,UK_M2_roll3_std,UK_M2_roll12_mean,UK_M2_roll12_std
2004-01-01,-0.04326195718666357,0.3261197068815086,0.11990614543416356,0.25743588818555796,0.1203,0.1588245572951485,-0.007374999999999983,0.19920532634810376,-0.03333333333333351,0.05773502691896287,-0.024999999999999984,0.09653072991634215,3.2857000000000003,0.1800242351684922,3.2931287499999997,0.28398192287830226,1.3019186666666667,1.1731111272736836,0.4652431666666667,0.8706169659632536
2004-02-01,0.04320588204822806,0.37417432936980566,0.11959326802575461,0.25724817107904285,0.17966666666666672,0.22090663940527733,0.03025,0.22516746697029338,-0.03333333333333351,0.05773502691896287,-0.03333333333333336,0.08876253645985924,3.114566,0.166608312913853,3.307484,0.25894835079184636,1.3428429999999996,1.1176928189547435,0.40633249999999993,0.850649279922268
2004-03-01,5.828670879282072e-15,0.34296821771976144,0.0975938285075134,0.24256930365883148,0.04206666666666662,0.2915987368514021,-0.001300000000000005,0.22645921567389643,0.0,0.0,-0.024999999999999984,0.08660254037844362,2.9528043333333334,0.15288274235613852,3.2977595833333333,0.2765478633376647,0.7964883333333331,1.5814031098908128,0.3744054166666666,0.879329783024493
2004-04-01,0.25873351118297944,0.12894995713785704,0.08635655862955686,0.22348369316094163,0.058499999999999996,0.2841028510944582,0.02269999999999998,0.20621188132597984,0.0,0.0,-0.01666666666666668,0.08348471099367195,2.800390333333334,0.1519442392206212,3.2640731666666665,0.3287812353260356,0.19258833333333314,0.6420787794907521,0.44400083333333323,0.8719369535304545
2004-05-01,0.30088319486574516,0.14846750701211137,0.11851093935897118,0.23726244131720317,0.038566666666666784,0.25138620354612407,0.042958333333333355,0.2224241462461604,0.0,0.0,-0.008333333333333378,0.0792961461098757,2.621187,0.19405734737185235,3.197870416666666,0.4106098365842183,0.11642500000000015,0.627505826378529,0.4765463333333333,0.8499020294878201
2004-06-01,0.257733242777552,0.22320478663081877,0.1293687041957704,0.22762704502262437,0.15293333333333337,0.16220904208253392,0.05910833333333332,0.2233621252924307,0.0,0.0,-0.024999999999999984,0.045226701686664476,2.415417666666667,0.2329159654346022,3.0993364999999997,0.4991385872743876,0.3336983333333337,0.35328063028183915,0.46717283333333337,0.8532315020242253
2004-07-01,0.04292767281429514,0.32360361805003346,0.11881817189213793,0.24316865613822494,0.1903,0.10928993549270646,0.09749999999999999,0.17991977505139742,-0.033333333333333215,0.05773502691896236,-0.03333333333333329,0.049236596391732994,2.1833036666666668,0.23131045998902083,2.968655083333333,0.5779320419452368,-0.04351099999999993,0.3002906645418752,0.3261006666666666,0.8423982336335767
2004-08-01,8.326672684688674e-16,0.25706955031008805,0.11851093935897045,0.24297527292344626,0.1423333333333332,0.037304468007642484,0.09372499999999999,0.17773810214623495,-0.033333333333333215,0.05773502691896236,-0.024999999999999984,0.045226701686664476,1.9921393333333333,0.17415088223816763,2.8251910000000002,0.6284625055604124,-0.06839866666666634,0.2823689792971856,0.33229358333333336,0.8398297085375496
2004-09-01,8.326672684688674e-16,0.25706955031008805,0.09683775852515845,0.24078916777956727,0.12286666666666661,0.03883842598938875,0.10112499999999998,0.1758924471219428,-0.033333333333333215,0.05773502691896236,-0.024999999999999984,0.045226701686664476,1.8415793333333335,0.11058462544283473,2.6690079166666667,0.649503442793374,-0.15602333333333362,0.2200412775852166,0.35045583333333324,0.8261558907812226
2004-10-01,0.17115998240128416,0.14822925926588368,0.10738980230297379,0.24510023139865894,0.08913333333333344,0.08536359489462232,0.11455833333333336,0.15926479071221625,0.0,0.0,-0.01666666666666668,0.03892494720807614,1.7312813333333334,0.11001062348851548,2.5001688333333334,0.6352205300403125,-0.1586009999999997,0.2241614050834813,0.32309875000000005,0.8465132581087205
2004-11-01,0.1707216706684942,0.14784966736289207,0.12870268689561706,0.24603104704185536,0.03693333333333341,0.0561954031334701,0.09937500000000003,0.1597597578468142,0.0,0.0,-0.01666666666666668,0.03892494720807614,1.709177666666667,0.07916335426402729,2.3592675,0.5872475467749357,-0.1132833333333334,0.29035029384234085,0.3193965,0.8470689549845613
2004-12-01,0.2981915519486101,0.07293574407552392,0.1389811986815422,0.2544063496951785,0.010133333333333402,0.011380831838369123,0.082,0.1556051004071758,0.0,0.0,-0.008333333333333304,0.028867513459481128,1.774968,0.1535480284861992,2.246192333333333,0.5194370400944268,-0.23101766666666634,0.36035864977177096,0.18578641666666673,0.8347031037546944
2005-01-01,0.0852515383705758,0.409927566877059,0.13951817619228365,0.25319487874677993,0.010066666666666594,0.011484917645905927,0.08700000000000001,0.15146989499867314,0.033333333333333215,0.05773502691896233,0.0,0.042640143271121894,1.9283543333333333,0.15322452837040243,2.160832416666667,0.44401492430147604,-0.5575273333333334,0.7830071346126639,-0.14176274999999997,0.5406510895962936
2005-02-01,0.08503405972018356,0.40979203218167093,0.13915973131360596,0.25301270857398983,0.02506666666666657,0.029213067852131437,0.060724999999999994,0.12216284307133946,0.0,0.09999999999999963,-0.008333333333333304,0.051492865054443504,2.0703143333333336,0.13659247524784246,2.098204583333333,0.36883884256368415,-0.707414,0.589683202390064,-0.1931677499999999,0.5185458612021132
