variant_id,n_resid,resid_mean,resid_std,skew,kurt_excess,jb_stat,jb_p,arch_lm_stat,arch_lm_p,ljungbox_q12_stat,ljungbox_q12_p,ljungbox_q24_stat,ljungbox_q24_p,aic_best_order
USA_yoy_pct,216,0.0133101533754507,0.3082861625554041,-0.1658533921025048,2.3395519144225574,50.25179295869294,1.2245085056244388e-11,27.49459042433676,0.00655435239152,16.976836525440778,0.1504707223170181,25.39169133551321,0.3847325264199638,"(2,0,3)(2,0,2,12)"
USA_first_diff,227,0.03444677656873439,0.5411635470527678,-0.7606825906556263,4.69240799517769,230.15194047674234,1.0547295795086348e-50,30.745451078226026,0.002153873291163096,9.533413649933946,0.656820075202547,19.792977432866333,0.7084861181554409,"(0,0,4)(2,0,3,12)"
JAPAN_first_diff,227,-0.0022969221423857,0.2402980506222938,2.131934801606586,15.670610604874444,2494.622371003232,0.0,1.2561168060895,0.999950085454141,8.104780086952507,0.7768894830231674,18.69064633864581,0.7682798555744585,"(0,0,1)(1,0,1,12)"
UK_log_diff_pct,227,0.0123090074606342,0.1924031379795325,-0.1838374440966756,1.7876715420073364,31.505276707123755,1.441172902098444e-07,33.92259156021186,0.0006937617218066,7.570491141575589,0.8177305752463517,19.83304793799837,0.7062296818461129,"(3,0,0)(1,0,2,12)"
GERMANY_first_diff,227,0.004955947641764,0.2384083427150063,0.0639781939515052,0.867763757004584,7.27711658187202,0.0262902195041273,8.55101987509405,0.7407251337291435,10.33371134518742,0.5867096330191164,17.562428244620033,0.8237048290645859,"(0,0,2)(1,0,1,12)"
