country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,4,CPI,M2,0.022822096402449525,0.033356654204993084,-0.042556945839336925,0.08820113864423598,-0.01259271745047378,0.1028555357729353,-0.21418956756542695,0.1890041326644794
USA,4,POLICY_RATE,GDP,0.07149470408338417,0.04498637817717584,-0.016678597143880466,0.1596680053106488,0.08300077257092434,0.12215253024416177,-0.15641818670763272,0.32241973184948136
USA,4,POLICY_RATE,UNEMPLOYMENT,0.04753239738177414,0.03251149331020904,-0.016190129506235586,0.11125492426978387,0.030678464305370974,0.0323129860571955,-0.0326549883667322,0.09401191697747416
USA,4,POLICY_RATE,CPI,-0.14867182979952148,0.05050681846282435,-0.2476651939866572,-0.04967846561238576,-0.2872682085458458,0.1349883659519254,-0.5518454058116196,-0.022691011280072004
USA,4,POLICY_RATE,POLICY_RATE,0.004976619954650203,0.0062718870826197854,-0.007316278727284576,0.017269518636584984,0.17688962460737084,0.01986709014074261,0.13795012793151534,0.21582912128322634
USA,4,POLICY_RATE,M2,0.010491856997682859,0.031151076251920536,-0.05056425245608139,0.0715479664514471,-0.2964763131643864,0.10014002060598116,-0.49275075355210946,-0.10020187277666331
USA,4,M2,GDP,-0.006875253181420905,0.03769604809635181,-0.08075950745027045,0.06700900108742865,0.1494917282587765,0.11280526665533781,-0.07160659438568562,0.3705900509032386
USA,4,M2,UNEMPLOYMENT,-0.014258069204213585,0.032071462385003295,-0.07711813547882004,0.048601997070392866,-0.058641201806573076,0.02797879713479545,-0.11347964419077215,-0.0038027594223739997
USA,4,M2,CPI,-0.0694162880482151,0.04269490126283554,-0.15309829452337276,0.014265718426942547,-0.11882176824766619,0.12401424543681179,-0.36188968930381726,0.12424615280848492
USA,4,M2,POLICY_RATE,-0.0020014454613045403,0.005412391834953909,-0.012609733457814201,0.00860684253520512,-0.019261814902158832,0.01619440491945102,-0.05100284854428283,0.01247921873996517
USA,4,M2,M2,0.0253919379050155,0.026695548799575742,-0.026931337742152953,0.07771521355218396,0.8217371187007916,0.08483351697166526,0.6554634254363276,0.9880108119652555
USA,5,GDP,GDP,0.27712179375319296,0.055830284659630254,0.16769443582031768,0.38654915168606824,2.0038999758457345,0.19600962633428334,1.6197211082305392,2.3880788434609297
USA,5,GDP,UNEMPLOYMENT,-0.11418171332628284,0.039220383538088835,-0.19105366506093696,-0.03730976159162873,-0.15732626658351573,0.0376196959814081,-0.2310608707070756,-0.08359166245995585
USA,5,GDP,CPI,0.0379334824952475,0.06554069640731368,-0.0905262824630873,0.1663932474535823,0.28541661915451766,0.23817970106650846,-0.18141559493583892,0.7522488332448742
USA,5,GDP,POLICY_RATE,0.0008343226649310673,0.007598887306468336,-0.014059496455746872,0.015728141785609006,0.00872486483506044,0.027066087084725035,-0.04432466585100063,0.0617743955211215
USA,5,GDP,M2,-0.08967212141016537,0.03500672933404077,-0.1582853109048853,-0.02105893191544546,-0.2826822959996307,0.13002682754467101,-0.5375348779871858,-0.027829714012075513
USA,5,UNEMPLOYMENT,GDP,0.06046000463870672,0.08201587712834085,-0.10029111453284137,0.2212111238102548,0.21340190685127708,0.27819648658965707,-0.33186320686445075,0.758667020567005
USA,5,UNEMPLOYMENT,UNEMPLOYMENT,-0.06112570920393631,0.03598879454560165,-0.13166374651331555,0.00941232810544293,-0.019932087612039774,0.0479259916384779,-0.11386703122345646,0.0740028559993769
USA,5,UNEMPLOYMENT,CPI,0.26687364403479324,0.0949262419874521,0.08081820973938714,0.45292907833019935,1.146694587149166,0.3323325826976689,0.495322725061735,1.7980664492365972
USA,5,UNEMPLOYMENT,POLICY_RATE,-0.0039783530794498655,0.00952172472903357,-0.02264093354835566,0.014684227389455932,0.05753649532891316,0.039472220313595686,-0.019829056485734388,0.13490204714356072
USA,5,UNEMPLOYMENT,M2,-0.07400116052305282,0.04809068270148671,-0.16825889861796678,0.02025657757186114,-0.49048624726760853,0.18782865089501427,-0.8586304030218366,-0.12234209151338055
USA,5,CPI,GDP,-0.08094793677647256,0.05004905137259155,-0.179044077466752,0.017148203913806878,-0.3174182985924279,0.16779736175463275,-0.646301127631508,0.011464530446652244
