layer,country,form,h,origin_date,target_date,y_true,y_pred
ARIMA,USA,primary,1,2019-12-01,2020-01-01,2.599767976845202,2.6516214982328608
ARIMA,USA,primary,1,2024-02-01,2024-03-01,3.4868349120836584,3.305401532502329
ARIMA,USA,primary,1,2024-01-01,2024-02-01,3.157074141648697,3.1198171076493177
ARIMA,USA,primary,1,2023-12-01,2024-01-01,3.0883429864855705,2.957337904077656
ARIMA,USA,primary,1,2023-11-01,2023-12-01,3.3159099427102934,3.366840706562595
ARIMA,USA,primary,1,2023-10-01,2023-11-01,3.133346274591186,3.058433684684988
ARIMA,USA,primary,1,2023-09-01,2023-10-01,3.2512659098611785,3.2782831615751835
ARIMA,USA,primary,1,2024-03-01,2024-04-01,3.3607951262196734,3.500623240970132
ARIMA,USA,primary,1,2023-08-01,2023-09-01,3.687206638119256,3.707647974314611
ARIMA,USA,primary,1,2023-06-01,2023-07-01,3.287749268428297,3.5598261242148066
ARIMA,USA,primary,1,2023-05-01,2023-06-01,3.070617072997095,3.03595534535865
ARIMA,USA,primary,1,2023-04-01,2023-05-01,4.131851231385042,4.20854337425478
ARIMA,USA,primary,1,2023-03-01,2023-04-01,4.950079879124369,4.740727889747446
ARIMA,USA,primary,1,2023-02-01,2023-03-01,4.917719362889961,4.962041730954925
ARIMA,USA,primary,1,2023-01-01,2023-02-01,5.957820738137087,6.148493719944329
ARIMA,USA,primary,1,2023-07-01,2023-08-01,3.722504803505289,3.478116434694873
ARIMA,USA,primary,1,2022-12-01,2023-01-01,6.327178517960097,5.965881663169713
ARIMA,USA,primary,1,2024-04-01,2024-05-01,3.244278584003113,3.382779509700433
ARIMA,USA,primary,1,2024-06-01,2024-07-01,2.9414757935583014,2.9416574153291584
ARIMA,USA,primary,1,2025-08-01,2025-09-01,3.022571584713329,3.07824819156045
ARIMA,USA,primary,1,2025-07-01,2025-08-01,2.9385917430316155,2.888722670658757
ARIMA,USA,primary,1,2025-06-01,2025-07-01,2.742618052167134,2.7391247878853577
ARIMA,USA,primary,1,2025-05-01,2025-06-01,2.680453865910226,2.7335099592484933
ARIMA,USA,primary,1,2025-04-01,2025-05-01,2.377265107368088,2.496780581860245
ARIMA,USA,primary,1,2025-03-01,2025-04-01,2.32538823025783,2.219226850873889
ARIMA,USA,primary,1,2024-05-01,2024-06-01,2.9702579486470926,3.244731696228277
ARIMA,USA,primary,1,2025-02-01,2025-03-01,2.381981462805549,2.438529856941224
ARIMA,USA,primary,1,2024-12-01,2025-01-01,2.9909783078999608,2.872707358090169
ARIMA,USA,primary,1,2024-11-01,2024-12-01,2.870690967509981,2.8182928820297737
ARIMA,USA,primary,1,2024-10-01,2024-11-01,2.719472461284833,2.571382564078064
ARIMA,USA,primary,1,2024-09-01,2024-10-01,2.578844053871343,2.416349915778844
ARIMA,USA,primary,1,2024-08-01,2024-09-01,2.4264830315416708,2.444332720793764
ARIMA,USA,primary,1,2024-07-01,2024-08-01,2.607144490692037,2.710727546712491
ARIMA,USA,primary,1,2025-01-01,2025-02-01,2.8015834477613355,2.972015242596693
ARIMA,USA,primary,1,2022-11-01,2022-12-01,6.404600402357152,6.593922395100703
ARIMA,USA,primary,1,2025-09-01,2025-10-01,2.8587179332828505,2.913499223072877
ARIMA,USA,primary,1,2022-09-01,2022-10-01,7.758813957693,7.467941562072569
ARIMA,USA,primary,1,2021-02-01,2021-03-01,2.6678187820641908,2.449750336144289
ARIMA,USA,primary,1,2021-01-01,2021-02-01,1.6698167791706853,1.4402029873020064
ARIMA,USA,primary,1,2020-12-01,2021-01-01,1.3738437137002402,1.49846104135462
ARIMA,USA,primary,1,2020-11-01,2020-12-01,1.3204191315779434,0.9776551657903706
ARIMA,USA,primary,1,2020-10-01,2020-11-01,1.1757452138405844,0.968316730511212
ARIMA,USA,primary,1,2020-08-01,2020-09-01,1.3910228912373812,1.362670316885179
ARIMA,USA,primary,1,2021-03-01,2021-04-01,4.133077115360573,3.9280108326476615
ARIMA,USA,primary,1,2020-07-01,2020-08-01,1.2810698495523851,1.3189046730995937
ARIMA,USA,primary,1,2020-05-01,2020-06-01,0.7166562831830481,0.526858483751182
ARIMA,USA,primary,1,2020-04-01,2020-05-01,0.1982013035848551,-0.052454643288854
ARIMA,USA,primary,1,2020-03-01,2020-04-01,0.3130472940411133,0.8435841228456333
ARIMA,USA,primary,1,2020-02-01,2020-03-01,1.4940399642909163,1.9706003228389908
ARIMA,USA,primary,1,2020-01-01,2020-02-01,2.34131667975952,2.377154447090108
ARIMA,USA,primary,1,2022-10-01,2022-11-01,7.122856456533988,7.271625734999025
ARIMA,USA,primary,1,2020-06-01,2020-07-01,0.9968647625897996,0.8032207750273436
ARIMA,USA,primary,1,2021-04-01,2021-05-01,4.918257089467626,4.502288040957424
ARIMA,USA,primary,1,2020-09-01,2020-10-01,1.2303863428671624,1.070879372015071
ARIMA,USA,primary,1,2021-06-01,2021-07-01,5.245169381309234,5.15510491309422
ARIMA,USA,primary,1,2021-05-01,2021-06-01,5.295632620349999,4.812620381420622
ARIMA,USA,primary,1,2022-07-01,2022-08-01,8.222579178218826,8.129970123612004
ARIMA,USA,primary,1,2022-06-01,2022-07-01,8.462576727730099,9.39318505733175
ARIMA,USA,primary,1,2022-05-01,2022-06-01,8.979361103105798,8.284645933941611
ARIMA,USA,primary,1,2022-04-01,2022-05-01,8.538171195642065,7.493093746235115
ARIMA,USA,primary,1,2022-02-01,2022-03-01,8.572204966013853,7.760226844908487
ARIMA,USA,primary,1,2022-01-01,2022-02-01,7.937278766517819,7.622318694999788
ARIMA,USA,primary,1,2022-03-01,2022-04-01,8.231750770777225,8.768574428219273
ARIMA,USA,primary,1,2022-08-01,2022-09-01,8.192106896425821,8.114214675940444
ARIMA,USA,primary,1,2021-11-01,2021-12-01,7.174340285065539,6.854776278372198
ARIMA,USA,primary,1,2021-10-01,2021-11-01,6.901970403700863,6.450186316098296
ARIMA,USA,primary,1,2021-09-01,2021-10-01,6.235042390298062,5.360604972395027
ARIMA,USA,primary,1,2021-08-01,2021-09-01,5.351215590949132,5.011190233822089
ARIMA,USA,primary,1,2021-07-01,2021-08-01,5.152015301793966,5.100443464137645
ARIMA,USA,primary,1,2021-12-01,2022-01-01,7.558805726967832,7.373495345552389
ARIMA,USA,secondary,1,2021-11-01,2021-12-01,1.9260000000000448,1.118313552643529
ARIMA,USA,secondary,1,2021-07-01,2021-08-01,0.7729999999999677,0.3868701632695756
ARIMA,USA,secondary,1,2021-08-01,2021-09-01,1.2340000000000373,0.3854939854920033
ARIMA,USA,secondary,1,2021-09-01,2021-10-01,2.6399999999999864,0.8969430002911413
ARIMA,USA,secondary,1,2021-10-01,2021-11-01,2.368999999999972,1.6227741110976526
ARIMA,USA,secondary,1,2021-12-01,2022-01-01,1.697999999999979,1.1664815630270868
ARIMA,USA,secondary,1,2022-07-01,2022-08-01,0.183999999999969,-0.4317569524489204
ARIMA,USA,secondary,1,2022-02-01,2022-03-01,3.173999999999978,1.410930801874728
ARIMA,USA,secondary,1,2022-03-01,2022-04-01,0.8870000000000005,2.191895165518549
ARIMA,USA,secondary,1,2022-04-01,2022-05-01,2.737000000000023,0.0693801514640595
ARIMA,USA,secondary,1,2022-05-01,2022-06-01,3.658999999999992,1.5076963616712842
ARIMA,USA,secondary,1,2022-06-01,2022-07-01,-0.0439999999999827,2.431976927315948
ARIMA,USA,secondary,1,2021-06-01,2021-07-01,1.2490000000000236,1.1662711630490254
ARIMA,USA,secondary,1,2022-01-01,2022-02-01,1.9569999999999936,0.919929044206887
ARIMA,USA,secondary,1,2021-05-01,2021-06-01,2.271000000000015,0.7016873685257988
ARIMA,USA,secondary,1,2020-01-01,2020-02-01,0.1229999999999904,0.0992448706735334
ARIMA,USA,secondary,1,2021-03-01,2021-04-01,1.6529999999999632,1.2182015192930231
ARIMA,USA,secondary,1,2022-08-01,2022-09-01,1.2520000000000095,0.7099685551431489
ARIMA,USA,secondary,1,2020-02-01,2020-03-01,-1.1739999999999782,0.1572965179970357
ARIMA,USA,secondary,1,2020-03-01,2020-04-01,-2.04400000000004,-0.7528767803352207
ARIMA,USA,secondary,1,2020-04-01,2020-05-01,-0.2299999999999897,-0.5610141816025896
ARIMA,USA,secondary,1,2020-05-01,2020-06-01,1.239999999999981,0.5752877563550403
ARIMA,USA,secondary,1,2020-06-01,2020-07-01,1.3100000000000025,0.9560638245343932
ARIMA,USA,secondary,1,2021-04-01,2021-05-01,1.7690000000000057,0.8150648657705155
ARIMA,USA,secondary,1,2020-07-01,2020-08-01,0.9639999999999986,0.4098273013439192
ARIMA,USA,secondary,1,2020-09-01,2020-10-01,0.3220000000000027,0.2027698547938793
ARIMA,USA,secondary,1,2020-10-01,2020-11-01,0.5919999999999845,0.3408491834883554
ARIMA,USA,secondary,1,2020-11-01,2020-12-01,1.1340000000000146,0.3866194749254718
ARIMA,USA,secondary,1,2020-12-01,2021-01-01,0.6419999999999959,0.8436318799584699
ARIMA,USA,secondary,1,2021-01-01,2021-02-01,0.8919999999999959,0.1225058062739816
ARIMA,USA,secondary,1,2021-02-01,2021-03-01,1.382000000000005,1.0245846050626193
ARIMA,USA,secondary,1,2020-08-01,2020-09-01,0.68100000000004,0.3913313348601452
ARIMA,USA,secondary,1,2022-09-01,2022-10-01,1.6580000000000157,0.5203474510855428
ARIMA,USA,secondary,1,2024-02-01,2024-03-01,1.3780000000000427,0.7502913155576056
ARIMA,USA,secondary,1,2022-11-01,2022-12-01,0.0459999999999922,0.4942190815270806
ARIMA,USA,secondary,1,2024-07-01,2024-08-01,0.492999999999995,0.484675838386301
ARIMA,USA,secondary,1,2024-08-01,2024-09-01,0.6700000000000159,0.3674088463170919
ARIMA,USA,secondary,1,2024-09-01,2024-10-01,0.8989999999999441,0.5242706345330663
ARIMA,USA,secondary,1,2024-10-01,2024-11-01,0.8970000000000482,0.7177153894777947
ARIMA,USA,secondary,1,2024-11-01,2024-12-01,1.075999999999965,0.6879813897586007
ARIMA,USA,secondary,1,2024-12-01,2025-01-01,1.3570000000000275,0.6993727953417808
ARIMA,USA,secondary,1,2024-06-01,2024-07-01,0.5250000000000341,0.3161602926258366
ARIMA,USA,secondary,1,2025-01-01,2025-02-01,0.7179999999999609,0.9121280915991564
ARIMA,USA,secondary,1,2025-03-01,2025-04-01,0.5169999999999959,0.3310683152021035
ARIMA,USA,secondary,1,2025-04-01,2025-05-01,0.3179999999999836,0.5409586226231862
ARIMA,USA,secondary,1,2025-05-01,2025-06-01,0.8149999999999977,0.251129889571575
ARIMA,USA,secondary,1,2025-06-01,2025-07-01,0.7339999999999804,0.8212775668472672
ARIMA,USA,secondary,1,2025-07-01,2025-08-01,1.122000000000014,0.5157442033492529
ARIMA,USA,secondary,1,2019-12-01,2020-01-01,0.4970000000000141,0.5101964900685492
ARIMA,USA,secondary,1,2025-02-01,2025-03-01,0.1060000000000513,0.442252185675577
ARIMA,USA,secondary,1,2022-10-01,2022-11-01,0.7789999999999964,0.8696666280068848
ARIMA,USA,secondary,1,2024-05-01,2024-06-01,-0.1310000000000286,0.1438266547638779
ARIMA,USA,secondary,1,2024-03-01,2024-04-01,0.6779999999999973,0.9514509209344952
ARIMA,USA,secondary,1,2022-12-01,2023-01-01,1.5880000000000225,0.1668566652325044
ARIMA,USA,secondary,1,2023-01-01,2023-02-01,1.0299999999999727,1.1901986626187109
ARIMA,USA,secondary,1,2023-02-01,2023-03-01,0.3710000000000377,0.3364929131367716
ARIMA,USA,secondary,1,2023-03-01,2023-04-01,1.024000000000001,0.5704014539518336
ARIMA,USA,secondary,1,2023-04-01,2023-05-01,0.4889999999999759,0.5416317145706957
ARIMA,USA,secondary,1,2023-05-01,2023-06-01,0.6800000000000068,-0.0537200540170262
ARIMA,USA,secondary,1,2024-04-01,2024-05-01,0.1519999999999868,0.3864775217082421
ARIMA,USA,secondary,1,2023-06-01,2023-07-01,0.5949999999999704,0.8768454020186889
ARIMA,USA,secondary,1,2023-08-01,2023-09-01,1.1940000000000168,1.0045343702777902
ARIMA,USA,secondary,1,2023-09-01,2023-10-01,0.4200000000000159,0.5576115922551438
ARIMA,USA,secondary,1,2023-10-01,2023-11-01,0.4519999999999982,0.3563910503763543
ARIMA,USA,secondary,1,2023-11-01,2023-12-01,0.5929999999999609,0.5107277481665299
ARIMA,USA,secondary,1,2023-12-01,2024-01-01,0.9569999999999936,0.3754532079138462
ARIMA,USA,secondary,1,2024-01-01,2024-02-01,1.2690000000000057,0.6824337014523771
ARIMA,USA,secondary,1,2023-07-01,2023-08-01,1.4730000000000132,0.4369557892155649
ARIMA,USA,secondary,1,2025-08-01,2025-09-01,0.9540000000000076,0.8521077000309074
ARIMA,USA,secondary,1,2025-09-01,2025-10-01,0.4089999999999918,0.66584918510862
ARIMA,JAPAN,primary,1,2022-09-01,2022-10-01,0.6000000000000085,0.1327791823525143
ARIMA,JAPAN,primary,1,2023-12-01,2024-01-01,0.1000000000000085,0.0751882341772048
ARIMA,JAPAN,primary,1,2023-11-01,2023-12-01,-0.1000000000000085,0.0241772636987319
ARIMA,JAPAN,primary,1,2023-10-01,2023-11-01,-0.1999999999999886,0.1452102759245821
ARIMA,JAPAN,primary,1,2023-09-01,2023-10-01,0.8999999999999915,0.1424947203427614
ARIMA,JAPAN,primary,1,2023-08-01,2023-09-01,0.2999999999999971,0.1238356432618672
ARIMA,JAPAN,primary,1,2023-07-01,2023-08-01,0.2000000000000028,0.2468633857765356
ARIMA,JAPAN,primary,1,2024-01-01,2024-02-01,0.0,0.0317819680360339
ARIMA,JAPAN,primary,1,2023-06-01,2023-07-01,0.5,0.044310341873274
ARIMA,JAPAN,primary,1,2023-04-01,2023-05-01,0.0,0.2268719788943285
ARIMA,JAPAN,primary,1,2023-03-01,2023-04-01,0.6999999999999886,0.2039206561012795
ARIMA,JAPAN,primary,1,2023-02-01,2023-03-01,0.4000000000000057,0.0118321472606674
ARIMA,JAPAN,primary,1,2023-01-01,2023-02-01,-0.7000000000000028,0.1395670066905706
ARIMA,JAPAN,primary,1,2022-12-01,2023-01-01,0.6000000000000085,0.065037842448483
ARIMA,JAPAN,primary,1,2022-11-01,2022-12-01,0.1999999999999886,0.0892300548560718
ARIMA,JAPAN,primary,1,2023-05-01,2023-06-01,0.1000000000000085,0.024509963137058
ARIMA,JAPAN,primary,1,2022-10-01,2022-11-01,0.2000000000000028,0.072901545874275
ARIMA,JAPAN,primary,1,2024-02-01,2024-03-01,0.2999999999999971,0.1648577451980002
ARIMA,JAPAN,primary,1,2024-04-01,2024-05-01,0.3999999999999915,0.1997095840226374
ARIMA,JAPAN,primary,1,2025-06-01,2025-07-01,0.2000000000000028,0.1405308445339634
ARIMA,JAPAN,primary,1,2025-05-01,2025-06-01,-0.0999999999999943,0.0799051379782796
ARIMA,JAPAN,primary,1,2025-04-01,2025-05-01,0.2999999999999971,0.2048413301668259
ARIMA,JAPAN,primary,1,2025-03-01,2025-04-01,0.4000000000000057,0.263885891364736
ARIMA,JAPAN,primary,1,2025-02-01,2025-03-01,0.2999999999999971,0.1103168208337708
ARIMA,JAPAN,primary,1,2025-01-01,2025-02-01,-0.4000000000000057,0.0902277180032995
ARIMA,JAPAN,primary,1,2024-03-01,2024-04-01,0.5,0.2053074187466195
ARIMA,JAPAN,primary,1,2024-12-01,2025-01-01,0.5,0.2220171065360006
ARIMA,JAPAN,primary,1,2024-10-01,2024-11-01,0.5,0.0920204405197567
ARIMA,JAPAN,primary,1,2024-09-01,2024-10-01,0.5999999999999943,0.1029307820602495
ARIMA,JAPAN,primary,1,2024-08-01,2024-09-01,-0.1999999999999886,0.2110526528299388
ARIMA,JAPAN,primary,1,2024-07-01,2024-08-01,0.5,0.2451401611527298
ARIMA,JAPAN,primary,1,2024-06-01,2024-07-01,0.3999999999999915,0.0917351887019463
ARIMA,JAPAN,primary,1,2024-05-01,2024-06-01,0.1000000000000085,0.0868760318715042
ARIMA,JAPAN,primary,1,2024-11-01,2024-12-01,0.7000000000000028,0.1369257367280974
ARIMA,JAPAN,primary,1,2025-07-01,2025-08-01,0.1999999999999886,0.2438344187522172
ARIMA,JAPAN,primary,1,2025-09-01,2025-10-01,0.7999999999999972,0.2117594868336587
ARIMA,JAPAN,primary,1,2022-07-01,2022-08-01,0.4000000000000057,0.2319739408032621
ARIMA,JAPAN,primary,1,2021-01-01,2021-02-01,0.0,0.1034299052732369
ARIMA,JAPAN,primary,1,2020-12-01,2021-01-01,0.5,-0.0481053176511402
ARIMA,JAPAN,primary,1,2020-11-01,2020-12-01,-0.2000000000000028,-0.0338658811628594
ARIMA,JAPAN,primary,1,2020-10-01,2020-11-01,-0.2999999999999971,-0.0874966935932855
ARIMA,JAPAN,primary,1,2020-09-01,2020-10-01,-0.1000000000000085,0.0314377733818039
ARIMA,JAPAN,primary,1,2020-08-01,2020-09-01,-0.1999999999999886,0.0827407451103587
ARIMA,JAPAN,primary,1,2021-02-01,2021-03-01,0.1000000000000085,0.0796713443409299
ARIMA,JAPAN,primary,1,2020-07-01,2020-08-01,0.0999999999999943,0.2049388489912773
ARIMA,JAPAN,primary,1,2020-05-01,2020-06-01,-0.1999999999999886,-0.0608185423476496
ARIMA,JAPAN,primary,1,2020-04-01,2020-05-01,-0.1000000000000085,0.0559712656128379
ARIMA,JAPAN,primary,1,2020-03-01,2020-04-01,-0.0999999999999943,0.1997536441917826
ARIMA,JAPAN,primary,1,2020-02-01,2020-03-01,0.0,0.0762758997511015
ARIMA,JAPAN,primary,1,2020-01-01,2020-02-01,-0.2000000000000028,-0.0009538458175929
ARIMA,JAPAN,primary,1,2019-12-01,2020-01-01,0.0,-0.0140595736508979
ARIMA,JAPAN,primary,1,2020-06-01,2020-07-01,0.0999999999999943,-0.0494455003920017
ARIMA,JAPAN,primary,1,2022-08-01,2022-09-01,0.3999999999999915,0.1274386998237707
ARIMA,JAPAN,primary,1,2021-03-01,2021-04-01,-0.8000000000000114,0.1683231001008274
ARIMA,JAPAN,primary,1,2021-05-01,2021-06-01,0.0999999999999943,0.0865442219663312
ARIMA,JAPAN,primary,1,2022-06-01,2022-07-01,0.5,-0.0086609773397532
ARIMA,JAPAN,primary,1,2022-05-01,2022-06-01,0.0,0.0763214697601764
ARIMA,JAPAN,primary,1,2022-04-01,2022-05-01,0.2999999999999971,0.1598684086954905
ARIMA,JAPAN,primary,1,2022-03-01,2022-04-01,0.4000000000000057,0.1545600564954742
ARIMA,JAPAN,primary,1,2022-02-01,2022-03-01,0.3999999999999915,0.1955336356984786
ARIMA,JAPAN,primary,1,2025-08-01,2025-09-01,-0.0999999999999943,0.1518623471006132
ARIMA,JAPAN,primary,1,2021-04-01,2021-05-01,0.3000000000000113,-0.1056382406780144
ARIMA,JAPAN,primary,1,2022-01-01,2022-02-01,0.4000000000000057,0.0201634962484243
ARIMA,JAPAN,primary,1,2021-11-01,2021-12-01,0.0,0.0919346909008444
ARIMA,JAPAN,primary,1,2021-10-01,2021-11-01,0.1999999999999886,-0.1090900090787009
ARIMA,JAPAN,primary,1,2021-09-01,2021-10-01,-0.1999999999999886,0.119080800254937
ARIMA,JAPAN,primary,1,2021-08-01,2021-09-01,0.3999999999999915,0.0440304256035935
ARIMA,JAPAN,primary,1,2021-07-01,2021-08-01,0.0,0.1749076210374721
ARIMA,JAPAN,primary,1,2021-06-01,2021-07-01,0.2000000000000028,-0.0186492480091501
ARIMA,JAPAN,primary,1,2021-12-01,2022-01-01,0.2000000000000028,-0.0152266178836132
ARIMA,UK,primary,1,2019-12-01,2020-01-01,-0.184501897356935,-0.4738847973855737
ARIMA,UK,primary,1,2022-03-01,2022-04-01,2.123222010577412,0.6204206897450353
ARIMA,UK,primary,1,2025-02-01,2025-03-01,0.3680534151125217,0.4461726441802988
ARIMA,UK,primary,1,2022-09-01,2022-10-01,1.6220955823538707,0.4471014026567794
ARIMA,UK,primary,1,2022-10-01,2022-11-01,0.4014457418661868,0.6395905046507779
ARIMA,UK,primary,1,2022-11-01,2022-12-01,0.3998405966695423,0.6552905146568896
ARIMA,UK,primary,1,2022-12-01,2023-01-01,-0.3998405966695362,0.1189783966819989
ARIMA,UK,primary,1,2023-01-01,2023-02-01,0.9569451016150672,0.5001688359447469
ARIMA,UK,primary,1,2023-02-01,2023-03-01,0.632913505164753,0.5921065117568011
ARIMA,UK,primary,1,2023-03-01,2023-04-01,1.176022961846534,1.0558039539708088
ARIMA,UK,primary,1,2023-04-01,2023-05-01,0.621602623100603,0.5279170671451664
ARIMA,UK,primary,1,2023-05-01,2023-06-01,0.2321084214203557,0.4264774198469684
ARIMA,UK,primary,1,2023-06-01,2023-07-01,-0.3095977705128121,0.2988258100815222
ARIMA,UK,primary,1,2023-07-01,2023-08-01,0.3095977705128213,0.3370217791136198
ARIMA,UK,primary,1,2023-08-01,2023-09-01,0.5395003451659232,0.231986987201139
ARIMA,UK,primary,1,2023-09-01,2023-10-01,0.0768344256009163,0.5705136710125942
ARIMA,UK,primary,1,2023-10-01,2023-11-01,-0.1537279318886366,0.1663179837790888
ARIMA,UK,primary,1,2023-11-01,2023-12-01,0.3838776307165667,0.2734056652396395
ARIMA,UK,primary,1,2023-12-01,2024-01-01,-0.3838776307165712,-0.4622181064013825
ARIMA,UK,primary,1,2024-01-01,2024-02-01,0.6134988567515929,0.4863797982970628
ARIMA,UK,primary,1,2024-02-01,2024-03-01,0.6097579868118317,0.4131537292691563
ARIMA,UK,primary,1,2024-03-01,2024-04-01,0.4548908526368988,0.6875546784242387
ARIMA,UK,primary,1,2024-04-01,2024-05-01,0.3775013920575951,0.4247283795943284
ARIMA,UK,primary,1,2024-05-01,2024-06-01,0.2258186883592106,0.1961677328398298
ARIMA,UK,primary,1,2024-06-01,2024-07-01,-0.0752162502554058,-0.1136067893729879
ARIMA,UK,primary,1,2024-07-01,2024-08-01,0.3755167762323642,0.3894266715107594
ARIMA,UK,primary,1,2024-08-01,2024-09-01,0.0749344358780757,0.3730520255405911
ARIMA,UK,primary,1,2024-09-01,2024-10-01,0.5974625688887774,0.1008743693244988
ARIMA,UK,primary,1,2024-10-01,2024-11-01,0.2231313681435369,0.1928141765725707
ARIMA,UK,primary,1,2024-11-01,2024-12-01,0.370782775552573,0.3991361651172694
ARIMA,UK,primary,1,2022-08-01,2022-09-01,0.4096687417329962,0.4641874030986019
ARIMA,UK,primary,1,2024-12-01,2025-01-01,0.0,-0.1768548837514215
ARIMA,UK,primary,1,2022-07-01,2022-08-01,0.4938281640582577,0.6846127695991826
ARIMA,UK,primary,1,2022-05-01,2022-06-01,0.6661140366782222,0.6523013069451091
ARIMA,UK,primary,1,2020-01-01,2020-02-01,0.276625349289011,0.3512370233369962
ARIMA,UK,primary,1,2020-02-01,2020-03-01,0.0,0.2354547266775475
ARIMA,UK,primary,1,2020-03-01,2020-04-01,0.0,0.3820708114356614
ARIMA,UK,primary,1,2020-04-01,2020-05-01,0.0,0.1209200878623924
ARIMA,UK,primary,1,2020-05-01,2020-06-01,0.1839926922007295,-0.0663943943958067
ARIMA,UK,primary,1,2020-06-01,2020-07-01,0.3669728888962402,-0.0833234294789777
ARIMA,UK,primary,1,2020-07-01,2020-08-01,-0.3669728888962513,0.3742826802463254
ARIMA,UK,primary,1,2020-08-01,2020-09-01,0.3669728888962402,0.1131966539517893
ARIMA,UK,primary,1,2020-09-01,2020-10-01,0.0,0.0595171950114487
ARIMA,UK,primary,1,2020-10-01,2020-11-01,-0.091617047177964,0.0957871708669036
ARIMA,UK,primary,1,2020-11-01,2020-12-01,0.2745997148855844,0.1836479148312194
ARIMA,UK,primary,1,2020-12-01,2021-01-01,-0.0914494805388041,-0.2721857029713407
ARIMA,UK,primary,1,2021-01-01,2021-02-01,0.0914494805387948,0.2855039126127199
ARIMA,UK,primary,1,2021-02-01,2021-03-01,0.273847729330377,0.1750223806103063
ARIMA,UK,primary,1,2021-03-01,2021-04-01,0.6360766561810458,0.2607101642128037
ARIMA,UK,primary,1,2021-04-01,2021-05-01,0.5420067469339114,0.2033922186252521
ARIMA,UK,primary,1,2021-05-01,2021-06-01,0.3597126180849475,0.1920470611327885
ARIMA,UK,primary,1,2021-06-01,2021-07-01,0.0,0.1492788453406797
ARIMA,UK,primary,1,2021-07-01,2021-08-01,0.6264002584930415,0.2442835451432338
ARIMA,UK,primary,1,2021-08-01,2021-09-01,0.2672607381476478,0.2821897139799679
ARIMA,UK,primary,1,2021-09-01,2021-10-01,0.8857453834061023,0.1748372970787004
ARIMA,UK,primary,1,2021-10-01,2021-11-01,0.6153865574378066,0.2745025802452804
ARIMA,UK,primary,1,2021-11-01,2021-12-01,0.5244767267295084,0.4759740269329587
ARIMA,UK,primary,1,2021-12-01,2022-01-01,-0.0872219854685858,0.008991669562791
ARIMA,UK,primary,1,2022-01-01,2022-02-01,0.6956549793360152,0.429632409084009
ARIMA,UK,primary,1,2022-02-01,2022-03-01,0.9486918931755988,0.3762034138323681
ARIMA,UK,primary,1,2022-04-01,2022-05-01,0.5865119452398058,0.998844136891112
ARIMA,UK,primary,1,2022-06-01,2022-07-01,0.5792320704504371,0.4086305711752621
ARIMA,UK,primary,1,2025-01-01,2025-02-01,0.3694130540142098,0.5643247395156189
ARIMA,GERMANY,primary,1,2020-09-01,2020-10-01,0.2108999999999952,0.044659432799302
ARIMA,GERMANY,primary,1,2019-12-01,2020-01-01,-0.6000999999999976,-0.6912686715613596
ARIMA,GERMANY,primary,1,2022-12-01,2023-01-01,1.1598000000000042,0.1408196489910828
ARIMA,GERMANY,primary,1,2022-11-01,2022-12-01,-0.5272000000000077,0.2928379465981076
ARIMA,GERMANY,primary,1,2020-07-01,2020-08-01,0.0,0.0272953497390966
ARIMA,GERMANY,primary,1,2022-09-01,2022-10-01,0.8433999999999884,0.5919301091933863
ARIMA,GERMANY,primary,1,2022-08-01,2022-09-01,2.10860000000001,0.2602431775589101
ARIMA,GERMANY,primary,1,2022-07-01,2022-08-01,0.4217000000000013,0.0135984250346589
ARIMA,GERMANY,primary,1,2022-06-01,2022-07-01,0.5270999999999901,0.2648802181350497
ARIMA,GERMANY,primary,1,2022-05-01,2022-06-01,0.0,0.3086281360115714
ARIMA,GERMANY,primary,1,2022-04-01,2022-05-01,1.0542999999999978,0.6177358725201051
ARIMA,GERMANY,primary,1,2022-03-01,2022-04-01,0.7379999999999995,0.4788056430583515
ARIMA,GERMANY,primary,1,2022-02-01,2022-03-01,2.214000000000013,0.40089769080324
ARIMA,GERMANY,primary,1,2022-01-01,2022-02-01,0.8433999999999884,0.3809248701128323
ARIMA,GERMANY,primary,1,2021-12-01,2022-01-01,0.5272000000000077,0.2274247781054011
ARIMA,GERMANY,primary,1,2021-11-01,2021-12-01,0.2107999999999918,0.2975530854717556
ARIMA,GERMANY,primary,1,2021-10-01,2021-11-01,0.2109000000000094,-0.300278197094396
ARIMA,GERMANY,primary,1,2021-09-01,2021-10-01,0.5270999999999901,0.1366808951520935
ARIMA,GERMANY,primary,1,2021-08-01,2021-09-01,0.3163000000000124,0.1577764061333236
ARIMA,GERMANY,primary,1,2021-07-01,2021-08-01,0.1053999999999888,0.0299113174691124
ARIMA,GERMANY,primary,1,2021-06-01,2021-07-01,0.5272000000000077,-0.0552731358358873
ARIMA,GERMANY,primary,1,2021-05-01,2021-06-01,0.3162999999999982,0.1413783854065131
ARIMA,GERMANY,primary,1,2021-04-01,2021-05-01,0.2108000000000061,0.1648893467866977
ARIMA,GERMANY,primary,1,2021-03-01,2021-04-01,0.3162999999999982,0.391891703198531
ARIMA,GERMANY,primary,1,2021-02-01,2021-03-01,0.5271999999999935,0.6174038000161169
ARIMA,GERMANY,primary,1,2021-01-01,2021-02-01,0.6325000000000074,0.1092391490637997
ARIMA,GERMANY,primary,1,2020-12-01,2021-01-01,1.265199999999993,-0.4893195336011317
