country,root_index,root_real,root_imag,abs_root,is_stable_overall
UK,27,-1.1148478556120698,-0.0,1.1148478556120698,True
UK,28,0.9684764321412068,0.5444553637995032,1.1110257615298624,True
UK,29,0.9684764321412068,-0.5444553637995032,1.1110257615298624,True
UK,30,-1.077585006083605,-0.2607627490285597,1.1086869064876408,True
UK,31,-1.077585006083605,0.2607627490285597,1.1086869064876408,True
UK,32,-0.9245081116715431,-0.6010435249381073,1.1027096478296123,True
UK,33,-0.9245081116715431,0.6010435249381073,1.1027096478296123,True
UK,34,1.062094442292282,-0.27648385023821526,1.097491650897947,True
UK,35,1.062094442292282,0.27648385023821526,1.097491650897947,True
UK,36,-0.02267222559406926,-1.0783411006426147,1.0785794171726597,True
UK,37,-0.02267222559406926,1.0783411006426147,1.0785794171726597,True
UK,38,-0.9113738870544796,-0.5569687790103177,1.0680901566801537,True
UK,39,-0.9113738870544796,0.5569687790103177,1.0680901566801537,True
UK,40,-0.5267107562617686,0.9148855099116109,1.0556702690746163,True
UK,41,-0.5267107562617686,-0.9148855099116109,1.0556702690746163,True
UK,42,-1.010728564542459,0.30357740322372695,1.0553347672327114,True
UK,43,-1.010728564542459,-0.30357740322372695,1.0553347672327114,True
UK,44,-0.2320261063283863,1.028328512628662,1.0541800813442588,True
UK,45,-0.2320261063283863,-1.028328512628662,1.0541800813442588,True
UK,46,0.29519759246888433,1.0063954246311904,1.0487961524138136,True
UK,47,0.29519759246888433,-1.0063954246311904,1.0487961524138136,True
UK,48,0.7471123549850394,-0.7266139740853772,1.042182679911462,True
UK,49,0.7471123549850394,0.7266139740853772,1.042182679911462,True
UK,50,0.25111604311453506,-1.0032698158981974,1.0342193145565906,True
UK,51,0.25111604311453506,1.0032698158981974,1.0342193145565906,True
UK,52,1.030240018501256,-0.0,1.030240018501256,True
UK,53,0.9872340108731738,0.2811170528827387,1.0264783434862181,True
UK,54,0.9872340108731738,-0.2811170528827387,1.0264783434862181,True
UK,55,0.7443144173199518,0.6998752060390787,1.0216796248622082,True
UK,56,0.7443144173199518,-0.6998752060390787,1.0216796248622082,True
UK,57,0.5016733993230243,0.8886145965382964,1.0204470102701257,True
UK,58,0.5016733993230243,-0.8886145965382964,1.0204470102701257,True
UK,59,-1.014799454984717,-0.0,1.014799454984717,True
GERMANY,0,-1.6732230677421833,1.6262721472763275,2.3333316376870474,True
GERMANY,1,-1.6732230677421833,-1.6262721472763275,2.3333316376870474,True
GERMANY,2,2.1616016269161245,-0.0,2.1616016269161245,True
GERMANY,3,-1.106799201609,1.364956739219069,1.757302299725882,True
GERMANY,4,-1.106799201609,-1.364956739219069,1.757302299725882,True
GERMANY,5,-0.32727929978265513,-1.5018294161974193,1.5370762295416929,True
GERMANY,6,-0.32727929978265513,1.5018294161974193,1.5370762295416929,True
GERMANY,7,-1.521928293029509,-0.0,1.521928293029509,True
GERMANY,8,-1.2795647354119166,0.26414062808831806,1.3065436018429157,True
GERMANY,9,-1.2795647354119166,-0.26414062808831806,1.3065436018429157,True
GERMANY,10,-0.270189860502506,-1.2358983272584898,1.26508783728194,True
GERMANY,11,-0.270189860502506,1.2358983272584898,1.26508783728194,True
GERMANY,12,0.6701673089779775,1.0110549256011658,1.212994758688249,True
GERMANY,13,0.6701673089779775,-1.0110549256011658,1.212994758688249,True
GERMANY,14,0.5888833451331315,-1.0603911954253942,1.2129357285161004,True
GERMANY,15,0.5888833451331315,1.0603911954253942,1.2129357285161004,True
GERMANY,16,-0.889481913988698,-0.8135909619277661,1.2054494301477543,True
GERMANY,17,-0.889481913988698,0.8135909619277661,1.2054494301477543,True
GERMANY,18,0.9995842382090977,-0.641563203181194,1.1877592318951582,True
GERMANY,19,0.9995842382090977,0.641563203181194,1.1877592318951582,True
GERMANY,20,-1.1157825897338771,-0.369024155057597,1.1752232190393495,True
GERMANY,21,-1.1157825897338771,0.369024155057597,1.1752232190393495,True
GERMANY,22,1.1618561684785156,0.1572053151716899,1.1724432896092702,True
GERMANY,23,1.1618561684785156,-0.1572053151716899,1.1724432896092702,True
GERMANY,24,1.0313055864177927,0.5388184792916908,1.1635792049545908,True
