country,form,alpha,origin_date,target_date,horizon,n_train_origin,actual,forecast,naive_forecast,error,abs_error,sq_error,naive_error,naive_abs_error,naive_sq_error
USA,primary,10.0,2023-05-01,2024-05-01,12,233,3.244278584003113,6.580822800232327,4.131851231385042,-3.336544216229214,3.336544216229214,11.13252730685262,-0.887572647381929,0.887572647381929,0.7877852043805661
USA,primary,10.0,2023-06-01,2024-06-01,12,234,2.9702579486470926,6.0799941140720595,3.070617072997095,-3.109736165424967,3.109736165424967,9.670459018551977,-0.10035912435000238,0.10035912435000238,0.010071953840299241
USA,primary,10.0,2023-07-01,2024-07-01,12,235,2.9414757935583014,5.900106241096802,3.287749268428297,-2.958630447538501,2.958630447538501,8.75349412510187,-0.3462734748699958,0.3462734748699958,0.11990531939854163
USA,primary,10.0,2023-08-01,2024-08-01,12,236,2.607144490692037,5.035485074194341,3.722504803505289,-2.4283405835023038,2.4283405835023038,5.896837989484309,-1.1153603128132517,1.1153603128132517,1.2440286273988745
USA,primary,10.0,2023-09-01,2024-09-01,12,237,2.4264830315416708,4.201084913985535,3.687206638119256,-1.7746018824438643,1.7746018824438643,3.1492118411733068,-1.260723606577585,1.260723606577585,1.5894240121819936
USA,primary,10.0,2023-10-01,2024-10-01,12,238,2.578844053871343,4.213786986161275,3.2512659098611785,-1.634942932289932,1.634942932289932,2.673038391844801,-0.6724218559898354,0.6724218559898354,0.45215115241281495
USA,primary,10.0,2023-11-01,2024-11-01,12,239,2.719472461284833,4.280131237038393,3.1333462745911866,-1.5606587757535602,1.5606587757535602,2.4356558143366014,-0.41387381330635353,0.41387381330635353,0.17129153334074237
USA,primary,10.0,2023-12-01,2024-12-01,12,240,2.870690967509981,3.5859736546584036,3.3159099427102934,-0.7152826871484224,0.7152826871484224,0.5116293225342678,-0.4452189752003122,0.4452189752003122,0.1982199358784162
USA,primary,10.0,2024-01-01,2025-01-01,12,241,2.9909783078999608,2.9588680735274013,3.0883429864855705,0.03211023437255944,0.03211023437255944,0.001031067151460698,-0.09736467858560971,0.09736467858560971,0.009479880636079087
USA,primary,10.0,2024-02-01,2025-02-01,12,242,2.8015834477613355,2.8776352000708476,3.157074141648697,-0.07605175230951211,0.07605175230951211,0.005783869029347381,-0.35549069388736143,0.35549069388736143,0.12637363344051772
USA,primary,10.0,2024-03-01,2025-03-01,12,243,2.381981462805549,3.1543070882968958,3.4868349120836584,-0.7723256254913466,0.7723256254913466,0.5964868717905998,-1.1048534492781092,1.1048534492781092,1.2207011443817355
USA,primary,10.0,2024-04-01,2025-04-01,12,244,2.32538823025783,3.221497522803528,3.3607951262196734,-0.8961092925456979,0.8961092925456979,0.8030118641867512,-1.0354068959618434,1.0354068959618434,1.0720674402053396
USA,primary,10.0,2024-05-01,2025-05-01,12,245,2.3772651073680873,3.1305057287469347,3.244278584003113,-0.7532406213788474,0.7532406213788474,0.5673714336951922,-0.8670134766350257,0.8670134766350257,0.7517123686667543
USA,primary,10.0,2024-06-01,2025-06-01,12,246,2.680453865910226,3.1181093153940194,2.9702579486470926,-0.4376554494837932,0.4376554494837932,0.19154229246286106,-0.2898040827368664,0.2898040827368664,0.08398640637095652
USA,primary,10.0,2024-07-01,2025-07-01,12,247,2.742618052167134,3.1047482070087966,2.9414757935583014,-0.36213015484166267,0.36213015484166267,0.13113824904564658,-0.1988577413911674,0.1988577413911674,0.039544401311196416
USA,primary,10.0,2024-08-01,2025-08-01,12,248,2.9385917430316155,3.1509722886825884,2.607144490692037,-0.21238054565097286,0.21238054565097286,0.04510549617100497,0.3314472523395784,0.3314472523395784,0.10985728108345616
USA,primary,10.0,2024-09-01,2025-09-01,12,249,3.0225715847133294,3.3112731045164097,2.4264830315416708,-0.28870151980308023,0.28870151980308023,0.08334856753660833,0.5960885531716587,0.5960885531716587,0.3553215632222813
USA,primary,10.0,2024-10-01,2025-10-01,12,250,2.8587179332828505,3.1911773022535495,2.578844053871343,-0.33245936897069894,0.33245936897069894,0.11052923201639533,0.27987387941150743,0.27987387941150743,0.078329388376847
JAPAN,primary,3162.2776601683795,2020-01-01,2020-02-01,1,215,-0.20000000000000284,0.015662537980506423,0.0,-0.21566253798050927,0.21566253798050927,0.0465103302881946,-0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2020-02-01,2020-03-01,1,216,0.0,0.027927963112200763,-0.20000000000000284,-0.027927963112200763,0.027927963112200763,0.0007799711235964465,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2020-03-01,2020-04-01,1,217,-0.09999999999999432,0.003093371680000352,0.0,-0.10309337167999466,0.10309337167999466,0.010628243284349526,-0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2020-04-01,2020-05-01,1,218,-0.10000000000000853,-0.01225191941731828,-0.09999999999999432,-0.08774808058269025,0.08774808058269025,0.007699725645946302,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2020-05-01,2020-06-01,1,219,-0.19999999999998863,-0.02530506854902613,-0.10000000000000853,-0.1746949314509625,0.1746949314509625,0.03051831907465648,-0.0999999999999801,0.0999999999999801,0.00999999999999602
JAPAN,primary,3162.2776601683795,2020-06-01,2020-07-01,1,220,0.09999999999999432,-0.040143250225587165,-0.19999999999998863,0.1401432502255815,0.1401432502255815,0.01964013058378995,0.29999999999998295,0.29999999999998295,0.08999999999998977
JAPAN,primary,3162.2776601683795,2020-07-01,2020-08-01,1,221,0.09999999999999432,-0.016393492989156166,0.09999999999999432,0.11639349298915048,0.11639349298915048,0.013547445210215423,0.0,0.0,0.0
JAPAN,primary,3162.2776601683795,2020-08-01,2020-09-01,1,222,-0.19999999999998863,0.0073605736937571754,0.09999999999999432,-0.2073605736937458,0.2073605736937458,0.04299840752259938,-0.29999999999998295,0.29999999999998295,0.08999999999998977
JAPAN,primary,3162.2776601683795,2020-09-01,2020-10-01,1,223,-0.10000000000000853,-0.0019545642578183593,-0.19999999999998863,-0.09804543574219017,0.09804543574219017,0.009612907469875942,0.0999999999999801,0.0999999999999801,0.00999999999999602
JAPAN,primary,3162.2776601683795,2020-10-01,2020-11-01,1,224,-0.29999999999999716,-0.00290945475933271,-0.10000000000000853,-0.29709054524066447,0.29709054524066447,0.0882627920713953,-0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2020-11-01,2020-12-01,1,225,-0.20000000000000284,-0.003538857178484272,-0.29999999999999716,-0.19646114282151858,0.19646114282151858,0.03859698063873712,0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2020-12-01,2021-01-01,1,226,0.5,0.00018721040322816976,-0.20000000000000284,0.49981278959677183,0.49981278959677183,0.2498128246445069,0.7000000000000028,0.7000000000000028,0.490000000000004
JAPAN,primary,3162.2776601683795,2021-01-01,2021-02-01,1,227,0.0,0.007963819933803962,0.5,-0.007963819933803962,0.007963819933803962,6.342242793805334e-05,-0.5,0.5,0.25
JAPAN,primary,3162.2776601683795,2021-02-01,2021-03-01,1,228,0.10000000000000853,0.007729385308501721,0.0,0.09227061469150681,0.09227061469150681,0.008513866335548513,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2021-03-01,2021-04-01,1,229,-0.8000000000000114,0.0056756071799867296,0.10000000000000853,-0.8056756071799981,0.8056756071799981,0.6491131840048586,-0.9000000000000199,0.9000000000000199,0.8100000000000358
JAPAN,primary,3162.2776601683795,2021-04-01,2021-05-01,1,230,0.30000000000001137,-0.020973934912480455,-0.8000000000000114,0.3209739349124918,0.3209739349124918,0.10302426689320854,1.1000000000000227,1.1000000000000227,1.21000000000005
JAPAN,primary,3162.2776601683795,2021-05-01,2021-06-01,1,231,0.09999999999999432,-0.003034042612024772,0.30000000000001137,0.1030340426120191,0.1030340426120191,0.010616013936975366,-0.20000000000001705,0.20000000000001705,0.04000000000000682
JAPAN,primary,3162.2776601683795,2021-06-01,2021-07-01,1,232,0.20000000000000284,-0.011931960511324669,0.09999999999999432,0.2119319605113275,0.2119319605113275,0.04491515588617488,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2021-07-01,2021-08-01,1,233,0.0,0.017213886387494513,0.20000000000000284,-0.017213886387494513,0.017213886387494513,0.0002963178845615689,-0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2021-08-01,2021-09-01,1,234,0.3999999999999915,0.009858773040980456,0.0,0.390141226959011,0.390141226959011,0.15221017697308253,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2021-09-01,2021-10-01,1,235,-0.19999999999998863,0.03886108178773616,0.3999999999999915,-0.2388610817877248,0.2388610817877248,0.05705461639280216,-0.5999999999999801,0.5999999999999801,0.3599999999999761
JAPAN,primary,3162.2776601683795,2021-10-01,2021-11-01,1,236,0.19999999999998863,0.016264660888888373,-0.19999999999998863,0.18373533911110027,0.18373533911110027,0.03375867483827101,0.39999999999997726,0.39999999999997726,0.15999999999998182
JAPAN,primary,3162.2776601683795,2021-11-01,2021-12-01,1,237,0.0,0.023510510390314054,0.19999999999998863,-0.023510510390314054,0.023510510390314054,0.0005527440988130651,-0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2021-12-01,2022-01-01,1,238,0.20000000000000284,0.013647416058828325,0.0,0.18635258394117452,0.18635258394117452,0.034727285541552494,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2022-01-01,2022-02-01,1,239,0.4000000000000057,0.03646572793092755,0.20000000000000284,0.3635342720690781,0.3635342720690781,0.1321571669687945,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2022-02-01,2022-03-01,1,240,0.3999999999999915,0.035413000111766964,0.4000000000000057,0.3645869998882245,0.3645869998882245,0.13292368048749623,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2022-03-01,2022-04-01,1,241,0.4000000000000057,0.070460401348905,0.3999999999999915,0.3295395986511007,0.3295395986511007,0.10859634707912855,1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2022-04-01,2022-05-01,1,242,0.29999999999999716,0.05895841811877603,0.4000000000000057,0.24104158188122113,0.24104158188122113,0.05810104419580143,-0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2022-05-01,2022-06-01,1,243,0.0,0.06922259889668063,0.29999999999999716,-0.06922259889668063,0.06922259889668063,0.00479176819801073,-0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2022-06-01,2022-07-01,1,244,0.5,0.055498303022179424,0.0,0.4445016969778206,0.4445016969778206,0.19758175861616226,0.5,0.5,0.25
JAPAN,primary,3162.2776601683795,2022-07-01,2022-08-01,1,245,0.4000000000000057,0.06904116341492764,0.5,0.3309588365850781,0.3309588365850781,0.10953375151374842,-0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2022-08-01,2022-09-01,1,246,0.3999999999999915,0.07256038066929546,0.4000000000000057,0.327439619330696,0.327439619330696,0.10721670430743109,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2022-09-01,2022-10-01,1,247,0.6000000000000085,0.07355590057623396,0.3999999999999915,0.5264440994237746,0.5264440994237746,0.27714338981810904,0.20000000000001705,0.20000000000001705,0.04000000000000682
JAPAN,primary,3162.2776601683795,2022-10-01,2022-11-01,1,248,0.20000000000000284,0.07219403645279035,0.6000000000000085,0.1278059635472125,0.1278059635472125,0.016334364318231407,-0.4000000000000057,0.4000000000000057,0.16000000000000456
JAPAN,primary,3162.2776601683795,2022-11-01,2022-12-01,1,249,0.19999999999998863,0.07508247293139937,0.20000000000000284,0.12491752706858926,0.12491752706858926,0.01560438856893173,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2022-12-01,2023-01-01,1,250,0.6000000000000085,0.08009486686126592,0.19999999999998863,0.5199051331387426,0.5199051331387426,0.27030134746401374,0.4000000000000199,0.4000000000000199,0.1600000000000159
JAPAN,primary,3162.2776601683795,2023-01-01,2023-02-01,1,251,-0.7000000000000028,0.10012881633232738,0.6000000000000085,-0.8001288163323302,0.8001288163323302,0.6402061227253758,-1.3000000000000114,1.3000000000000114,1.6900000000000295
JAPAN,primary,3162.2776601683795,2023-02-01,2023-03-01,1,252,0.4000000000000057,0.08476497164510202,-0.7000000000000028,0.3152350283549037,0.3152350283549037,0.09937312310191693,1.1000000000000085,1.1000000000000085,1.2100000000000188
JAPAN,primary,3162.2776601683795,2023-03-01,2023-04-01,1,253,0.6999999999999886,0.08568806961828097,0.4000000000000057,0.6143119303817076,0.6143119303817076,0.3773791478093,0.29999999999998295,0.29999999999998295,0.08999999999998977
JAPAN,primary,3162.2776601683795,2023-04-01,2023-05-01,1,254,0.0,0.08388597910145798,0.6999999999999886,-0.08388597910145798,0.08388597910145798,0.007036857489810245,-0.6999999999999886,0.6999999999999886,0.48999999999998406
JAPAN,primary,3162.2776601683795,2023-05-01,2023-06-01,1,255,0.10000000000000853,0.07106934435354915,0.0,0.02893065564645937,0.02893065564645937,0.0008369828361340115,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2023-06-01,2023-07-01,1,256,0.5,0.06400246861848183,0.10000000000000853,0.4359975313815182,0.4359975313815182,0.19009384737077795,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2023-07-01,2023-08-01,1,257,0.20000000000000284,0.08421827330557491,0.5,0.11578172669442793,0.11578172669442793,0.013405408236343206,-0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2023-08-01,2023-09-01,1,258,0.29999999999999716,0.07466361538674474,0.20000000000000284,0.22533638461325242,0.22533638461325242,0.05077648623057162,0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2023-09-01,2023-10-01,1,259,0.8999999999999915,0.07930086745929793,0.29999999999999716,0.8206991325406936,0.8206991325406936,0.6735470661530469,0.5999999999999943,0.5999999999999943,0.35999999999999316
JAPAN,primary,3162.2776601683795,2023-10-01,2023-11-01,1,260,-0.19999999999998863,0.09829448518113298,0.8999999999999915,-0.2982944851811216,0.2982944851811216,0.08897959988947038,-1.09999999999998,1.09999999999998,1.2099999999999562
JAPAN,primary,3162.2776601683795,2023-11-01,2023-12-01,1,261,-0.10000000000000853,0.08894303120038158,-0.19999999999998863,-0.1889430312003901,0.1889430312003901,0.03569946903919159,0.0999999999999801,0.0999999999999801,0.00999999999999602
JAPAN,primary,3162.2776601683795,2023-12-01,2024-01-01,1,262,0.10000000000000853,0.07939952792764529,-0.10000000000000853,0.020600472072363235,0.020600472072363235,0.0004243794496042176,0.20000000000001705,0.20000000000001705,0.04000000000000682
JAPAN,primary,3162.2776601683795,2024-01-01,2024-02-01,1,263,0.0,0.07129262628450685,0.10000000000000853,-0.07129262628450685,0.07129262628450685,0.005082638562542357,-0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2024-02-01,2024-03-01,1,264,0.29999999999999716,0.06294206289270839,0.0,0.23705793710728879,0.23705793710728879,0.05619646554556328,0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2024-03-01,2024-04-01,1,265,0.5,0.07946375303437789,0.29999999999999716,0.4205362469656221,0.4205362469656221,0.1768507350119307,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2024-04-01,2024-05-01,1,266,0.3999999999999915,0.09829965615348923,0.5,0.30170034384650224,0.30170034384650224,0.09102309747709768,-0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2024-05-01,2024-06-01,1,267,0.10000000000000853,0.08032993469284924,0.3999999999999915,0.019670065307159285,0.019670065307159285,0.00038691146918791127,-0.29999999999998295,0.29999999999998295,0.08999999999998977
JAPAN,primary,3162.2776601683795,2024-06-01,2024-07-01,1,268,0.3999999999999915,0.07791384248298922,0.10000000000000853,0.32208615751700226,0.32208615751700226,0.1037394928640672,0.29999999999998295,0.29999999999998295,0.08999999999998977
JAPAN,primary,3162.2776601683795,2024-07-01,2024-08-01,1,269,0.5,0.07618749389015103,0.3999999999999915,0.423812506109849,0.423812506109849,0.1796170403351108,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2024-08-01,2024-09-01,1,270,-0.19999999999998863,0.10428144002751882,0.5,-0.30428144002750745,0.30428144002750745,0.09258719474521361,-0.6999999999999886,0.6999999999999886,0.48999999999998406
JAPAN,primary,3162.2776601683795,2024-09-01,2024-10-01,1,271,0.5999999999999943,0.09858584164697962,-0.19999999999998863,0.5014141583530147,0.5014141583530147,0.25141615819686214,0.799999999999983,0.799999999999983,0.6399999999999727
JAPAN,primary,3162.2776601683795,2024-10-01,2024-11-01,1,272,0.5,0.106849414749208,0.5999999999999943,0.393150585250792,0.393150585250792,0.15456738268304027,-0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2020-01-01,2020-04-01,3,213,-0.09999999999999432,0.01674246395648714,0.0,-0.11674246395648145,0.11674246395648145,0.013628802890630372,-0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2020-02-01,2020-05-01,3,214,-0.10000000000000853,0.009406920959431617,-0.20000000000000284,-0.10940692095944014,0.10940692095944014,0.011969874353825183,0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2020-03-01,2020-06-01,3,215,-0.19999999999998863,-0.003954149109994733,0.0,-0.1960458508899939,0.1960458508899939,0.03843397565118172,-0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2020-04-01,2020-07-01,3,216,0.09999999999999432,-0.015515956287327683,-0.09999999999999432,0.115515956287322,0.115515956287322,0.013343936156974488,0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2020-05-01,2020-08-01,3,217,0.09999999999999432,-0.014580494829002564,-0.10000000000000853,0.11458049482899688,0.11458049482899688,0.01312868979525778,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2020-06-01,2020-09-01,3,218,-0.19999999999998863,-0.03233350521353587,-0.19999999999998863,-0.16766649478645276,0.16766649478645276,0.028112053473975593,0.0,0.0,0.0
JAPAN,primary,3162.2776601683795,2020-07-01,2020-10-01,3,219,-0.10000000000000853,0.005363988071681055,0.09999999999999432,-0.10536398807168958,0.10536398807168958,0.011101569982371143,-0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2020-08-01,2020-11-01,3,220,-0.29999999999999716,0.020921630826384638,0.09999999999999432,-0.3209216308263818,0.3209216308263818,0.1029906931322645,-0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2020-09-01,2020-12-01,3,221,-0.20000000000000284,0.001967591370901852,-0.19999999999998863,-0.2019675913709047,0.2019675913709047,0.040790907964164735,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2020-10-01,2021-01-01,3,222,0.5,-0.0029579371268079226,-0.10000000000000853,0.5029579371268079,0.5029579371268079,0.25296668651885407,0.6000000000000085,0.6000000000000085,0.36000000000001026
JAPAN,primary,3162.2776601683795,2020-11-01,2021-02-01,3,223,0.0,-0.01622359442341783,-0.29999999999999716,0.01622359442341783,0.01622359442341783,0.0002632050160155541,0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2020-12-01,2021-03-01,3,224,0.10000000000000853,-0.00911276998407248,-0.20000000000000284,0.10911276998408101,0.10911276998408101,0.01190559657359897,0.30000000000001137,0.30000000000001137,0.09000000000000682
JAPAN,primary,3162.2776601683795,2021-01-01,2021-04-01,3,225,-0.8000000000000114,0.0019989355117885042,0.5,-0.8019989355117999,0.8019989355117999,0.6432022925620602,-1.3000000000000114,1.3000000000000114,1.6900000000000295
JAPAN,primary,3162.2776601683795,2021-02-01,2021-05-01,3,226,0.30000000000001137,0.008023373584907557,0.0,0.2919766264151038,0.2919766264151038,0.08525035037274509,0.30000000000001137,0.30000000000001137,0.09000000000000682
JAPAN,primary,3162.2776601683795,2021-03-01,2021-06-01,3,227,0.09999999999999432,0.00984990553446156,0.10000000000000853,0.09015009446553275,0.09015009446553275,0.008127039532144479,-1.4210854715202004e-14,1.4210854715202004e-14,2.0194839173657902e-28
JAPAN,primary,3162.2776601683795,2021-04-01,2021-07-01,3,228,0.20000000000000284,-0.002356886605262209,-0.8000000000000114,0.20235688660526505,0.20235688660526505,0.04094830955657609,1.0000000000000142,1.0000000000000142,1.0000000000000284
JAPAN,primary,3162.2776601683795,2021-05-01,2021-08-01,3,229,0.0,0.01001569223205661,0.30000000000001137,-0.01001569223205661,0.01001569223205661,0.00010031409088727911,-0.30000000000001137,0.30000000000001137,0.09000000000000682
JAPAN,primary,3162.2776601683795,2021-06-01,2021-09-01,3,230,0.3999999999999915,0.021443394739556365,0.09999999999999432,0.3785566052604351,0.3785566052604351,0.1433051033863049,0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2021-07-01,2021-10-01,3,231,-0.19999999999998863,0.024565708398268955,0.20000000000000284,-0.2245657083982576,0.2245657083982576,0.05042975738841126,-0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2021-08-01,2021-11-01,3,232,0.19999999999998863,0.016264409336456155,0.0,0.18373559066353248,0.18373559066353248,0.03375876727647716,0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2021-09-01,2021-12-01,3,233,0.0,0.026825126292572374,0.3999999999999915,-0.026825126292572374,0.026825126292572374,0.0007195874006124576,-0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2021-10-01,2022-01-01,3,234,0.20000000000000284,0.03527634073165571,-0.19999999999998863,0.16472365926834714,0.16472365926834714,0.027133883922754527,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2021-11-01,2022-02-01,3,235,0.4000000000000057,0.02870672330962043,0.19999999999998863,0.37129327669038525,0.37129327669038525,0.13785869731548298,0.20000000000001705,0.20000000000001705,0.04000000000000682
JAPAN,primary,3162.2776601683795,2021-12-01,2022-03-01,3,236,0.3999999999999915,0.02391973403764612,0.0,0.37608026596234534,0.37608026596234534,0.14143636644630841,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2022-01-01,2022-04-01,3,237,0.4000000000000057,0.024611798870043423,0.20000000000000284,0.37538820112996224,0.37538820112996224,0.140916301547589,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2022-02-01,2022-05-01,3,238,0.29999999999999716,0.030487920960719932,0.4000000000000057,0.2695120790392772,0.2695120790392772,0.07263676074807361,-0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2022-03-01,2022-06-01,3,239,0.0,0.0351809982481311,0.3999999999999915,-0.0351809982481311,0.0351809982481311,0.0012377026377350033,-0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2022-04-01,2022-07-01,3,240,0.5,0.04353672390600137,0.4000000000000057,0.4564632760939986,0.4564632760939986,0.208358722422466,0.09999999999999432,0.09999999999999432,0.009999999999998864
JAPAN,primary,3162.2776601683795,2022-05-01,2022-08-01,3,241,0.4000000000000057,0.0557234212695141,0.29999999999999716,0.34427657873049156,0.34427657873049156,0.11852636266237235,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2022-06-01,2022-09-01,3,242,0.3999999999999915,0.03360495248423981,0.0,0.3663950475157517,0.3663950475157517,0.13424533084406995,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2022-07-01,2022-10-01,3,243,0.6000000000000085,0.05384929467798369,0.5,0.5461507053220248,0.5461507053220248,0.2982805929237452,0.10000000000000853,0.10000000000000853,0.010000000000001705
JAPAN,primary,3162.2776601683795,2022-08-01,2022-11-01,3,244,0.20000000000000284,0.0539165275316157,0.4000000000000057,0.14608347246838715,0.14608347246838715,0.02134038092842203,-0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2022-09-01,2022-12-01,3,245,0.19999999999998863,0.06276752614553627,0.3999999999999915,0.13723247385445236,0.13723247385445236,0.018832751880212953,-0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2022-10-01,2023-01-01,3,246,0.6000000000000085,0.07361312005831544,0.6000000000000085,0.5263868799416931,0.5263868799416931,0.2770831473747504,0.0,0.0,0.0
JAPAN,primary,3162.2776601683795,2022-11-01,2023-02-01,3,247,-0.7000000000000028,0.06640233698383778,0.20000000000000284,-0.7664023369838406,0.7664023369838406,0.5873725421342925,-0.9000000000000057,0.9000000000000057,0.8100000000000103
JAPAN,primary,3162.2776601683795,2022-12-01,2023-03-01,3,248,0.4000000000000057,0.08005483172904579,0.19999999999998863,0.31994516827095987,0.31994516827095987,0.10236491069993282,0.20000000000001705,0.20000000000001705,0.04000000000000682
JAPAN,primary,3162.2776601683795,2023-01-01,2023-04-01,3,249,0.6999999999999886,0.07812762061851256,0.6000000000000085,0.6218723793814761,0.6218723793814761,0.38672525623757853,0.0999999999999801,0.0999999999999801,0.00999999999999602
JAPAN,primary,3162.2776601683795,2023-02-01,2023-05-01,3,250,0.0,0.051967940368276795,-0.7000000000000028,-0.051967940368276795,0.051967940368276795,0.002700666826120773,0.7000000000000028,0.7000000000000028,0.490000000000004
JAPAN,primary,3162.2776601683795,2023-03-01,2023-06-01,3,251,0.10000000000000853,0.05985881306956778,0.4000000000000057,0.04014118693044075,0.04014118693044075,0.001611314888184587,-0.29999999999999716,0.29999999999999716,0.08999999999999829
JAPAN,primary,3162.2776601683795,2023-04-01,2023-07-01,3,252,0.5,0.0588693522443942,0.6999999999999886,0.4411306477556058,0.4411306477556058,0.19459624838928036,-0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2023-05-01,2023-08-01,3,253,0.20000000000000284,0.06363956666554958,0.0,0.13636043333445325,0.13636043333445325,0.018594167779159867,0.20000000000000284,0.20000000000000284,0.04000000000000114
JAPAN,primary,3162.2776601683795,2023-06-01,2023-09-01,3,254,0.29999999999999716,0.06980635493123499,0.10000000000000853,0.23019364506876216,0.23019364506876216,0.05298911423004325,0.19999999999998863,0.19999999999998863,0.039999999999995456
JAPAN,primary,3162.2776601683795,2023-07-01,2023-10-01,3,255,0.8999999999999915,0.0759109393283664,0.5,0.8240890606716251,0.8240890606716251,0.6791227799186415,0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2023-08-01,2023-11-01,3,256,-0.19999999999998863,0.06964797618759397,0.20000000000000284,-0.2696479761875826,0.2696479761875826,0.07271003106205913,-0.3999999999999915,0.3999999999999915,0.15999999999999318
JAPAN,primary,3162.2776601683795,2023-09-01,2023-12-01,3,257,-0.10000000000000853,0.06638934202393154,0.29999999999999716,-0.16638934202394007,0.16638934202394007,0.027685413139159707,-0.4000000000000057,0.4000000000000057,0.16000000000000456
