p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,4,0,0,2,12,8,69.02010377919733,98.1000813308886,80.80332188758479,-25.510051889598664,True,1.8661981000004744,
1,0,4,0,1,0,12,6,430.0044006019013,453.05753437497276,439.33459954120787,-208.00220030095065,True,0.11605249999956868,
1,0,4,0,1,1,12,7,233.55104320361792,259.3999121384546,244.0250148555179,-108.77552160180896,True,0.553453400001672,
1,0,4,0,1,2,12,8,134.4059697753679,162.88904354067952,145.9595157263619,-58.20298488768395,True,2.5411052999988897,
1,0,4,1,0,0,12,7,146.39498630219637,172.90063413453066,157.11811295170023,-65.19749315109819,True,0.2157191000005696,
1,0,4,1,0,1,12,8,66.37993048267653,96.01967390519695,78.37590054749923,-24.189965241338264,True,0.5491808999995555,
1,0,4,1,0,2,12,9,70.2285044288369,102.53959059738277,83.32096899371186,-25.11425221441845,True,1.8770614999993995,
1,0,4,1,1,0,12,7,307.4095976144732,333.42778503884625,317.94817388303403,-145.7047988072366,True,0.27526680000119086,
1,0,4,1,1,1,12,8,178.51110665066977,207.59108420236106,190.29432475905725,-80.25555332533489,True,0.6729381999994075,
1,0,4,1,1,2,12,9,127.18948603458418,158.83734577381932,140.0267593134664,-53.59474301729209,True,3.076690800000506,
1,0,4,2,0,0,12,8,109.22740801139001,138.49786886380969,121.08330631352091,-45.613704005695006,True,0.5005627999998978,
1,0,4,2,0,1,12,9,65.92514912398146,98.44788340444775,79.09836945968244,-22.962574561990728,True,1.1843802000003052,
1,0,4,2,0,2,12,10,65.05525246077204,100.5974472461725,79.45696348213448,-21.527626230386016,True,1.5283205000014277,
1,0,4,2,1,0,12,8,233.63110955882905,262.3175818113958,245.26324725451616,-107.81555477941453,True,0.8501969999997527,
1,0,4,2,1,1,12,9,147.9002052494372,179.77406330784476,160.82480268908955,-63.950102624718596,True,1.2754518000001553,
1,0,4,2,1,2,12,10,133.37710494613086,168.18975065928953,147.4981055529013,-55.68855247306543,True,4.283700799998769,
2,0,0,0,0,0,12,3,223.13205778382684,236.59596184391424,228.57268404132765,-107.56602889191342,True,0.033325000000331784,
2,0,0,0,0,1,12,4,82.63458600959322,99.20061590480216,89.33654016553312,-36.31729300479661,True,0.1614696999986336,
2,0,0,0,0,2,12,5,79.50140187813466,99.01504244641444,87.40533407955525,-33.75070093906733,True,0.5676969000014651,
2,0,0,0,1,0,12,3,435.8043351392025,449.03740592880735,441.15845952333757,-213.90216756960126,True,0.04807569999866246,
2,0,0,0,1,1,12,4,240.91366655059846,257.1750336908316,247.50027671844896,-115.45683327529923,True,0.32247710000046936,
2,0,0,0,1,2,12,5,133.41017185792762,152.53448669297217,141.16493032171903,-60.70508592896381,False,1.3753187000002072,
2,0,0,1,0,0,12,4,154.91724669670288,171.4585851837089,161.6099021768717,-72.45862334835144,True,0.22252630000002682,
2,0,0,1,0,1,12,5,71.94764819894422,91.79725438335144,79.97883477514682,-29.973824099472107,True,0.28743170000052487,
2,0,0,1,0,2,12,6,79.61446424601559,102.380378242342,88.83571848100628,-32.80723212300779,True,1.0572857999995904,
2,0,0,1,1,0,12,4,312.06086917609423,328.2959895368967,318.63747990098494,-151.03043458804711,True,0.17207950000010896,
2,0,0,1,1,1,12,5,190.90708556821764,210.38923000118055,198.79901843808653,-89.45354278410882,True,0.30582549999962794,
2,0,0,1,1,2,12,6,129.4703406966043,151.78204133748957,138.51755890436092,-57.73517034830215,True,1.361142399999153,
2,0,0,2,0,0,12,5,115.116695268136,134.5988397010989,123.0086281380049,-51.558347634068,True,0.5818725000008271,
2,0,0,2,0,1,12,6,71.14537692981746,93.87454543494087,80.3526319446645,-28.57268846490873,True,0.908397100000002,
2,0,0,2,0,2,12,7,68.55115383693625,94.52734641422015,79.07373099676144,-26.275576918468126,True,1.373121299999184,
2,0,0,2,1,0,12,5,238.17139437654134,257.26209567829386,245.9131861173839,-113.08569718827067,True,0.404733599998508,
2,0,0,2,1,1,12,6,151.3625848540418,173.63506970608643,160.39467521835815,-68.6812924270209,True,0.7612896999999066,
2,0,0,2,1,2,12,7,138.8129538948324,164.26722229716904,149.13534288262247,-61.40647694741619,False,2.797603099999833,
2,0,1,0,0,0,12,4,219.80484962524702,236.63472970035627,226.605632447123,-104.90242481262351,True,0.04815910000070289,
2,0,1,0,0,1,12,5,76.62103015109832,96.47063633550556,84.65221672730092,-32.31051507554916,True,0.2829179000000295,
2,0,1,0,0,2,12,6,73.73377413974019,96.4629426448636,82.94102915458723,-29.866887069870096,True,0.8979687999999442,
2,0,1,0,1,0,12,4,435.3184610961024,451.85979958310844,442.0111165762712,-212.6592305480512,True,0.07433900000069116,
