country,equation,regressor,coef,std_err,t_stat,p_value,ci_lo,ci_hi,signif_5pct
GERMANY,GERMANY_POLICY_RATE,L1.GERMANY_UNEMPLOYMENT,-0.05171245798750523,0.09317893493661905,-0.5549801360434136,0.5789082473777908,-0.23434317046327857,0.1309182544882681,False
GERMANY,GERMANY_POLICY_RATE,L1.GERMANY_GDP,0.010532477119878245,0.012535629503678114,0.8402032875004706,0.4007944154677394,-0.014037356707330858,0.03510231094708735,False
GERMANY,GERMANY_POLICY_RATE,L1.GERMANY_M2,-0.01788588880247412,0.018716686034953963,-0.9556119480271078,0.3392683228526966,-0.05457059343098389,0.018798815826035643,False
GERMANY,GERMANY_POLICY_RATE,L2.GERMANY_CPI,0.03411925629906665,0.017193407258835055,1.984438324843031,0.04720699717373792,0.00042017807174993954,0.06781833452638336,True
GERMANY,GERMANY_POLICY_RATE,L2.GERMANY_POLICY_RATE,0.2528767881309633,0.056903312586674075,4.4439730594908,8.831266785649449e-06,0.14134629546108213,0.3644072808008445,True
GERMANY,GERMANY_POLICY_RATE,L2.GERMANY_UNEMPLOYMENT,-0.004621891263298053,0.0935540037113929,-0.04940345768157867,0.9605977726972471,-0.18798773853762812,0.17874395601103205,False
GERMANY,GERMANY_POLICY_RATE,L2.GERMANY_GDP,-0.008599076023456711,0.010393548357470988,-0.8273474782339958,0.40804014051210213,-0.028970430804099848,0.011772278757186424,False
GERMANY,GERMANY_POLICY_RATE,L2.GERMANY_M2,-0.013836802122193148,0.017250036289817982,-0.8021317688682469,0.4224767398238414,-0.04764687325023639,0.0199732690058501,False
GERMANY,GERMANY_UNEMPLOYMENT,const,0.015595030247403724,0.010930318894542677,1.426768093215474,0.15364675089964674,-0.005828394785899924,0.03701845528070737,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_D_GFC_2008,-0.004355160180829384,0.009204010868300552,-0.47318068645800393,0.6360842756011673,-0.022395021482698462,0.013684701121039696,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_D_COVID_2020,0.0195577084698185,0.032534343719811995,0.6011404022239032,0.5477464754677129,-0.04420960522101301,0.08332502216065,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_D_ENERGY_2022,-0.019497561703746127,0.039327442607329566,-0.4957749706336692,0.6200531858265346,-0.09657934921411207,0.057584225806619815,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_P_GFC,-0.018552013080183387,0.029401289620378267,-0.6309931747798178,0.5280449871410051,-0.07617854073612479,0.039074514575758015,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_P_COVID,-0.05339214026983173,0.05045193051764746,-1.0582774478997552,0.28992897140297835,-0.15227792408442076,0.04549364354475728,False
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_GDP_x_D_COVID_2020,0.0010247053043234004,0.0055165327748291325,0.18575169334603278,0.8526394882588897,-0.009787698934341699,0.0118371095429885,False
