p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,0,1,1,1,12,4,24.525376021306307,41.06671450831234,31.218031501475146,-7.262688010653155,True,0.4910734000004595,
1,0,0,1,1,2,12,5,31.366244812595205,50.848389245558124,39.258177682464094,-9.683122406297603,True,0.859325200000967,
1,0,0,2,0,0,12,4,35.19915045277037,51.7404889397764,41.89180593293921,-12.599575226385184,True,0.20088840000062191,
1,0,0,2,0,1,12,5,23.31029938773981,43.15990557214704,31.341485963942414,-5.655149693869905,False,0.6922734999989189,
1,0,0,2,0,2,12,6,19.555036840292523,42.71291072210096,28.924754512528892,-2.777518420146262,True,0.5157176000011532,
1,0,0,2,1,0,12,4,53.49582227188003,69.73094263268246,60.07243299677077,-21.747911135940015,True,0.3714677000007214,
1,0,0,2,1,1,12,5,37.854631343281895,57.336775776244814,45.74656421315078,-12.927315671640947,True,0.6633236000016041,
1,0,0,2,1,2,12,6,33.59769000267596,56.32685850779937,42.804945017522996,-9.798845001337982,True,1.0774854999999661,
1,0,1,0,0,0,12,3,75.35032043935766,89.01472204817534,80.86532902744838,-33.67516021967883,True,0.043495899999470566,
1,0,1,0,0,1,12,4,56.35547378663317,73.1619346151803,63.14752400384009,-23.177736893316585,True,0.1329424999985349,
1,0,1,0,0,2,12,5,52.00482785742446,71.82465730577891,60.02479018277158,-20.00241392871223,True,0.3422515999991447,
1,0,1,0,1,0,12,3,126.35614777404483,139.80131643688253,131.78978794781037,-59.178073887022414,True,0.07474009999896225,
1,0,1,0,1,1,12,4,25.12787018471124,41.64439472500662,31.81117212250051,-7.563935092355621,True,0.39368499999909545,
1,0,1,0,1,2,12,5,34.33643725575703,53.78691934611489,42.216295366814514,-11.168218627878518,True,0.8918704000006983,
1,0,1,1,0,0,12,4,43.604521955911586,60.43440203102084,50.40530477778759,-16.802260977955793,True,0.15338680000058957,
1,0,1,1,0,1,12,5,13.375181493349626,33.542934487606175,21.525641753997935,-0.6875907466748128,True,0.2152609000004304,
1,0,1,1,0,2,12,6,25.503074723867343,48.62620908028087,34.859697436772315,-5.7515373619336705,True,0.863806299999851,
1,0,1,1,1,0,12,4,73.32914390145692,89.87048238846295,80.02179938162575,-31.664571950728458,True,0.22217810000074678,
1,0,1,1,1,1,12,5,35.23657401482859,55.056403463183045,43.256536340175714,-11.618287007414295,True,0.6429767999998148,
1,0,1,1,1,2,12,6,34.00545760924266,56.69768671466016,43.198625405476385,-10.00272880462133,True,1.1030516999999236,
1,0,1,2,0,0,12,5,36.430810780770756,56.280416965177984,44.461997356973356,-12.215405390385378,True,0.2689600999983668,
1,0,1,2,0,1,12,6,25.04162497509766,48.19949885690609,34.411342647334024,-5.520812487548829,True,0.7160965000002761,
1,0,1,2,0,2,12,7,20.31195874083,46.73839800530261,31.00524184129283,-2.155979370415001,True,0.8673841999989236,
1,0,1,2,1,0,12,5,54.877668085343075,74.359812518306,62.76960095521196,-21.438834042671537,True,0.5827623999994103,
1,0,1,2,1,1,12,6,39.81600204249277,62.545170547616166,49.023257057339805,-12.908001021246383,True,1.1934909999999945,
1,0,1,2,1,2,12,7,35.986690750682314,61.920666871159455,46.49316823209229,-9.993345375341159,True,1.5185842999999295,
1,0,2,0,0,0,12,4,76.0815514115794,93.1397816708546,82.96708448709704,-33.0407757057897,True,0.0796556999994209,
1,0,2,0,0,1,12,5,57.69423877652116,77.83375642455323,65.83416137406908,-22.84711938826058,True,0.17076300000007905,
1,0,2,0,0,2,12,6,53.69162667470896,76.77984824054522,63.035076764689386,-19.84581333735448,True,0.47644469999977446,
1,0,2,0,1,0,12,4,127.9150577151058,144.69798908846587,134.69832654639575,-58.9575288575529,True,0.17020299999967392,
1,0,2,0,1,1,12,5,28.198626189927047,47.98853038921526,36.20729769562456,-8.099313094963524,True,0.47011080000083894,
1,0,2,0,1,2,12,6,36.39993099136366,59.055024731173305,45.578922532956724,-11.199965495681832,True,1.5866772000008496,
1,0,2,1,0,0,12,5,45.349648854863446,65.54550494499455,53.510588241114654,-16.674824427431723,True,0.1957708999998431,
1,0,2,1,0,1,12,6,16.062082923826246,39.55818684653033,25.558659287632157,-1.031041461913123,True,0.5225511000007828,
1,0,2,1,0,2,12,7,28.50175260386592,54.88829153625021,39.17998127812927,-6.25087630193296,True,1.4442517999996198,
1,0,2,1,1,0,12,5,75.30698799465483,95.15659417906205,83.33817457085743,-31.653493997327413,True,0.3801402000008238,
1,0,2,1,1,1,12,6,33.965864775345665,57.054086341181915,43.30931486532609,-9.98293238767283,True,1.0323172999997041,
1,0,2,1,1,2,12,7,35.890706006562866,61.78224170920247,46.3809820540978,-9.945353003281435,True,1.5119804000005388,
1,0,2,2,0,0,12,6,38.29597607684788,61.45384995865631,47.66569374908425,-12.14798803842394,True,0.509349400001156,
1,0,2,2,0,1,12,7,26.93534889287026,53.4014904720799,37.6435976611404,-5.4676744464351295,True,1.2509344999998575,
