country,form,feature_name,category,selected_alpha,coef_full_train,coef_fold_mean,coef_fold_std,coef_fold_min,coef_fold_max,abs_coef_full,sign_stable,n_folds_same_sign_as_full,rank_abs_full
UK,primary,UK_M2_roll12_std,rolling,100.0,0.0010889191824254487,0.0029326953786931015,0.0032686594981011104,-0.00043221721533606597,0.007141458896510655,0.0010889191824254487,False,3,43
UK,primary,UK_D_GFC_2008,split,100.0,-0.007547268764862131,-0.0037707820791314005,0.0038196649116606592,-0.00850565110718373,0.0,0.007547268764862131,False,3,17
UK,primary,UK_D_COVID_2020,split,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,47
UK,primary,UK_D_ENERGY_2022,split,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,48
UK,primary,UK_P_GFC,period,100.0,-0.013628061607276675,-0.007635354066843345,0.007009582598062572,-0.013371888236749707,0.0,0.013628061607276675,False,3,9
UK,primary,UK_P_COVID,period,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,49
UK,primary,UK_GDP_x_D_ENERGY_2022,interaction,100.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,50
GERMANY,primary,GERMANY_POLICY_RATE,base,31.622776601683796,-0.006420830238440189,-0.0043205618053415665,0.00863805761748846,-0.018872833398301665,0.0020989971696439595,0.006420830238440189,False,3,36
GERMANY,primary,GERMANY_UNEMPLOYMENT,base,31.622776601683796,-0.04024521064318,-0.02415301762315008,0.013460388699926402,-0.03799950412501931,-0.005041295108995633,0.04024521064318,True,5,4
GERMANY,primary,GERMANY_GDP,base,31.622776601683796,0.01732038784677208,0.01777674885787553,0.0067468677101498896,0.010051900710080006,0.025211120281407567,0.01732038784677208,True,5,19
GERMANY,primary,GERMANY_M2,base,31.622776601683796,-0.011129969358913694,-0.020728413840621948,0.005503768663879236,-0.025877717794913775,-0.014098889349497868,0.011129969358913694,True,5,25
GERMANY,primary,GERMANY_CPI_lag1,lag,31.622776601683796,-0.10658526892510943,-0.08422359004040043,0.013564084150099204,-0.09724897524306,-0.06751495356978973,0.10658526892510943,True,5,3
GERMANY,primary,GERMANY_CPI_lag3,lag,31.622776601683796,0.010777934927453756,0.015007966199037817,0.00112023751058101,0.013926765120879899,0.016643450438135057,0.010777934927453756,True,5,27
GERMANY,primary,GERMANY_CPI_lag6,lag,31.622776601683796,-0.02023282702915978,-0.014390386823677177,0.00619373271093535,-0.02258382261554745,-0.005634061293327192,0.02023282702915978,True,5,16
GERMANY,primary,GERMANY_CPI_lag12,lag,31.622776601683796,0.1253177894374261,0.09589638409569745,0.015918466916448302,0.07913503931729883,0.11874161642764296,0.1253177894374261,True,5,2
GERMANY,primary,GERMANY_POLICY_RATE_lag1,lag,31.622776601683796,-0.0058029007001786466,-0.007762193633596379,0.006556767385805726,-0.014117479662163228,0.0006127013051422652,0.0058029007001786466,False,4,39
GERMANY,primary,GERMANY_POLICY_RATE_lag3,lag,31.622776601683796,0.0063418350734985775,0.007667564516296721,0.007416937391473562,0.00018052515471857615,0.016268661170727824,0.0063418350734985775,True,5,38
GERMANY,primary,GERMANY_POLICY_RATE_lag6,lag,31.622776601683796,-0.02342145813554503,-0.028310874750999047,0.007609863602783148,-0.03967582571645498,-0.022151199500610317,0.02342145813554503,True,5,12
GERMANY,primary,GERMANY_POLICY_RATE_lag12,lag,31.622776601683796,-0.021010464885782763,-0.005602869331883643,0.012582362519533105,-0.019368197826133002,0.010046186598377534,0.021010464885782763,False,3,14
GERMANY,primary,GERMANY_UNEMPLOYMENT_lag1,lag,31.622776601683796,0.011117898713631499,0.013541267730193512,0.008913879710981575,0.004793532347588845,0.024682020840634953,0.011117898713631499,True,5,26
GERMANY,primary,GERMANY_UNEMPLOYMENT_lag3,lag,31.622776601683796,-0.0007846925318013019,0.0022590574207276585,0.011268544072954405,-0.01367929412844234,0.014695239348417157,0.0007846925318013019,False,3,44
GERMANY,primary,GERMANY_UNEMPLOYMENT_lag6,lag,31.622776601683796,-0.00790898274953624,-0.0011033550909860489,0.005629432078492404,-0.009931849264166587,0.00449751127998322,0.00790898274953624,False,2,30
GERMANY,primary,GERMANY_UNEMPLOYMENT_lag12,lag,31.622776601683796,0.007533498361852523,0.009226848011471396,0.004303741764109643,0.005421526233500186,0.015632426567291954,0.007533498361852523,True,5,32
GERMANY,primary,GERMANY_GDP_lag1,lag,31.622776601683796,0.008888687553606812,0.008095175445919355,0.0021623033947474734,0.004294136514623886,0.009545780002751315,0.008888687553606812,True,5,28
GERMANY,primary,GERMANY_GDP_lag3,lag,31.622776601683796,0.00060010096462769,0.0016153378498962308,0.0030139630717050743,-0.001700070823964966,0.004457788161615332,0.00060010096462769,False,3,46
GERMANY,primary,GERMANY_GDP_lag6,lag,31.622776601683796,0.015134992139744117,0.0015456861340008613,0.007202912630059035,-0.00870753375756282,0.010842920512521314,0.015134992139744117,False,3,22
GERMANY,primary,GERMANY_GDP_lag12,lag,31.622776601683796,-0.007281987255064988,-0.006338255569317629,0.0032391584003629696,-0.010678902880728163,-0.002945911207419095,0.007281987255064988,True,5,34
GERMANY,primary,GERMANY_M2_lag1,lag,31.622776601683796,0.023622203859857853,0.019036027385373477,0.013622337877377974,-0.0033004705656709127,0.03374100629745329,0.023622203859857853,False,4,11
GERMANY,primary,GERMANY_M2_lag3,lag,31.622776601683796,0.020824992277949643,0.011675637181033344,0.006650288115729751,0.001415192611177566,0.01863355245933675,0.020824992277949643,True,5,15
GERMANY,primary,GERMANY_M2_lag6,lag,31.622776601683796,-0.03395752099557905,-0.02047886736890197,0.007812174076494066,-0.031485309446335895,-0.010996083050098974,0.03395752099557905,True,5,6
GERMANY,primary,GERMANY_M2_lag12,lag,31.622776601683796,0.003501565519556153,0.0009089109582637759,0.0038861067228604996,-0.004240086841613264,0.006116777837629798,0.003501565519556153,False,3,41
GERMANY,primary,GERMANY_CPI_roll3_mean,rolling,31.622776601683796,0.15349300679409034,0.09815177657334771,0.030338082355438667,0.055081144775753335,0.13376594794268903,0.15349300679409034,True,5,1
GERMANY,primary,GERMANY_CPI_roll3_std,rolling,31.622776601683796,0.030814868507890152,0.013455686774111372,0.009293855574552312,0.00368110327331309,0.028175747108657407,0.030814868507890152,True,5,7
GERMANY,primary,GERMANY_CPI_roll12_mean,rolling,31.622776601683796,0.03823061588868565,0.039356776539966165,0.004383403906521383,0.03488902391036016,0.04524838038199757,0.03823061588868565,True,5,5
GERMANY,primary,GERMANY_CPI_roll12_std,rolling,31.622776601683796,0.007532874779857339,-0.005644149093451624,0.008453310609646544,-0.013601984019009977,0.008346462412386419,0.007532874779857339,False,1,33
GERMANY,primary,GERMANY_POLICY_RATE_roll3_mean,rolling,31.622776601683796,-0.029327603424731105,-0.019392142578493997,0.007941717341789358,-0.027276561629907728,-0.008681976617306067,0.029327603424731105,True,5,8
GERMANY,primary,GERMANY_POLICY_RATE_roll3_std,rolling,31.622776601683796,-0.0016858003236458643,0.0045621770828093225,0.014910361042855978,-0.011154877486616597,0.024189074635588968,0.0016858003236458643,False,3,43
GERMANY,primary,GERMANY_POLICY_RATE_roll12_mean,rolling,31.622776601683796,-0.01680661501007307,-0.002429242892873892,0.008715165068916267,-0.015481984752547466,0.005837159611967291,0.01680661501007307,False,3,20
GERMANY,primary,GERMANY_POLICY_RATE_roll12_std,rolling,31.622776601683796,0.026583549957592368,0.012391787848550094,0.011068549570197551,-0.0016016230719066299,0.02368725173484816,0.026583549957592368,False,4,9
GERMANY,primary,GERMANY_UNEMPLOYMENT_roll3_mean,rolling,31.622776601683796,0.006946367035921114,0.00920823915243963,0.0031679516066945835,0.004829781083684775,0.013406083170103342,0.006946367035921114,True,5,35
GERMANY,primary,GERMANY_UNEMPLOYMENT_roll3_std,rolling,31.622776601683796,0.020155875611148746,0.007356774722316367,0.008405634452659879,-0.005195085867150076,0.016242404099685484,0.020155875611148746,False,4,17
GERMANY,primary,GERMANY_UNEMPLOYMENT_roll12_mean,rolling,31.622776601683796,0.000645381418049944,-0.002969523762387767,0.003239856692801848,-0.005830289715137814,0.0025088318084360616,0.000645381418049944,False,1,45
GERMANY,primary,GERMANY_UNEMPLOYMENT_roll12_std,rolling,31.622776601683796,0.015878931753253958,0.007101845220588187,0.006224222748951604,-0.0027198313679880053,0.014007702974908894,0.015878931753253958,False,4,21
GERMANY,primary,GERMANY_GDP_roll3_mean,rolling,31.622776601683796,0.011824418768291387,0.010361206195921948,0.0043214694005519905,0.003280204671531558,0.013835527620964242,0.011824418768291387,True,5,24
GERMANY,primary,GERMANY_GDP_roll3_std,rolling,31.622776601683796,-0.025110337598434403,-0.004114960787528992,0.011586598469659828,-0.019392951550347627,0.007035638838031767,0.025110337598434403,False,3,10
GERMANY,primary,GERMANY_GDP_roll12_mean,rolling,31.622776601683796,0.003770391475375133,5.385398735284373e-05,0.005546536337508358,-0.009237884704919864,0.004401597903762986,0.003770391475375133,False,3,40
GERMANY,primary,GERMANY_GDP_roll12_std,rolling,31.622776601683796,-0.01996605233708042,-0.012053542305203693,0.0056714810312784416,-0.018575808905917573,-0.006534582612864014,0.01996605233708042,True,5,18
GERMANY,primary,GERMANY_M2_roll3_mean,rolling,31.622776601683796,-0.007567272234846402,-0.0035162226585432237,0.0032912050350934674,-0.0062786228137393625,0.0004410790281521462,0.007567272234846402,False,4,31
GERMANY,primary,GERMANY_M2_roll3_std,rolling,31.622776601683796,0.002929361417582216,-0.005133590906402987,0.008057698860669859,-0.014397907597959513,0.005108619325307445,0.002929361417582216,False,2,42
GERMANY,primary,GERMANY_M2_roll12_mean,rolling,31.622776601683796,-0.01272935990214914,-0.00951117134613607,0.004831350272046912,-0.013643125136375224,-0.0032261724328165424,0.01272935990214914,True,5,23
GERMANY,primary,GERMANY_M2_roll12_std,rolling,31.622776601683796,-0.006401628255308151,-0.008505026602193367,0.005044073024794111,-0.013386480203023026,-0.0010236423567086149,0.006401628255308151,True,5,37
GERMANY,primary,GERMANY_D_GFC_2008,split,31.622776601683796,-0.008338513649643033,-0.0035611746595181396,0.006700582821792262,-0.012562527242755812,0.003354849194343414,0.008338513649643033,False,2,29
GERMANY,primary,GERMANY_D_COVID_2020,split,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,48
GERMANY,primary,GERMANY_D_ENERGY_2022,split,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,49
GERMANY,primary,GERMANY_P_GFC,period,31.622776601683796,-0.02251877013759113,-0.012133290530770028,0.011083878478294906,-0.02078950654191116,0.0,0.02251877013759113,False,3,13
GERMANY,primary,GERMANY_P_COVID,period,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,50
GERMANY,primary,GERMANY_GDP_x_D_COVID_2020,interaction,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,47
GERMANY,primary,GERMANY_GDP_x_D_ENERGY_2022,interaction,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,51
USA,first_diff_secondary,USA_POLICY_RATE,base,31.622776601683796,0.07412498913307777,0.06805702502939363,0.047139395122246464,0.009704066424009082,0.11579463246462662,0.07412498913307777,True,5,9
USA,first_diff_secondary,USA_UNEMPLOYMENT,base,31.622776601683796,0.005453328298739627,0.008533629820408301,0.01250156207834704,-0.01116969006993424,0.01876915301982502,0.005453328298739627,False,4,41
USA,first_diff_secondary,USA_GDP,base,31.622776601683796,0.012961160550979832,0.0008340266301197238,0.005412798721888822,-0.005830233660365311,0.008025397603212723,0.012961160550979832,False,3,32
USA,first_diff_secondary,USA_M2,base,31.622776601683796,0.013772974107482322,0.010984969177627025,0.011796451809388927,-0.00025586058979391803,0.02850586416399218,0.013772974107482322,False,4,30
USA,first_diff_secondary,USA_CPI_lag1,lag,31.622776601683796,-0.07501774238849881,-0.022526408039721914,0.019962810501129965,-0.05027278857519602,-0.00028828461223415897,0.07501774238849881,True,5,8
USA,first_diff_secondary,USA_CPI_lag3,lag,31.622776601683796,-0.13398114484260654,-0.11143125591782563,0.019448478861955065,-0.13214614508822098,-0.09291505139975792,0.13398114484260654,True,5,3
USA,first_diff_secondary,USA_CPI_lag6,lag,31.622776601683796,-0.07762777398877921,-0.03719117872432728,0.039941596794648766,-0.0739673916863262,0.00979867492414833,0.07762777398877921,False,3,7
USA,first_diff_secondary,USA_CPI_lag12,lag,31.622776601683796,-0.0864886995065037,-0.10080959577842626,0.03058635837969732,-0.12476807386354678,-0.04841791470388765,0.0864886995065037,True,5,5
USA,first_diff_secondary,USA_POLICY_RATE_lag1,lag,31.622776601683796,0.03580127679493598,0.020798889623181244,0.02028362612276585,-0.0030655896953189696,0.04154812725698778,0.03580127679493598,False,4,18
USA,first_diff_secondary,USA_POLICY_RATE_lag3,lag,31.622776601683796,-0.13609019122188074,-0.10620290003070239,0.0793611510714727,-0.1765885151029707,0.006790171424006248,0.13609019122188074,False,4,2
USA,first_diff_secondary,USA_POLICY_RATE_lag6,lag,31.622776601683796,0.03734417097970719,0.014289147237027438,0.039677713435019496,-0.03594997232063949,0.051978768105130704,0.03734417097970719,False,3,17
USA,first_diff_secondary,USA_POLICY_RATE_lag12,lag,31.622776601683796,0.09534467179794934,0.06463135553239151,0.04634736286370872,0.005336600969780919,0.10474983441063887,0.09534467179794934,True,5,4
USA,first_diff_secondary,USA_UNEMPLOYMENT_lag1,lag,31.622776601683796,0.029493880826994726,0.007605989649377515,0.03162886905654941,-0.0316263057662297,0.036426317003625606,0.029493880826994726,False,3,20
USA,first_diff_secondary,USA_UNEMPLOYMENT_lag3,lag,31.622776601683796,-0.02160870427638248,-0.02207917784611746,0.026152739205422645,-0.03867835269385013,0.023363842202221055,0.02160870427638248,False,4,23
USA,first_diff_secondary,USA_UNEMPLOYMENT_lag6,lag,31.622776601683796,0.013805981752508608,0.001279829765398769,0.025355305500686494,-0.0358033615192753,0.02179511835833066,0.013805981752508608,False,3,29
USA,first_diff_secondary,USA_UNEMPLOYMENT_lag12,lag,31.622776601683796,0.038050716864837256,-0.005213415056155328,0.024749936123071012,-0.024392665362172588,0.03225900408770225,0.038050716864837256,False,2,15
USA,first_diff_secondary,USA_GDP_lag1,lag,31.622776601683796,0.01848497079152129,0.006640627430509835,0.008925872716580274,-0.002090383945426836,0.020036024068583475,0.01848497079152129,False,3,27
USA,first_diff_secondary,USA_GDP_lag3,lag,31.622776601683796,-0.03373938844333438,-0.016204418856759474,0.015539775736473988,-0.030992645353908204,0.0059984660487895705,0.03373938844333438,False,4,19
USA,first_diff_secondary,USA_GDP_lag6,lag,31.622776601683796,0.007247543802198792,0.0035100484103675438,0.008610924654302174,-0.006799863589533586,0.014969777834029118,0.007247543802198792,False,3,39
USA,first_diff_secondary,USA_GDP_lag12,lag,31.622776601683796,-0.02091772666674456,-0.000249304219086547,0.021783515884108658,-0.02654083473279251,0.024767214679109743,0.02091772666674456,False,3,26
USA,first_diff_secondary,USA_M2_lag1,lag,31.622776601683796,-0.010137286949635494,-0.012274156422066236,0.009035120370938713,-0.023242087003336073,-0.0014712181829978509,0.010137286949635494,True,5,36
USA,first_diff_secondary,USA_M2_lag3,lag,31.622776601683796,0.010614977506154167,0.012777535902081107,0.007247072888129654,0.005101046204149421,0.020912882585383416,0.010614977506154167,True,5,35
USA,first_diff_secondary,USA_M2_lag6,lag,31.622776601683796,0.007453894379448465,0.01653010817341354,0.015925383949928523,0.001070979521506905,0.04083164450321381,0.007453894379448465,True,5,38
USA,first_diff_secondary,USA_M2_lag12,lag,31.622776601683796,-0.021255977711620477,-0.02822705738476996,0.022896200902259266,-0.06093014519951761,0.002768120419429594,0.021255977711620477,False,4,25
USA,first_diff_secondary,USA_CPI_roll3_mean,rolling,31.622776601683796,0.35600586068109513,0.22831146193689822,0.12988852506532558,0.03501078942768489,0.34849923991608517,0.35600586068109513,True,5,1
USA,first_diff_secondary,USA_CPI_roll3_std,rolling,31.622776601683796,-0.08423773029208308,-0.10356123823118968,0.03647694041412173,-0.14172720168992745,-0.05210738706442035,0.08423773029208308,True,5,6
USA,first_diff_secondary,USA_CPI_roll12_mean,rolling,31.622776601683796,0.05863568344172418,0.08023727086231004,0.0387081945259536,0.037431026062900885,0.1398188526345037,0.05863568344172418,True,5,11
USA,first_diff_secondary,USA_CPI_roll12_std,rolling,31.622776601683796,0.0214548248744917,0.0019629426421092456,0.017516386397624102,-0.019464387527383015,0.0206154936431045,0.0214548248744917,False,3,24
USA,first_diff_secondary,USA_POLICY_RATE_roll3_mean,rolling,31.622776601683796,-0.006374763635950066,0.012956813592824992,0.011331505315166001,-0.0016776489598704335,0.025776859885274797,0.006374763635950066,False,1,40
USA,first_diff_secondary,USA_POLICY_RATE_roll3_std,rolling,31.622776601683796,0.0033462027762389975,0.011524264436327725,0.0030388422920672757,0.0075999143511469615,0.014632670497813527,0.0033462027762389975,True,5,45
USA,first_diff_secondary,USA_POLICY_RATE_roll12_mean,rolling,31.622776601683796,0.012464434587449148,0.008844916282583767,0.00817625164667647,-0.005211834760881202,0.01610701280975987,0.012464434587449148,False,4,33
USA,first_diff_secondary,USA_POLICY_RATE_roll12_std,rolling,31.622776601683796,0.04157658095535797,0.025791732924768208,0.023688441080143154,-0.007401106873735829,0.048330988849769094,0.04157658095535797,False,4,14
USA,first_diff_secondary,USA_UNEMPLOYMENT_roll3_mean,rolling,31.622776601683796,0.02509978623322023,0.0054051370504685,0.0164374759311377,-0.011772986156990324,0.023585267399824125,0.02509978623322023,False,3,21
USA,first_diff_secondary,USA_UNEMPLOYMENT_roll3_std,rolling,31.622776601683796,0.037465276650616004,0.030046055607173505,0.015452999072030656,0.006199759108232959,0.04353836629235629,0.037465276650616004,True,5,16
USA,first_diff_secondary,USA_UNEMPLOYMENT_roll12_mean,rolling,31.622776601683796,0.017447446591449325,0.018474426059306825,0.010242244827406984,0.0011771614960132716,0.027295662252102733,0.017447446591449325,True,5,28
USA,first_diff_secondary,USA_UNEMPLOYMENT_roll12_std,rolling,31.622776601683796,-0.023149050711285413,0.0031834361818593804,0.029337650762499223,-0.025384899785019868,0.04096496374633891,0.023149050711285413,False,2,22
USA,first_diff_secondary,USA_GDP_roll3_mean,rolling,31.622776601683796,0.009656562924588821,0.002211869430802782,0.007229825730595464,-0.005752578274099418,0.011178021587080065,0.009656562924588821,False,3,37
USA,first_diff_secondary,USA_GDP_roll3_std,rolling,31.622776601683796,-0.0560002125607858,-0.04896580936689482,0.036105617833482095,-0.08826242118856399,0.004960860908100092,0.0560002125607858,False,4,12
USA,first_diff_secondary,USA_GDP_roll12_mean,rolling,31.622776601683796,-0.004087895775926922,-0.004155018240298215,0.006185886642805676,-0.011389317119501027,0.005616278312353944,0.004087895775926922,False,4,43
USA,first_diff_secondary,USA_GDP_roll12_std,rolling,31.622776601683796,-0.06607755061100036,-0.025197445989310664,0.02871813984852391,-0.06291518656626545,0.011061733040817819,0.06607755061100036,False,4,10
USA,first_diff_secondary,USA_M2_roll3_mean,rolling,31.622776601683796,-0.0046327010186404316,-0.0058956926023347655,0.0066083920763848605,-0.0143878873586494,0.001966197156957692,0.0046327010186404316,False,4,42
USA,first_diff_secondary,USA_M2_roll3_std,rolling,31.622776601683796,0.04633248310264713,0.006617178059749253,0.03366617898724045,-0.031288221975655714,0.04901794238304565,0.04633248310264713,False,2,13
USA,first_diff_secondary,USA_M2_roll12_mean,rolling,31.622776601683796,-0.011612255672032687,-0.0028319461685026408,0.00855680523151741,-0.013180099600642028,0.009738319088583601,0.011612255672032687,False,4,34
USA,first_diff_secondary,USA_M2_roll12_std,rolling,31.622776601683796,0.013160880426258235,0.0015302815622048205,0.01123975175062808,-0.012132443413409166,0.01338751821518018,0.013160880426258235,False,3,31
USA,first_diff_secondary,USA_D_GFC_2008,split,31.622776601683796,-0.003904026150064874,-0.0007087808993820659,0.001224036765065288,-0.00215557901333307,0.0005088898586144538,0.003904026150064874,False,2,44
USA,first_diff_secondary,USA_D_COVID_2020,split,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,49
USA,first_diff_secondary,USA_D_ENERGY_2022,split,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,50
USA,first_diff_secondary,USA_P_GFC,period,31.622776601683796,0.0015780329782652176,0.0001212217237986729,0.00633060690834922,-0.010061499832020893,0.006393779447370184,0.0015780329782652176,False,2,46
USA,first_diff_secondary,USA_P_COVID,period,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,51
USA,first_diff_secondary,USA_M2_x_D_GFC_2008,interaction,31.622776601683796,0.0012851994935858871,0.007777406132697723,0.013469977756726188,0.0,0.031654507041051765,0.0012851994935858871,False,3,47
USA,first_diff_secondary,USA_POLICY_RATE_x_D_COVID_2020,interaction,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,48
USA,first_diff_secondary,USA_POLICY_RATE_x_D_ENERGY_2022,interaction,31.622776601683796,0.0,0.0,0.0,0.0,0.0,0.0,True,5,52
