date,JAPAN_CPI_roll3_mean,JAPAN_CPI_roll3_std,JAPAN_CPI_roll12_mean,JAPAN_CPI_roll12_std,JAPAN_POLICY_RATE_roll3_mean,JAPAN_POLICY_RATE_roll3_std,JAPAN_POLICY_RATE_roll12_mean,JAPAN_POLICY_RATE_roll12_std,JAPAN_UNEMPLOYMENT_roll3_mean,JAPAN_UNEMPLOYMENT_roll3_std,JAPAN_UNEMPLOYMENT_roll12_mean,JAPAN_UNEMPLOYMENT_roll12_std,JAPAN_GDP_roll3_mean,JAPAN_GDP_roll3_std,JAPAN_GDP_roll12_mean,JAPAN_GDP_roll12_std,JAPAN_M2_roll3_mean,JAPAN_M2_roll3_std,JAPAN_M2_roll12_mean,JAPAN_M2_roll12_std
2009-08-01,-0.06666666666666761,0.3214550253664298,-0.18333333333333357,0.34067668846078564,0.0013333333333333346,0.003055050463303038,-0.03316666666666667,0.05890490538815825,0.10000000000000024,0.19999999999999965,0.10833333333333339,0.19286515936521484,-5.903294333333334,0.7692617269462506,-6.037573166666667,1.5928474061206472,0.08742166666666658,0.2048361545463432,0.08404649999999998,0.20361356293657668
2009-09-01,0.0,0.29999999999999727,-0.18333333333333357,0.34067668846078564,-0.0006666666666666673,0.004163331998931643,-0.03275,0.05910872109165368,0.06666666666666672,0.20816659994661293,0.1166666666666667,0.18504708655481253,-5.012346333333334,1.2632538642570357,-6.11986075,1.424664325267618,0.15862200000000004,0.10695476863141738,0.09787625,0.1970622486106288
2009-10-01,-0.03333333333333144,0.3511884584284189,-0.20833333333333334,0.3449857265382906,0.0013333333333333346,0.004618802153516443,-0.03175,0.05966440236096315,-0.09999999999999994,0.09999999999999981,0.1166666666666667,0.18504708655481253,-3.7388783333333335,1.2836277989184948,-6.014064583333334,1.6485200754530018,0.16268833333333332,0.11396769803910817,0.15495033333333333,0.13049590229465813
2009-11-01,-0.1999999999999981,0.19999999999999554,-0.14999999999999977,0.2679891449633395,-0.00033333333333333365,0.004041451884326738,-0.016333333333333335,0.03497878144697364,-0.06666666666666672,0.11547005383792504,0.10000000000000002,0.18586407545691713,-2.2588633333333337,1.5921642750785319,-5.6280595,2.2763769879388556,0.12020133333333345,0.1595498321444849,0.14443183333333334,0.1395615643329516
2009-12-01,-0.2666666666666657,0.1154700538379181,-0.13333333333333405,0.25702257889260716,-0.000333333333333329,0.004041451884326732,-0.009166666666666665,0.026229176444747412,-0.06666666666666672,0.11547005383792504,0.06666666666666665,0.16143297699232978,-0.5599906666666672,1.9014188506392682,-4.957263916666666,3.0024293249624807,0.04589166666666659,0.22234096973417516,0.12266774999999998,0.16147887714447645
2010-01-01,-0.09999999999999905,0.1732050807568942,-0.08333333333333333,0.23677121037112353,-0.003333333333333332,0.0020816659994648892,-0.0019999999999999996,0.0049726524840640555,-0.06666666666666672,0.11547005383792504,0.05833333333333335,0.17298624923456324,1.3707706666666661,1.9598093039840296,-3.996875083333333,3.6497971876623896,-0.07133866666666666,0.05909315820239593,0.10223191666666666,0.16794423233997993
2010-02-01,-0.03333333333333144,0.15275252316519994,-0.058333333333332384,0.22746961169005522,-0.0013333333333333298,0.005507570547285631,-0.000833333333333333,0.004821039747027601,-0.06666666666666672,0.11547005383792504,0.03333333333333336,0.15569978883230465,2.7070496666666664,1.1753383845728747,-3.069911416666667,4.0193754434157505,-0.12111233333333334,0.05721228960051649,0.06849450000000001,0.17905140654851054
2010-03-01,0.09999999999999905,0.09999999999999466,-0.06666666666666761,0.21461734799546153,-0.0013333333333333346,0.005507570547285634,-0.0002500000000000002,0.0037929360179627817,-0.03333333333333351,0.15275252316519447,0.024999999999999984,0.14847711791873708,3.4296053333333325,0.08903920508056574,-2.1765594999999998,4.204632334511168,-0.09196999999999995,0.06723819660728568,0.05364525,0.1808993000037339
2010-04-01,0.06666666666666288,0.11547005383791882,-0.07500000000000047,0.209436473336512,-0.0010000000000000009,0.005196152422706135,-0.0009166666666666663,0.00367938565359416,0.033333333333333215,0.05773502691896215,0.008333333333333304,0.13789543689024492,3.5183153333333324,0.08838020288152547,-1.3170058333333332,4.248128645765331,-0.01708199999999997,0.17027184524459713,0.036753083333333346,0.1565566810249179
2010-05-01,0.06666666666666288,0.11547005383791882,-0.05833333333333357,0.2065224325624561,-0.003333333333333336,0.0011547005383770092,-0.0009166666666666663,0.00367938565359416,0.033333333333333215,0.05773502691896215,0.0,0.13483997249264845,3.8510373333333323,0.5015932657217211,-0.40101766666666666,4.198696914081178,0.09881699999999993,0.12775923685980614,0.04633191666666666,0.16176056744317477
