country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,11,GDP,CPI,0.027007111017975493,0.0666213878637525,-0.10357080919497942,0.1575850312309304,0.44946379206362624,0.579392210235067,-0.6861449399971051,1.5850725241243575
USA,11,UNEMPLOYMENT,CPI,0.09861206571897992,0.06280658425635817,-0.024488839423482095,0.22171297086144193,1.7212446227251705,0.6360645478650218,0.47455810890972794,2.967931136540613
USA,11,CPI,CPI,0.13863654496865185,0.07745541032089096,-0.013176059260294415,0.2904491491975981,2.8025749459891722,0.5059441346475498,1.8109244420799746,3.79422544989837
USA,11,POLICY_RATE,CPI,0.002106154826507051,0.0702114620479232,-0.1355083107874224,0.1397206204404365,-0.7112383136353756,0.4198330557012196,-1.534111102809766,0.11163447553901484
USA,11,M2,CPI,-0.017052602964566912,0.03772262569076086,-0.0909889493184582,0.05688374338932438,-0.525155400235343,0.35590291794169376,-1.2227251194010629,0.17241431893037673
USA,12,GDP,CPI,0.05169481580151816,0.06332400003749396,-0.07242022427197,0.1758098558750063,0.5011586078651444,0.6312565902338666,-0.736104308993234,1.7384215247235228
USA,12,UNEMPLOYMENT,CPI,0.12279265791944804,0.06388426188280771,-0.0024204953708550636,0.24800581120975115,1.8440372806446186,0.6757956095770852,0.5194778858735316,3.1685966754157056
USA,12,CPI,CPI,0.06811538197638785,0.08268453970945464,-0.09394631585414324,0.23017707980691893,2.8706903279655602,0.5643886444465503,1.7644885848503216,3.976892071080799
USA,12,POLICY_RATE,CPI,-0.02956023489796675,0.07840434874960525,-0.18323275844719303,0.12411228865125953,-0.7407985485333424,0.47268041291141055,-1.667252157839707,0.1856550607730223
USA,12,M2,CPI,-0.018999098554887617,0.03444314171232343,-0.08650765631104154,0.048509459201266314,-0.5441544987902306,0.37724158638959954,-1.2835480081138457,0.19523901053338444
USA,13,GDP,CPI,0.045288600889784245,0.06232692421298957,-0.07687217056767531,0.1674493723472438,0.5464472087549287,0.6804026162437458,-0.787141919082813,1.8800363365926702
USA,13,UNEMPLOYMENT,CPI,0.08208681032513071,0.06452331840515449,-0.04437889374897208,0.2085525143992335,1.9261240909697492,0.7144132950382536,0.5258740326947722,3.3263741492447263
USA,13,CPI,CPI,-0.009586425753407835,0.08763350405404394,-0.18134809369933397,0.16217524219251828,2.8611039022121525,0.6282454793085785,1.6297427627673386,4.092465041656967
USA,13,POLICY_RATE,CPI,-0.095781338531742,0.0866944680629853,-0.2657024959351932,0.07413981887170917,-0.8365798870650843,0.5347641924894005,-1.8847177043443093,0.2115579302141407
USA,13,M2,CPI,-0.001565462708720467,0.030035894553812434,-0.06043581603419284,0.057304890616751904,-0.5457199614989511,0.3941947076980198,-1.31834158858707,0.2269016655891677
USA,14,GDP,CPI,0.029704521664535827,0.06018815316534431,-0.08826425853953902,0.14767330186861066,0.5761517304194645,0.7262058982508584,-0.8472118301522178,1.9995152909911469
USA,14,UNEMPLOYMENT,CPI,0.04497390323543321,0.06354642089420319,-0.07957708171720504,0.16952488818807146,1.9710979942051825,0.7479840298018048,0.5050492957936452,3.43714669261672
USA,14,CPI,CPI,-0.030629689426815404,0.09135400409677584,-0.20968353745649604,0.14842415860286523,2.830474212785337,0.6957639757204717,1.4667768203732126,4.194171605197462
