p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,1,0,1,0,12,3,545.3424251533532,558.7875938161909,550.7760653271188,-268.6712125766766,True,0.05571620000046096,
1,0,1,0,1,1,12,4,374.0152775557449,390.5318020960403,380.69857949353417,-182.00763877787244,True,0.2916235000011511,
1,0,1,0,1,2,12,5,351.98749768955884,371.4379797799167,359.86735580061634,-169.99374884477942,True,0.6037123999994947,
1,0,1,1,0,0,12,4,356.7473527378966,373.5772328130059,363.5481355597726,-173.3736763689483,True,0.08540929999981017,
1,0,1,1,0,1,12,5,357.2138470326088,377.3816000268653,365.36430729325707,-172.6069235163044,True,0.11903130000064266,
1,0,1,1,0,2,12,6,348.1470238077816,371.2701581641951,357.5036465206866,-167.0735119038908,True,0.28011289999994915,
1,0,1,1,1,0,12,4,454.42368195516326,470.9650204421693,461.11633743533207,-222.21184097758163,True,0.1583640999997442,
1,0,1,1,1,1,12,5,369.66004054852317,389.4798699968776,377.6800028738703,-178.83002027426159,True,0.3403056999995897,
1,0,1,1,1,2,12,6,353.4723392369759,376.1645683423934,362.6655070332097,-169.73616961848796,True,1.0354917999993631,
1,0,1,2,0,0,12,5,346.66202274023385,366.51162892464106,354.6932093164365,-167.33101137011693,True,0.2938252999992983,
1,0,1,2,0,1,12,6,348.66139853945253,371.81927242126096,358.0311162116889,-167.33069926972627,True,0.2955483000005188,
1,0,1,2,0,2,12,7,349.9855161181806,376.4119553826532,360.67879921864346,-166.9927580590903,True,0.5451460999993287,
1,0,1,2,1,0,12,5,400.4260946668055,419.9082390997684,408.3180275366744,-194.21304733340276,True,0.409025399998427,
1,0,1,2,1,1,12,6,356.8268142662995,379.5559827714229,366.0340692811465,-171.41340713314975,True,0.6805056999983208,
1,0,1,2,1,2,12,7,354.45780442067377,380.3917805411509,364.9642819020837,-169.22890221033688,True,0.9239553000006708,
1,0,2,0,0,0,12,4,374.4986316339441,391.5568618932193,381.38416470946174,-182.24931581697206,True,0.06357550000029732,
1,0,2,0,0,1,12,5,353.08700761156297,373.22652525959506,361.2269302091109,-170.54350380578148,True,0.18387049999910232,
1,0,2,0,0,2,12,6,343.5571137140937,366.64533527992995,352.9005638040741,-164.77855685704685,True,0.3172101999989536,
1,0,2,0,1,0,12,4,541.2727730476757,558.0557044210358,548.0560418789656,-265.63638652383787,True,0.10093880000022182,
1,0,2,0,1,1,12,5,368.4172648936623,388.20716909295055,376.42593639935984,-178.20863244683116,True,0.34528990000035265,
1,0,2,0,1,2,12,6,351.16125562941556,373.81634936922524,360.3402471710086,-168.58062781470778,True,0.9302806000014243,
1,0,2,1,0,0,12,5,355.597952031741,375.7938081218721,363.7588914179922,-171.7989760158705,True,0.128237299999455,
1,0,2,1,0,1,12,6,355.07996283656547,378.57606675926957,364.57653920037137,-170.53998141828274,True,0.20437950000086857,
1,0,2,1,0,2,12,7,345.3563403721275,371.74287930451175,356.0345690463908,-164.67817018606374,True,0.4637954999998328,
1,0,2,1,1,0,12,5,453.3788225043303,473.2284286887375,461.4100090805329,-220.68941125216514,True,0.2227738000001409,
1,0,2,1,1,1,12,6,364.560072128122,387.64829369395824,373.9035222181024,-175.280036064061,True,0.46998940000048606,
1,0,2,1,1,2,12,7,352.768928524683,378.6604642273226,363.2592045722179,-168.3844642623415,True,1.2205145999996603,
1,0,2,2,0,0,12,6,346.136262837981,369.29413671978944,355.5059805102174,-166.0681314189905,True,0.2920243999997183,
1,0,2,2,0,1,12,7,348.11799891070115,374.5841404899108,358.8262476789713,-166.05899945535057,True,0.45733060000020487,
1,0,2,2,0,2,12,8,346.9032626996594,376.58811899859177,358.9162699582057,-164.4516313498297,True,0.6609977000007348,
1,0,2,2,1,0,12,6,399.9790999939633,422.7082684990867,409.1863550088103,-192.98954999698165,True,0.606983499999842,
1,0,2,2,1,1,12,7,355.7129329769082,381.68912555419206,366.23551013673335,-169.8564664884541,True,0.9485434999987774,
1,0,2,2,1,2,12,8,351.9871329019194,381.1151105673889,363.7886934553962,-166.9935664509597,True,1.1854270999992877,
1,0,3,0,0,0,12,5,373.2925440946266,393.7355747233873,381.54525823355124,-180.6462720473133,True,0.09758839999994962,
1,0,3,0,0,1,12,6,352.0155028726633,375.4785098069958,361.49971628653515,-169.00775143633166,True,0.22359200000028068,
1,0,3,0,0,2,12,7,341.62398812698586,367.9704267247818,352.2870726290505,-162.81199406349293,True,0.32697229999939736,
1,0,3,0,1,0,12,5,530.1732486717333,550.2843974725897,538.302574455052,-259.08662433586665,True,0.32444960000066203,
1,0,3,0,1,1,12,6,369.1897439645834,392.24287773765485,378.51994290388996,-177.5948719822917,True,0.8774235000000772,
1,0,3,0,1,2,12,7,351.63293121681863,377.4818001516553,362.1069028687186,-167.81646560840932,True,1.71880930000043,
