country,variable,horizon,rank,origin_date,target_date,forecast,actual,abs_error
GERMANY,POLICY_RATE,6,4,2022-11-01,2023-05-01,0.8253293561019419,0.1472280000000001,0.6781013561019418
GERMANY,POLICY_RATE,6,5,2023-06-01,2023-12-01,0.6593205214041321,0.0006979999999998,0.6586225214041322
GERMANY,POLICY_RATE,12,1,2022-03-01,2023-03-01,-5.512674867866356,0.3077219999999996,5.820396867866355
GERMANY,POLICY_RATE,12,2,2022-04-01,2023-04-01,-2.520238752040809,0.390717,2.910955752040809
GERMANY,POLICY_RATE,12,3,2022-05-01,2023-05-01,-2.222026039008002,0.1472280000000001,2.3692540390080024
GERMANY,POLICY_RATE,12,4,2020-05-01,2021-05-01,2.170383810359711,0.0013499999999999,2.169033810359711
GERMANY,POLICY_RATE,12,5,2023-01-01,2024-01-01,1.4588199257702108,-0.0007920000000001,1.459611925770211
GERMANY,UNEMPLOYMENT,1,1,2022-03-01,2022-04-01,0.2585286070413954,-0.1,0.3585286070413955
GERMANY,UNEMPLOYMENT,1,2,2022-10-01,2022-11-01,0.2142182613088369,0.0,0.2142182613088369
GERMANY,UNEMPLOYMENT,1,3,2022-02-01,2022-03-01,-0.2063770386968688,0.0,0.2063770386968688
GERMANY,UNEMPLOYMENT,1,4,2023-04-01,2023-05-01,0.1802808858955298,0.0,0.1802808858955298
GERMANY,UNEMPLOYMENT,1,5,2022-09-01,2022-10-01,0.0607326392361199,-0.1,0.16073263923612
GERMANY,UNEMPLOYMENT,3,1,2022-03-01,2022-06-01,1.4300428454111558,0.0,1.4300428454111558
GERMANY,UNEMPLOYMENT,3,2,2021-01-01,2021-04-01,0.259027169797183,-0.1,0.3590271697971831
GERMANY,UNEMPLOYMENT,3,3,2022-02-01,2022-05-01,-0.3586355293411985,0.0,0.3586355293411985
GERMANY,UNEMPLOYMENT,3,4,2022-09-01,2022-12-01,0.3441410452372754,0.0,0.3441410452372754
GERMANY,UNEMPLOYMENT,3,5,2020-05-01,2020-08-01,-0.2404940446135797,0.1,0.3404940446135798
GERMANY,UNEMPLOYMENT,6,1,2022-03-01,2022-09-01,3.728438762943092,0.1,3.628438762943092
GERMANY,UNEMPLOYMENT,6,2,2022-05-01,2022-11-01,0.9546300404655002,0.0,0.9546300404655002
GERMANY,UNEMPLOYMENT,6,3,2020-05-01,2020-11-01,-0.7525507029158631,0.0,0.7525507029158631
GERMANY,UNEMPLOYMENT,6,4,2022-04-01,2022-10-01,0.6403986761656917,-0.1,0.7403986761656918
GERMANY,UNEMPLOYMENT,6,5,2022-02-01,2022-08-01,-0.6715817029531206,0.0,0.6715817029531206
GERMANY,UNEMPLOYMENT,12,1,2022-03-01,2023-03-01,11.283146761522003,0.0,11.283146761522003
GERMANY,UNEMPLOYMENT,12,2,2022-05-01,2023-05-01,2.8282064587471982,0.0,2.8282064587471982
GERMANY,UNEMPLOYMENT,12,3,2022-04-01,2023-04-01,2.2502231638982213,0.0,2.2502231638982213
GERMANY,UNEMPLOYMENT,12,4,2022-06-01,2023-06-01,1.5637454287021009,0.0,1.5637454287021009
GERMANY,UNEMPLOYMENT,12,5,2022-09-01,2023-09-01,1.2705107956569852,0.0,1.2705107956569852
JAPAN,CPI,1,1,2023-01-01,2023-02-01,0.4381607291787857,-0.7000000000000028,1.1381607291787883
JAPAN,CPI,1,2,2020-12-01,2021-01-01,-0.1351504988903374,0.5,0.6351504988903374
JAPAN,CPI,1,3,2021-08-01,2021-09-01,-0.2286149682558756,0.3999999999999915,0.628614968255867
JAPAN,CPI,1,4,2021-03-01,2021-04-01,-0.2043245983215227,-0.8000000000000114,0.5956754016784886
JAPAN,CPI,1,5,2021-04-01,2021-05-01,-0.2870146037161132,0.3000000000000113,0.5870146037161246
JAPAN,CPI,3,1,2022-11-01,2023-02-01,0.3180174361335951,-0.7000000000000028,1.018017436133598
JAPAN,CPI,3,2,2021-01-01,2021-04-01,-0.0072693963806272,-0.8000000000000114,0.7927306036193842
JAPAN,CPI,3,3,2024-09-01,2024-12-01,-0.0124984308042192,0.7000000000000028,0.7124984308042221
JAPAN,CPI,3,4,2021-06-01,2021-09-01,-0.223338142379516,0.3999999999999915,0.6233381423795075
JAPAN,CPI,3,5,2023-07-01,2023-10-01,0.3553338127664946,0.8999999999999915,0.5446661872334968
JAPAN,CPI,6,1,2022-08-01,2023-02-01,0.329407516453742,-0.7000000000000028,1.0294075164537448
JAPAN,CPI,6,2,2020-07-01,2021-01-01,-0.1958865717987881,0.5,0.6958865717987881
JAPAN,CPI,6,3,2020-10-01,2021-04-01,-0.1111657095256684,-0.8000000000000114,0.688834290474343
JAPAN,CPI,6,4,2024-08-01,2025-02-01,0.260461174025659,-0.4000000000000057,0.6604611740256647
JAPAN,CPI,6,5,2023-04-01,2023-10-01,0.3622490672812941,0.8999999999999915,0.5377509327186973
JAPAN,CPI,12,1,2022-02-01,2023-02-01,0.2962959830805766,-0.7000000000000028,0.9962959830805797
JAPAN,CPI,12,2,2020-04-01,2021-04-01,-0.1199374474352064,-0.8000000000000114,0.680062552564805
JAPAN,CPI,12,3,2024-02-01,2025-02-01,0.2597286574271815,-0.4000000000000057,0.6597286574271872
JAPAN,CPI,12,4,2022-10-01,2023-10-01,0.332045252132662,0.8999999999999915,0.5679547478673295
JAPAN,CPI,12,5,2022-01-01,2023-01-01,0.0437770536771415,0.6000000000000085,0.556222946322867
JAPAN,GDP,1,1,2021-04-01,2021-05-01,10.065211227752524,6.834876,3.230335227752524
JAPAN,GDP,1,2,2020-01-01,2020-02-01,-1.823060680988491,-4.55382,2.7307593190115087
JAPAN,GDP,1,3,2020-04-01,2020-05-01,-10.73314515309012,-8.013913,2.71923215309012
JAPAN,GDP,1,4,2020-07-01,2020-08-01,-5.799250780627824,-3.587382,2.2118687806278245
JAPAN,GDP,1,5,2021-01-01,2021-02-01,0.8875156922044178,2.809725,1.922209307795582
JAPAN,GDP,3,1,2020-01-01,2020-04-01,-0.8225715917358353,-9.501112,8.678540408264164
JAPAN,GDP,3,2,2021-04-01,2021-07-01,11.760518843018383,3.342764,8.417754843018386
JAPAN,GDP,3,3,2020-04-01,2020-07-01,-12.777370947744798,-5.040779,7.736591947744798
JAPAN,GDP,3,4,2021-01-01,2021-04-01,1.8063914235231364,8.667769,6.861377576476864
JAPAN,GDP,3,5,2020-07-01,2020-10-01,-6.680353200237337,-0.594544,6.085809200237337
JAPAN,GDP,6,1,2020-04-01,2020-10-01,-14.758934048541082,-0.594544,14.164390048541083
JAPAN,GDP,6,2,2020-03-01,2020-09-01,-16.028770122953983,-2.105584,13.923186122953982
JAPAN,GDP,6,3,2021-04-01,2021-10-01,14.630167867241571,2.866902,11.763265867241572
JAPAN,GDP,6,4,2020-11-01,2021-05-01,-2.1703874176033837,6.834876,9.005263417603384
JAPAN,GDP,6,5,2021-03-01,2021-09-01,11.749517841786894,3.023773,8.725744841786893
JAPAN,GDP,12,1,2020-04-01,2021-04-01,-8.116960065731593,8.667769,16.784729065731593
JAPAN,GDP,12,2,2020-03-01,2021-03-01,-10.775946438434088,5.664701,16.440647438434087
JAPAN,GDP,12,3,2021-04-01,2022-04-01,13.014421259718546,1.653281,11.361140259718546
JAPAN,GDP,12,4,2021-03-01,2022-03-01,10.79226744744939,1.573494,9.21877344744939
JAPAN,GDP,12,5,2021-02-01,2022-02-01,9.00059231072586,1.493319,7.507273310725861
JAPAN,M2,1,1,2021-05-01,2021-06-01,-0.7923983553037298,-1.6967229999999995,0.9043246446962696
JAPAN,M2,1,2,2020-05-01,2020-06-01,0.9115691406131028,1.7503040000000007,0.8387348593868981
JAPAN,M2,1,3,2020-06-01,2020-07-01,1.438515124558977,0.6328959999999997,0.805619124558977
JAPAN,M2,1,4,2021-04-01,2021-05-01,-0.2037528535749362,-0.9829660000000002,0.779213146425064
JAPAN,M2,1,5,2020-04-01,2020-05-01,0.54367904083471,1.1812509999999996,0.6375719591652896
JAPAN,M2,3,1,2021-03-01,2021-06-01,-0.3483804238667,-1.6967229999999995,1.3483425761332994
JAPAN,M2,3,2,2020-03-01,2020-06-01,0.4307118390907205,1.7503040000000007,1.3195921609092802
JAPAN,M2,3,3,2020-02-01,2020-05-01,0.2723071273897445,1.1812509999999996,0.908943872610255
JAPAN,M2,3,4,2021-02-01,2021-05-01,-0.1445641983800804,-0.9829660000000002,0.8384018016199197
JAPAN,M2,3,5,2021-05-01,2021-08-01,0.0971330846989539,-0.5155719999999997,0.6127050846989537
JAPAN,M2,6,1,2020-12-01,2021-06-01,0.1446800419687234,-1.6967229999999995,1.841403041968723
JAPAN,M2,6,2,2020-11-01,2021-05-01,0.1100100313545829,-0.9829660000000002,1.092976031354583
JAPAN,M2,6,3,2021-01-01,2021-07-01,0.1152929236866765,-0.5752820000000005,0.6905749236866771
JAPAN,M2,6,4,2020-01-01,2020-07-01,0.0330180255083902,0.6328959999999997,0.5998779744916095
JAPAN,M2,6,5,2020-06-01,2020-12-01,0.7047568831965827,0.1268510000000002,0.5779058831965824
JAPAN,M2,12,1,2020-06-01,2021-06-01,0.5208563948553557,-1.6967229999999995,2.2175793948553557
JAPAN,M2,12,2,2020-05-01,2021-05-01,0.3243456352543513,-0.9829660000000002,1.3073116352543517
JAPAN,M2,12,3,2020-07-01,2021-07-01,0.4001197164253446,-0.5752820000000005,0.9754017164253452
JAPAN,M2,12,4,2020-08-01,2021-08-01,0.3246674863346694,-0.5155719999999997,0.8402394863346692
JAPAN,M2,12,5,2020-09-01,2021-09-01,0.2776443889037044,-0.3182300000000002,0.5958743889037047
JAPAN,POLICY_RATE,1,1,2024-07-01,2024-08-01,-0.0022571395846105,0.149,0.1512571395846105
JAPAN,POLICY_RATE,1,2,2020-10-01,2020-11-01,0.0527338590794588,-0.012,0.0647338590794588
JAPAN,POLICY_RATE,1,3,2020-09-01,2020-10-01,-0.0291779154758476,0.034,0.0631779154758476
JAPAN,POLICY_RATE,1,4,2022-12-01,2023-01-01,-0.0101429212021173,0.05,0.0601429212021173
JAPAN,POLICY_RATE,1,5,2020-03-01,2020-04-01,-0.0488215641775944,0.011,0.0598215641775944
JAPAN,POLICY_RATE,3,1,2024-05-01,2024-08-01,-0.0052007033407054,0.149,0.1542007033407054
JAPAN,POLICY_RATE,3,2,2024-10-01,2025-01-01,-9.9444350867766e-05,0.0659999999999999,0.0660994443508677
JAPAN,POLICY_RATE,3,3,2020-10-01,2021-01-01,0.0733485900537133,0.0089999999999999,0.0643485900537133
JAPAN,POLICY_RATE,3,4,2020-03-01,2020-06-01,-0.0625235540051566,-0.001,0.0615235540051566
JAPAN,POLICY_RATE,3,5,2022-10-01,2023-01-01,-0.0053418442078458,0.05,0.0553418442078458
JAPAN,POLICY_RATE,6,1,2024-08-01,2025-02-01,0.0030748263794653,0.185,0.1819251736205346
JAPAN,POLICY_RATE,6,2,2024-02-01,2024-08-01,0.0012264187393042,0.149,0.1477735812606957
JAPAN,POLICY_RATE,6,3,2024-07-01,2025-01-01,0.0026161948470808,0.0659999999999999,0.063383805152919
JAPAN,POLICY_RATE,6,4,2020-10-01,2021-04-01,0.0682593352052206,0.005,0.0632593352052206
JAPAN,POLICY_RATE,6,5,2023-10-01,2024-04-01,-0.0033243779918,0.055,0.0583243779918
JAPAN,POLICY_RATE,12,1,2024-02-01,2025-02-01,0.0007335739857341,0.185,0.1842664260142658
JAPAN,POLICY_RATE,12,2,2023-08-01,2024-08-01,-0.0023925908719077,0.149,0.1513925908719077
JAPAN,POLICY_RATE,12,3,2020-10-01,2021-10-01,0.0659659591290884,-0.005,0.0709659591290884
JAPAN,POLICY_RATE,12,4,2024-01-01,2025-01-01,-8.47684857075028e-06,0.0659999999999999,0.0660084768485707
JAPAN,POLICY_RATE,12,5,2023-04-01,2024-04-01,-0.0004505522992984,0.055,0.0554505522992984
JAPAN,UNEMPLOYMENT,1,1,2021-03-01,2021-04-01,-0.0559112396768389,0.1999999999999997,0.2559112396768387
JAPAN,UNEMPLOYMENT,1,2,2024-06-01,2024-07-01,0.0039065729043094,0.2000000000000001,0.1960934270956907
JAPAN,UNEMPLOYMENT,1,3,2020-04-01,2020-05-01,0.027538956528606,0.1999999999999997,0.1724610434713937
JAPAN,UNEMPLOYMENT,1,4,2021-04-01,2021-05-01,-0.155868490756347,0.0,0.155868490756347
JAPAN,UNEMPLOYMENT,1,5,2023-01-01,2023-02-01,-0.0557790257364214,0.1,0.1557790257364215
JAPAN,UNEMPLOYMENT,3,1,2021-01-01,2021-04-01,-0.0316362326758153,0.1999999999999997,0.231636232675815
JAPAN,UNEMPLOYMENT,3,2,2024-04-01,2024-07-01,-0.026287796195345,0.2000000000000001,0.2262877961953452
JAPAN,UNEMPLOYMENT,3,3,2020-02-01,2020-05-01,0.0016957273827339,0.1999999999999997,0.1983042726172657
JAPAN,UNEMPLOYMENT,3,4,2024-05-01,2024-08-01,-0.0127958200278094,-0.2000000000000001,0.1872041799721907
JAPAN,UNEMPLOYMENT,3,5,2020-12-01,2021-03-01,-0.0193393904564003,-0.1999999999999997,0.1806606095435993
