country,equation,regressor,coef,std_err,t_stat,p_value,ci_lo,ci_hi,signif_5pct
USA,USA_CPI,const,-0.03615729025580671,0.2882549313588114,-0.12543511427667184,0.9001790904605228,-0.6011369557190771,0.5288223752074637,False
USA,USA_CPI,USA_D_GFC_2008,-0.24017292128460102,0.24444849715875436,-0.9825092977709059,0.3258490046696455,-0.7192919757157595,0.23894613314655752,False
USA,USA_CPI,USA_D_COVID_2020,0.3805485309079355,0.31156535434485805,1.2214083677825198,0.22193144052460556,-0.23011956360798624,0.9912166254238572,False
USA,USA_CPI,USA_D_ENERGY_2022,-0.4250289841844287,0.3813170916723572,-1.114633971218973,0.26500730658605465,-1.1724104838622489,0.3223525154933915,False
USA,USA_CPI,USA_P_GFC,-0.8612356016891379,0.24552790587066592,-3.507689273181036,0.00045201667772609965,-1.3424702971956433,-0.3800009061826327,True
USA,USA_CPI,USA_P_COVID,-2.952601415311292,0.8153253884548238,-3.6213779886174757,0.00029303800082835206,-4.550639176682747,-1.3545636539398374,True
USA,USA_CPI,USA_M2_x_D_GFC_2008,0.06152810132965808,0.04087690710069537,1.5052044220980556,0.1322715286197479,-0.01859063658770485,0.141646839247021,False
USA,USA_CPI,USA_POLICY_RATE_x_D_COVID_2020,-2.2679523881817136,0.9478850921055992,-2.3926448543923846,0.016727423693378762,-4.125807168708688,-0.4100976076547391,True
USA,USA_CPI,USA_POLICY_RATE_x_D_ENERGY_2022,2.9552237058225335,1.0853621482837155,2.722799676122511,0.006473129554911722,0.8279138951864513,5.082533516458616,True
USA,USA_CPI,L1.USA_CPI,1.256334275311378,0.06922224429051722,18.149285510575154,1.300818677884367e-73,1.1206586765019642,1.3920098741207918,True
USA,USA_CPI,L1.USA_POLICY_RATE,0.08823794710519112,0.2196384421929799,0.4017418181634298,0.6878740450074989,-0.34225339959304946,0.5187292938034317,False
USA,USA_CPI,L1.USA_UNEMPLOYMENT,0.3193919734760758,0.07469511033561613,4.275942187393534,1.9033061454492183e-05,0.17298955721826817,0.46579438973388343,True
USA,USA_CPI,L1.USA_GDP,0.08622749310695688,0.08682726246051674,0.9930923843898384,0.3206649349489946,-0.08395394131565592,0.2564089275295697,False
USA,USA_CPI,L1.USA_M2,-0.023524392352052316,0.07079197907544503,-0.33230307528175895,0.7396604179811029,-0.16227667133992457,0.11522788663581995,False
USA,USA_CPI,L2.USA_CPI,-0.4936008337792105,0.11184240232772537,-4.413360438493089,1.017783374788089e-05,-0.7128119423415522,-0.2743897252168688,True
USA,USA_CPI,L2.USA_POLICY_RATE,-0.13561045912789432,0.2501373696700989,-0.5421439399748554,0.5877193509104537,-0.6258797036812882,0.35465878542549956,False
USA,USA_CPI,L2.USA_UNEMPLOYMENT,0.2771069362761892,0.08527574769083666,3.2495398021114723,0.0011559190092526098,0.10996647080214936,0.44424740175022903,True
USA,USA_CPI,L2.USA_GDP,0.03898847880539383,0.14264837829814875,0.2733187665400877,0.7846081907310986,-0.2406023426589777,0.31857930026976533,False
USA,USA_CPI,L2.USA_M2,-0.02106981567311278,0.0933233030368345,-0.22577228824398307,0.821378531384064,-0.2039834896253084,0.16184385827908285,False
USA,USA_CPI,L3.USA_CPI,0.06649115280076534,0.11575228741062352,0.5744262535814295,0.5656793913786171,-0.16038333052405676,0.2933656361255874,False
USA,USA_CPI,L3.USA_POLICY_RATE,-0.5812367662370158,0.2622698152521859,-2.216178654330186,0.02667926916416039,-1.0952856041313002,-0.06718792834273146,True
