country,origin_date,horizon,target_date,variable,forecast,actual,error
USA,2023-10-01,12,2024-10-01,M2,5.939895227297823,2.884787,3.055108227297823
USA,2023-11-01,1,2023-12-01,GDP,5.562155795845367,5.71114,-0.1489842041546332
USA,2023-11-01,1,2023-12-01,UNEMPLOYMENT,0.2588621893957884,0.09999999999999964,0.15886218939578878
USA,2023-11-01,1,2023-12-01,CPI,3.107507715317577,3.3159099427102934,-0.2084022273927162
USA,2023-11-01,1,2023-12-01,POLICY_RATE,-0.20608260344992702,0.0,-0.20608260344992702
USA,2023-11-01,1,2023-12-01,M2,-2.1839621791783217,-2.40995,0.22598782082167812
USA,2023-11-01,3,2024-02-01,GDP,4.907269339826287,5.612806,-0.7055366601737125
USA,2023-11-01,3,2024-02-01,UNEMPLOYMENT,0.1269350715504397,0.19999999999999973,-0.07306492844956003
USA,2023-11-01,3,2024-02-01,CPI,3.4763392239265634,3.157074141648697,0.31926508227786643
USA,2023-11-01,3,2024-02-01,POLICY_RATE,-0.11850707986015502,0.0,-0.11850707986015502
USA,2023-11-01,3,2024-02-01,M2,-0.8049856925615068,-1.491266,0.6862803074384932
USA,2023-11-01,6,2024-05-01,GDP,4.015994040149194,5.61833,-1.602335959850806
USA,2023-11-01,6,2024-05-01,UNEMPLOYMENT,0.08349084976838744,0.0,0.08349084976838744
USA,2023-11-01,6,2024-05-01,CPI,4.4973142140170275,3.244278584003113,1.2530356300139145
USA,2023-11-01,6,2024-05-01,POLICY_RATE,-0.21576646754666168,0.0,-0.21576646754666168
USA,2023-11-01,6,2024-05-01,M2,2.4753979428671213,0.913604,1.5617939428671215
USA,2023-11-01,12,2024-11-01,GDP,0.9684892600451795,4.832852,-3.8643627399548204
USA,2023-11-01,12,2024-11-01,UNEMPLOYMENT,0.6358253452175581,0.10000000000000053,0.5358253452175575
USA,2023-11-01,12,2024-11-01,CPI,5.171276080647652,2.719472461284833,2.4518036193628188
USA,2023-11-01,12,2024-11-01,POLICY_RATE,-0.8913517825843557,-0.1900000000000004,-0.7013517825843553
USA,2023-11-01,12,2024-11-01,M2,6.64301528438404,3.399144,3.24387128438404
USA,2023-12-01,1,2024-01-01,GDP,5.348759821062152,5.480936,-0.13217617893784794
USA,2023-12-01,1,2024-01-01,UNEMPLOYMENT,-0.5011064565849195,-0.09999999999999964,-0.40110645658491983
USA,2023-12-01,1,2024-01-01,CPI,3.4671862304682772,3.0883429864855705,0.37884324398270675
USA,2023-12-01,1,2024-01-01,POLICY_RATE,-0.05401485113246138,0.0,-0.05401485113246138
USA,2023-12-01,1,2024-01-01,M2,-1.964396961511671,-2.049822,0.08542503848832883
USA,2023-12-01,3,2024-03-01,GDP,4.764894285233751,5.74367,-0.9787757147662486
USA,2023-12-01,3,2024-03-01,UNEMPLOYMENT,0.31105489363358607,0.0,0.31105489363358607
USA,2023-12-01,3,2024-03-01,CPI,3.625600891855049,3.4868349120836584,0.1387659797713905
USA,2023-12-01,3,2024-03-01,POLICY_RATE,-0.1327194709864012,0.0,-0.1327194709864012
USA,2023-12-01,3,2024-03-01,M2,0.12819109720439703,0.123166,0.005025097204397033
USA,2023-12-01,6,2024-06-01,GDP,4.210772882366333,5.366442,-1.1556691176336669
USA,2023-12-01,6,2024-06-01,UNEMPLOYMENT,-0.13606272886795862,0.19999999999999973,-0.33606272886795835
USA,2023-12-01,6,2024-06-01,CPI,4.7953088028735795,2.9702579486470926,1.825050854226487
USA,2023-12-01,6,2024-06-01,POLICY_RATE,-0.2089383155226111,0.0,-0.2089383155226111
USA,2023-12-01,6,2024-06-01,M2,2.6034061000472404,1.289941,1.3134651000472404
USA,2023-12-01,12,2024-12-01,GDP,1.8992880179419802,4.739416,-2.84012798205802
USA,2023-12-01,12,2024-12-01,UNEMPLOYMENT,0.024308642282713344,-0.10000000000000053,0.12430864228271388
USA,2023-12-01,12,2024-12-01,CPI,5.396264861235217,2.870690967509981,2.5255738937252357
USA,2023-12-01,12,2024-12-01,POLICY_RATE,-0.7122863267901414,-0.15999999999999925,-0.5522863267901421
USA,2023-12-01,12,2024-12-01,M2,6.191218789665815,3.405077,2.7861417896658147
USA,2024-01-01,1,2024-02-01,GDP,5.31839429580425,5.612806,-0.2944117041957499
USA,2024-01-01,1,2024-02-01,UNEMPLOYMENT,0.14543649256125135,0.19999999999999973,-0.05456350743874838
USA,2024-01-01,1,2024-02-01,CPI,3.259700728604019,3.157074141648697,0.10262658695532201
USA,2024-01-01,1,2024-02-01,POLICY_RATE,0.025941253292461608,0.0,0.025941253292461608
USA,2024-01-01,1,2024-02-01,M2,-1.3000866683998145,-1.491266,0.19117933160018552
USA,2024-01-01,3,2024-04-01,GDP,5.068996198716824,5.873541,-0.8045448012831766
USA,2024-01-01,3,2024-04-01,UNEMPLOYMENT,0.08289908505698873,0.0,0.08289908505698873
USA,2024-01-01,3,2024-04-01,CPI,3.52089304680227,3.3607951262196734,0.16009792058259675
USA,2024-01-01,3,2024-04-01,POLICY_RATE,-0.05797894656229578,0.0,-0.05797894656229578
USA,2024-01-01,3,2024-04-01,M2,1.070586804885862,0.950803,0.11978380488586204
USA,2024-01-01,6,2024-07-01,GDP,4.372972301967381,5.117813,-0.7448406980326192
USA,2024-01-01,6,2024-07-01,UNEMPLOYMENT,-0.015417274558400917,0.10000000000000053,-0.11541727455840145
USA,2024-01-01,6,2024-07-01,CPI,4.812658911957878,2.9414757935583014,1.8711831183995766
USA,2024-01-01,6,2024-07-01,POLICY_RATE,-0.19204499345826256,0.0,-0.19204499345826256
USA,2024-01-01,6,2024-07-01,M2,2.5422995059445346,1.457333,1.0849665059445346
USA,2024-01-01,12,2025-01-01,GDP,2.9445959818855,4.646595,-1.7019990181144995
USA,2024-01-01,12,2025-01-01,UNEMPLOYMENT,-0.06849040982861859,-0.09999999999999964,0.03150959017138105
USA,2024-01-01,12,2025-01-01,CPI,5.535988956277941,2.9909783078999608,2.54501064837798
USA,2024-01-01,12,2025-01-01,POLICY_RATE,-0.6215715539762132,-0.15000000000000036,-0.47157155397621286
USA,2024-01-01,12,2025-01-01,M2,5.793743101709917,3.37704,2.416703101709917
USA,2024-02-01,1,2024-03-01,GDP,5.495014634451852,5.74367,-0.2486553655481476
USA,2024-02-01,1,2024-03-01,UNEMPLOYMENT,0.18764249060069405,0.0,0.18764249060069405
USA,2024-02-01,1,2024-03-01,CPI,3.253351112074755,3.4868349120836584,-0.23348380000890323
USA,2024-02-01,1,2024-03-01,POLICY_RATE,-0.10220309940079361,0.0,-0.10220309940079361
USA,2024-02-01,1,2024-03-01,M2,-0.35955554951601704,0.123166,-0.48272154951601703
USA,2024-02-01,3,2024-05-01,GDP,5.504083704421635,5.61833,-0.11424629557836496
USA,2024-02-01,3,2024-05-01,UNEMPLOYMENT,0.12142883454283027,0.0,0.12142883454283027
USA,2024-02-01,3,2024-05-01,CPI,4.110694150108286,3.244278584003113,0.8664155661051733
USA,2024-02-01,3,2024-05-01,POLICY_RATE,-0.04977325339987926,0.0,-0.04977325339987926
USA,2024-02-01,3,2024-05-01,M2,1.5747266626207406,0.913604,0.6611226626207406
USA,2024-02-01,6,2024-08-01,GDP,4.820181233669217,5.053651,-0.2334697663307832
USA,2024-02-01,6,2024-08-01,UNEMPLOYMENT,0.1938253013813092,0.0,0.1938253013813092
USA,2024-02-01,6,2024-08-01,CPI,4.793716515311963,2.607144490692037,2.1865720246199256
USA,2024-02-01,6,2024-08-01,POLICY_RATE,-0.20689054346396168,0.0,-0.20689054346396168
USA,2024-02-01,6,2024-08-01,M2,2.814089446697273,1.965106,0.848983446697273
USA,2024-02-01,12,2025-02-01,GDP,3.5603184873809415,4.628504,-1.068185512619059
USA,2024-02-01,12,2025-02-01,UNEMPLOYMENT,0.24659912713313858,0.20000000000000018,0.04659912713313841
USA,2024-02-01,12,2025-02-01,CPI,6.200542137374209,2.8015834477613355,3.398958689612874
USA,2024-02-01,12,2025-02-01,POLICY_RATE,-0.5085502592662645,0.0,-0.5085502592662645
USA,2024-02-01,12,2025-02-01,M2,5.520331082162522,3.279511,2.240820082162522
USA,2024-03-01,1,2024-04-01,GDP,5.995879014815017,5.873541,0.12233801481501683
USA,2024-03-01,1,2024-04-01,UNEMPLOYMENT,-0.26500897691116976,0.0,-0.26500897691116976
USA,2024-03-01,1,2024-04-01,CPI,3.7829211458630727,3.3607951262196734,0.42212601964339935
USA,2024-03-01,1,2024-04-01,POLICY_RATE,-0.0028564697133653116,0.0,-0.0028564697133653116
USA,2024-03-01,1,2024-04-01,M2,1.165590464083869,0.950803,0.21478746408386906
USA,2024-03-01,3,2024-06-01,GDP,5.841288909996461,5.366442,0.47484690999646073
USA,2024-03-01,3,2024-06-01,UNEMPLOYMENT,-0.18914630125793686,0.19999999999999973,-0.3891463012579366
USA,2024-03-01,3,2024-06-01,CPI,4.796901460641594,2.9702579486470926,1.8266435119945017
USA,2024-03-01,3,2024-06-01,POLICY_RATE,-0.10215358944266906,0.0,-0.10215358944266906
USA,2024-03-01,3,2024-06-01,M2,2.141482995912568,1.289941,0.8515419959125679
USA,2024-03-01,6,2024-09-01,GDP,5.389879551180563,4.990019,0.39986055118056285
USA,2024-03-01,6,2024-09-01,UNEMPLOYMENT,-0.02476746519069095,-0.10000000000000053,0.07523253480930958
USA,2024-03-01,6,2024-09-01,CPI,4.526193667754504,2.4264830315416708,2.0997106362128335
USA,2024-03-01,6,2024-09-01,POLICY_RATE,-0.34280696493664153,-0.20000000000000018,-0.14280696493664136
USA,2024-03-01,6,2024-09-01,M2,3.5540348915117868,2.510146,1.0438888915117865
USA,2024-03-01,12,2025-03-01,GDP,3.914377589038833,4.610596,-0.6962184109611673
USA,2024-03-01,12,2025-03-01,UNEMPLOYMENT,0.12479402401539141,0.0,0.12479402401539141
USA,2024-03-01,12,2025-03-01,CPI,6.570299221692587,2.381981462805549,4.188317758887038
USA,2024-03-01,12,2025-03-01,POLICY_RATE,-0.42894562304925393,0.0,-0.42894562304925393
USA,2024-03-01,12,2025-03-01,M2,5.5537564471499845,3.434383,2.1193734471499845
USA,2024-04-01,1,2024-05-01,GDP,5.885950274052553,5.61833,0.26762027405255306
USA,2024-04-01,1,2024-05-01,UNEMPLOYMENT,0.007736060672541789,0.0,0.007736060672541789
USA,2024-04-01,1,2024-05-01,CPI,3.799629445673903,3.244278584003113,0.5553508616707901
USA,2024-04-01,1,2024-05-01,POLICY_RATE,-0.01050355297225064,0.0,-0.01050355297225064
USA,2024-04-01,1,2024-05-01,M2,1.579299170617436,0.913604,0.665695170617436
USA,2024-04-01,3,2024-07-01,GDP,5.433184239846061,5.117813,0.3153712398460611
USA,2024-04-01,3,2024-07-01,UNEMPLOYMENT,-0.2303547664191657,0.10000000000000053,-0.3303547664191662
USA,2024-04-01,3,2024-07-01,CPI,4.530921554985468,2.9414757935583014,1.5894457614271662
USA,2024-04-01,3,2024-07-01,POLICY_RATE,-0.12697768654544817,0.0,-0.12697768654544817
USA,2024-04-01,3,2024-07-01,M2,2.276461235237887,1.457333,0.8191282352378868
USA,2024-04-01,6,2024-10-01,GDP,5.452066744941857,4.926908,0.5251587449418569
USA,2024-04-01,6,2024-10-01,UNEMPLOYMENT,0.09327807397869908,0.0,0.09327807397869908
USA,2024-04-01,6,2024-10-01,CPI,4.29052277550304,2.578844053871343,1.7116787216316967
USA,2024-04-01,6,2024-10-01,POLICY_RATE,-0.48846985574983093,-0.2999999999999998,-0.1884698557498311
USA,2024-04-01,6,2024-10-01,M2,3.986317951359109,2.884787,1.1015309513591087
USA,2024-04-01,12,2025-04-01,GDP,3.448454212554529,4.592867,-1.144412787445471
USA,2024-04-01,12,2025-04-01,UNEMPLOYMENT,0.15979197051503302,0.0,0.15979197051503302
USA,2024-04-01,12,2025-04-01,CPI,6.399581099022739,2.32538823025783,4.074192868764909
USA,2024-04-01,12,2025-04-01,POLICY_RATE,-0.36358775980313573,0.0,-0.36358775980313573
USA,2024-04-01,12,2025-04-01,M2,5.6261263849303145,3.896693,1.7294333849303145
USA,2024-05-01,1,2024-06-01,GDP,5.246666800451058,5.366442,-0.11977519954894245
USA,2024-05-01,1,2024-06-01,UNEMPLOYMENT,-0.2156533313185361,0.19999999999999973,-0.4156533313185358
USA,2024-05-01,1,2024-06-01,CPI,3.594884958215094,2.9702579486470926,0.6246270095680013
USA,2024-05-01,1,2024-06-01,POLICY_RATE,-0.0843407785996857,0.0,-0.0843407785996857
USA,2024-05-01,1,2024-06-01,M2,1.4831464708002848,1.289941,0.19320547080028483
USA,2024-05-01,3,2024-08-01,GDP,4.93460743452302,5.053651,-0.11904356547698036
USA,2024-05-01,3,2024-08-01,UNEMPLOYMENT,0.006451478376930442,0.0,0.006451478376930442
USA,2024-05-01,3,2024-08-01,CPI,3.4511244355197,2.607144490692037,0.8439799448276628
USA,2024-05-01,3,2024-08-01,POLICY_RATE,-0.10559208934881972,0.0,-0.10559208934881972
USA,2024-05-01,3,2024-08-01,M2,2.642352111074792,1.965106,0.6772461110747918
USA,2024-05-01,6,2024-11-01,GDP,4.993124771744839,4.832852,0.16027277174483867
USA,2024-05-01,6,2024-11-01,UNEMPLOYMENT,0.15674783330650138,0.10000000000000053,0.05674783330650085
USA,2024-05-01,6,2024-11-01,CPI,3.602007614322531,2.719472461284833,0.8825351530376979
USA,2024-05-01,6,2024-11-01,POLICY_RATE,-0.4457882534259714,-0.1900000000000004,-0.255788253425971
USA,2024-05-01,6,2024-11-01,M2,4.20666092376806,3.399144,0.8075169237680595
USA,2024-05-01,12,2025-05-01,GDP,2.753108092592554,4.85587,-2.102761907407446
USA,2024-05-01,12,2025-05-01,UNEMPLOYMENT,0.21443556280289444,0.09999999999999964,0.1144355628028948
USA,2024-05-01,12,2025-05-01,CPI,5.653152649460284,2.3772651073680873,3.275887542092197
USA,2024-05-01,12,2025-05-01,POLICY_RATE,-0.31451143858904834,0.0,-0.31451143858904834
USA,2024-05-01,12,2025-05-01,M2,5.692727517252159,3.872045,1.820682517252159
USA,2024-06-01,1,2024-07-01,GDP,5.1331343160824705,5.117813,0.01532131608247056
USA,2024-06-01,1,2024-07-01,UNEMPLOYMENT,-0.2404896862870382,0.10000000000000053,-0.34048968628703874
USA,2024-06-01,1,2024-07-01,CPI,3.0233985621313697,2.9414757935583014,0.08192276857306835
USA,2024-06-01,1,2024-07-01,POLICY_RATE,-0.027322498749095522,0.0,-0.027322498749095522
USA,2024-06-01,1,2024-07-01,M2,1.8008454762131656,1.457333,0.3435124762131656
USA,2024-06-01,3,2024-09-01,GDP,5.388037887270508,4.990019,0.39801888727050816
USA,2024-06-01,3,2024-09-01,UNEMPLOYMENT,0.06066810992729843,-0.10000000000000053,0.16066810992729896
USA,2024-06-01,3,2024-09-01,CPI,2.774222670651032,2.4264830315416708,0.34773963910936123
USA,2024-06-01,3,2024-09-01,POLICY_RATE,-0.19823894374408593,-0.20000000000000018,0.001761056255914245
USA,2024-06-01,3,2024-09-01,M2,2.8018534215048607,2.510146,0.2917074215048605
USA,2024-06-01,6,2024-12-01,GDP,5.730300881552724,4.739416,0.9908848815527236
USA,2024-06-01,6,2024-12-01,UNEMPLOYMENT,-0.051751793976223426,-0.10000000000000053,0.04824820602377711
USA,2024-06-01,6,2024-12-01,CPI,3.0667232507046,2.870690967509981,0.19603228319461863
USA,2024-06-01,6,2024-12-01,POLICY_RATE,-0.353558403238423,-0.15999999999999925,-0.19355840323842377
USA,2024-06-01,6,2024-12-01,M2,3.9475871427960323,3.405077,0.5425101427960324
USA,2024-06-01,12,2025-06-01,GDP,4.418404579949854,5.116697,-0.6982924200501461
USA,2024-06-01,12,2025-06-01,UNEMPLOYMENT,0.28555333393101345,-0.20000000000000018,0.48555333393101363
USA,2024-06-01,12,2025-06-01,CPI,4.896371078989677,2.680453865910226,2.215917213079451
USA,2024-06-01,12,2025-06-01,POLICY_RATE,-0.22938491727080867,0.0,-0.22938491727080867
USA,2024-06-01,12,2025-06-01,M2,5.359704148248013,4.134291,1.2254131482480126
USA,2024-07-01,1,2024-08-01,GDP,5.2447542168698895,5.053651,0.19110321686988918
USA,2024-07-01,1,2024-08-01,UNEMPLOYMENT,-0.23150809473159056,0.0,-0.23150809473159056
USA,2024-07-01,1,2024-08-01,CPI,2.841191495344151,2.607144490692037,0.2340470046521137
USA,2024-07-01,1,2024-08-01,POLICY_RATE,-0.026069224410752864,0.0,-0.026069224410752864
USA,2024-07-01,1,2024-08-01,M2,1.9995373236745615,1.965106,0.034431323674561476
USA,2024-07-01,3,2024-10-01,GDP,5.59272006286752,4.926908,0.6658120628675199
USA,2024-07-01,3,2024-10-01,UNEMPLOYMENT,0.25867145904230215,0.0,0.25867145904230215
USA,2024-07-01,3,2024-10-01,CPI,2.9711536151205404,2.578844053871343,0.39230956124919736
USA,2024-07-01,3,2024-10-01,POLICY_RATE,-0.33288815234881053,-0.2999999999999998,-0.032888152348810706
USA,2024-07-01,3,2024-10-01,M2,2.983616421022187,2.884787,0.09882942102218673
USA,2024-07-01,6,2025-01-01,GDP,5.665889414629298,4.646595,1.0192944146292984
USA,2024-07-01,6,2025-01-01,UNEMPLOYMENT,0.04630092918508255,-0.09999999999999964,0.1463009291850822
USA,2024-07-01,6,2025-01-01,CPI,3.807828294235559,2.9909783078999608,0.816849986335598
USA,2024-07-01,6,2025-01-01,POLICY_RATE,-0.30330882903533884,-0.15000000000000036,-0.1533088290353385
USA,2024-07-01,6,2025-01-01,M2,3.8350092272375695,3.37704,0.4579692272375695
USA,2024-07-01,12,2025-07-01,GDP,4.714155574062821,5.375376,-0.661220425937179
USA,2024-07-01,12,2025-07-01,UNEMPLOYMENT,0.12181932173798438,0.20000000000000018,-0.0781806782620158
USA,2024-07-01,12,2025-07-01,CPI,5.010232575364827,2.742618052167134,2.267614523197693
USA,2024-07-01,12,2025-07-01,POLICY_RATE,-0.22072954376919118,0.0,-0.22072954376919118
USA,2024-07-01,12,2025-07-01,M2,5.456969979503528,4.38742,1.0695499795035284
USA,2024-08-01,1,2024-09-01,GDP,5.1063439420956,4.990019,0.1163249420955994
USA,2024-08-01,1,2024-09-01,UNEMPLOYMENT,-0.0720375434250553,-0.10000000000000053,0.027962456574945227
USA,2024-08-01,1,2024-09-01,CPI,2.612790626555787,2.4264830315416708,0.18630759501411642
USA,2024-08-01,1,2024-09-01,POLICY_RATE,-0.15253093701303472,-0.20000000000000018,0.04746906298696546
USA,2024-08-01,1,2024-09-01,M2,2.4506088269613926,2.510146,-0.059537173038607616
USA,2024-08-01,3,2024-11-01,GDP,5.473434627947169,4.832852,0.6405826279471691
USA,2024-08-01,3,2024-11-01,UNEMPLOYMENT,-0.06650734679994835,0.10000000000000053,-0.16650734679994889
USA,2024-08-01,3,2024-11-01,CPI,2.889924498964157,2.719472461284833,0.1704520376793237
USA,2024-08-01,3,2024-11-01,POLICY_RATE,-0.3118545862253226,-0.1900000000000004,-0.12185458622532219
USA,2024-08-01,3,2024-11-01,M2,3.4088081849139336,3.399144,0.009664184913933394
USA,2024-08-01,6,2025-02-01,GDP,5.238427074327946,4.628504,0.6099230743279458
USA,2024-08-01,6,2025-02-01,UNEMPLOYMENT,-0.10129831836666708,0.20000000000000018,-0.30129831836666726
USA,2024-08-01,6,2025-02-01,CPI,4.14322650766484,2.8015834477613355,1.3416430599035047
USA,2024-08-01,6,2025-02-01,POLICY_RATE,-0.17929106718934795,0.0,-0.17929106718934795
USA,2024-08-01,6,2025-02-01,M2,3.7096048736234506,3.279511,0.43009387362345075
USA,2024-08-01,12,2025-08-01,GDP,4.725920512047007,5.368768,-0.6428474879529933
USA,2024-08-01,12,2025-08-01,UNEMPLOYMENT,-0.028726520229568786,0.0,-0.028726520229568786
USA,2024-08-01,12,2025-08-01,CPI,4.7304781982610065,2.9385917430316155,1.791886455229391
USA,2024-08-01,12,2025-08-01,POLICY_RATE,-0.18956845625049684,0.0,-0.18956845625049684
USA,2024-08-01,12,2025-08-01,M2,5.442782056145582,4.252849,1.1899330561455814
USA,2024-09-01,1,2024-10-01,GDP,5.1367483836302785,4.926908,0.20984038363027846
USA,2024-09-01,1,2024-10-01,UNEMPLOYMENT,0.40476293707629246,0.0,0.40476293707629246
USA,2024-09-01,1,2024-10-01,CPI,2.4136305443522,2.578844053871343,-0.16521350951914293
USA,2024-09-01,1,2024-10-01,POLICY_RATE,-0.3479841432132048,-0.2999999999999998,-0.04798414321320499
USA,2024-09-01,1,2024-10-01,M2,3.1426681302137083,2.884787,0.25788113021370807
USA,2024-09-01,3,2024-12-01,GDP,5.400423875234568,4.739416,0.661007875234568
USA,2024-09-01,3,2024-12-01,UNEMPLOYMENT,-0.18008916717934625,-0.10000000000000053,-0.08008916717934572
USA,2024-09-01,3,2024-12-01,CPI,2.760753931792139,2.870690967509981,-0.10993703571784241
USA,2024-09-01,3,2024-12-01,POLICY_RATE,-0.3421204641316058,-0.15999999999999925,-0.18212046413160654
USA,2024-09-01,3,2024-12-01,M2,3.762595854597447,3.405077,0.35751885459744726
USA,2024-09-01,6,2025-03-01,GDP,4.624032278885585,4.610596,0.013436278885585295
USA,2024-09-01,6,2025-03-01,UNEMPLOYMENT,0.04726081508982688,0.0,0.04726081508982688
USA,2024-09-01,6,2025-03-01,CPI,4.267868392766243,2.381981462805549,1.8858869299606935
USA,2024-09-01,6,2025-03-01,POLICY_RATE,-0.1592391781195689,0.0,-0.1592391781195689
USA,2024-09-01,6,2025-03-01,M2,3.872465293003236,3.434383,0.438082293003236
USA,2024-09-01,12,2025-09-01,GDP,4.350971706130125,5.362205,-1.011233293869875
USA,2024-09-01,12,2025-09-01,UNEMPLOYMENT,0.11466658497590854,0.10000000000000053,0.014666584975908004
USA,2024-09-01,12,2025-09-01,CPI,4.428969734088997,3.0225715847133294,1.4063981493756676
USA,2024-09-01,12,2025-09-01,POLICY_RATE,-0.3167569642720494,-0.11000000000000032,-0.2067569642720491
USA,2024-09-01,12,2025-09-01,M2,5.344874251160448,4.237232,1.1076422511604482
USA,2024-10-01,1,2024-11-01,GDP,4.895344352518713,4.832852,0.06249235251871266
USA,2024-10-01,1,2024-11-01,UNEMPLOYMENT,-0.037632299803919744,0.10000000000000053,-0.13763229980392028
USA,2024-10-01,1,2024-11-01,CPI,2.6650745209488975,2.719472461284833,-0.05439794033593559
USA,2024-10-01,1,2024-11-01,POLICY_RATE,-0.3283189939599801,-0.1900000000000004,-0.1383189939599797
USA,2024-10-01,1,2024-11-01,M2,3.3745145090687743,3.399144,-0.024629490931225906
USA,2024-10-01,3,2025-01-01,GDP,4.7188481602836845,4.646595,0.07225316028368489
USA,2024-10-01,3,2025-01-01,UNEMPLOYMENT,0.020031379524955817,-0.09999999999999964,0.12003137952495546
USA,2024-10-01,3,2025-01-01,CPI,3.053387123727198,2.9909783078999608,0.06240881582723734
USA,2024-10-01,3,2025-01-01,POLICY_RATE,-0.2768659978459274,-0.15000000000000036,-0.12686599784592706
USA,2024-10-01,3,2025-01-01,M2,4.034168512052743,3.37704,0.6571285120527426
USA,2024-10-01,6,2025-04-01,GDP,3.852821091981547,4.592867,-0.7400459080184532
USA,2024-10-01,6,2025-04-01,UNEMPLOYMENT,0.029055943286336428,0.0,0.029055943286336428
USA,2024-10-01,6,2025-04-01,CPI,4.220842508396162,2.32538823025783,1.895454278138332
USA,2024-10-01,6,2025-04-01,POLICY_RATE,-0.11920399254436435,0.0,-0.11920399254436435
USA,2024-10-01,6,2025-04-01,M2,4.424857203558522,3.896693,0.5281642035585223
USA,2024-10-01,12,2025-10-01,GDP,3.4453062651137327,5.355689,-1.9103827348862672
USA,2024-10-01,12,2025-10-01,UNEMPLOYMENT,0.20659090891024884,0.04999999999999982,0.15659090891024902
USA,2024-10-01,12,2025-10-01,CPI,4.229340344009007,2.8587179332828505,1.3706224107261562
USA,2024-10-01,12,2025-10-01,POLICY_RATE,-0.35194147814697485,-0.1299999999999999,-0.22194147814697496
USA,2024-10-01,12,2025-10-01,M2,5.231208800944304,4.310159,0.9210498009443047
JAPAN,2020-01-01,1,2020-02-01,GDP,-1.823060680988491,-4.55382,2.7307593190115087
JAPAN,2020-01-01,1,2020-02-01,UNEMPLOYMENT,-0.02727882116636377,0.0,-0.02727882116636377
JAPAN,2020-01-01,1,2020-02-01,CPI,0.038924770527783065,-0.20000000000000284,0.2389247705277859
JAPAN,2020-01-01,1,2020-02-01,POLICY_RATE,0.01623513553322478,0.016,0.0002351355332247812
JAPAN,2020-01-01,1,2020-02-01,M2,0.08154944153297573,0.08735999999999988,-0.005810558467024149
JAPAN,2020-01-01,3,2020-04-01,GDP,-0.8225715917358353,-9.501112,8.678540408264164
JAPAN,2020-01-01,3,2020-04-01,UNEMPLOYMENT,0.020842628227447094,0.10000000000000009,-0.079157371772553
JAPAN,2020-01-01,3,2020-04-01,CPI,0.10810466268969554,-0.09999999999999432,0.20810466268968986
JAPAN,2020-01-01,3,2020-04-01,POLICY_RATE,-0.00032851213583654296,0.011000000000000003,-0.011328512135836546
JAPAN,2020-01-01,3,2020-04-01,M2,0.030883765639809366,0.32355899999999993,-0.29267523436019055
JAPAN,2020-01-01,6,2020-07-01,GDP,0.6493040250154024,-5.040779,5.690083025015402
JAPAN,2020-01-01,6,2020-07-01,UNEMPLOYMENT,-0.010610827696992212,0.10000000000000009,-0.1106108276969923
JAPAN,2020-01-01,6,2020-07-01,CPI,-0.0001200563441892677,0.09999999999999432,-0.10012005634418358
JAPAN,2020-01-01,6,2020-07-01,POLICY_RATE,-0.001631415972737249,0.02,-0.02163141597273725
JAPAN,2020-01-01,6,2020-07-01,M2,0.03301802550839021,0.6328959999999997,-0.5998779744916095
JAPAN,2020-01-01,12,2021-01-01,GDP,2.1011619212908137,0.092151,2.009010921290814
JAPAN,2020-01-01,12,2021-01-01,UNEMPLOYMENT,-0.03189268863677579,-0.10000000000000009,0.0681073113632243
JAPAN,2020-01-01,12,2021-01-01,CPI,0.03980657790900185,0.5,-0.46019342209099817
JAPAN,2020-01-01,12,2021-01-01,POLICY_RATE,-0.0013200739147255945,0.008999999999999998,-0.010320073914725593
JAPAN,2020-01-01,12,2021-01-01,M2,-0.011805362427243664,0.19986499999999996,-0.21167036242724363
JAPAN,2020-02-01,1,2020-03-01,GDP,-6.0127609802362345,-7.030748,1.0179870197637655
JAPAN,2020-02-01,1,2020-03-01,UNEMPLOYMENT,0.06806526353442605,0.10000000000000009,-0.03193473646557404
JAPAN,2020-02-01,1,2020-03-01,CPI,0.2592689261517974,0.0,0.2592689261517974
JAPAN,2020-02-01,1,2020-03-01,POLICY_RATE,0.011868191966014203,-0.031,0.0428681919660142
JAPAN,2020-02-01,1,2020-03-01,M2,0.14155505273870622,0.24502200000000007,-0.10346694726129385
JAPAN,2020-02-01,3,2020-05-01,GDP,-6.03559131434803,-8.013913,1.97832168565197
JAPAN,2020-02-01,3,2020-05-01,UNEMPLOYMENT,0.001695727382733965,0.19999999999999973,-0.19830427261726577
JAPAN,2020-02-01,3,2020-05-01,CPI,0.0484415013062896,-0.10000000000000853,0.14844150130629813
JAPAN,2020-02-01,3,2020-05-01,POLICY_RATE,-0.013796632195416124,-0.011000000000000003,-0.002796632195416121
JAPAN,2020-02-01,3,2020-05-01,M2,0.27230712738974455,1.1812509999999996,-0.908943872610255
JAPAN,2020-02-01,6,2020-08-01,GDP,-4.208393204600531,-3.587382,-0.6210112046005314
JAPAN,2020-02-01,6,2020-08-01,UNEMPLOYMENT,0.042648218617241884,0.10000000000000009,-0.057351781382758205
JAPAN,2020-02-01,6,2020-08-01,CPI,0.017245235139925125,0.09999999999999432,-0.08275476486006919
JAPAN,2020-02-01,6,2020-08-01,POLICY_RATE,0.011651484323187002,-0.007000000000000003,0.018651484323187004
JAPAN,2020-02-01,6,2020-08-01,M2,0.10571408296863044,0.5766989999999996,-0.4709849170313692
