p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
2,0,2,0,0,2,12,7,-22.512060854629084,3.8744780777552066,-11.833832180365736,19.256030427314542,True,2.105329599999095,
2,0,2,0,1,0,12,5,-36.76160093405877,-16.622083286026694,-28.621678336510847,24.380800467029385,True,0.4959545000001526,
2,0,2,0,1,1,12,6,-106.69989462087739,-83.61167305504114,-97.35644453089697,60.349947310438694,True,0.8719355999983236,
2,0,2,0,1,2,12,7,-104.14599822684127,-78.25446252420167,-93.65572217930634,60.072999113420636,True,3.300179100000605,
2,0,2,1,0,0,12,6,-67.23899907958884,-43.70995391962286,-57.73012877549914,40.61949953979442,True,0.8185998000008112,
2,0,2,1,0,1,12,7,-108.3311374442263,-81.47844724685021,-97.4779073141624,62.16556872211315,True,0.6019672000002174,
2,0,2,1,0,2,12,8,-113.0993106843446,-83.41445438541228,-101.08630342579833,65.5496553421723,True,3.189591799999107,
2,0,2,1,1,0,12,6,-61.60835991706389,-38.48522556065036,-52.25173720415892,37.80417995853195,True,0.7424735000004148,
2,0,2,1,1,1,12,7,-113.83203905227637,-87.44550011989207,-103.15381037801302,64.91601952613819,True,1.650279400000727,
2,0,2,1,1,2,12,8,-106.84488840901086,-77.71691074354132,-95.04332785553407,62.42244420450543,True,5.000073900000643,
2,0,2,2,0,0,12,7,-75.07500634499135,-48.648567080518745,-64.38172324452853,45.537503172495676,True,2.48346329999913,
2,0,2,2,0,1,12,8,-112.35598370982777,-82.62623953729609,-100.32604022180709,65.17799185491388,True,1.5131117000000813,
2,0,2,2,0,2,12,9,-111.9213911500446,-78.93821748456423,-98.57360530721542,65.9606955750223,False,4.318427899999733,
2,0,2,2,1,0,12,7,-80.12027564097383,-54.18629952049669,-69.61379815956386,48.060137820486915,True,1.6190990000013699,
2,0,2,2,1,1,12,8,-99.19908973542994,-70.02336659989315,-87.37930256884371,58.59954486771497,True,4.422704299999168,
2,0,2,2,1,2,12,9,-103.8785313660248,-71.5141117377253,-90.76568630660614,61.9392656830124,True,5.201895500000319,
2,0,3,0,0,0,12,6,47.31879868198838,71.1690010822092,56.946965177400514,-16.65939934099419,True,0.2621471999991627,
2,0,3,0,0,1,12,7,-17.212864827096155,9.602000240712378,-6.37376378267118,16.606432413548077,True,0.45918929999970715,
2,0,3,0,0,2,12,8,-10.34087410408581,19.298869318434622,1.6550959607368938,14.170437052042905,True,1.0101620999994338,
2,0,3,0,1,0,12,6,-41.25512269608537,-17.792115761752903,-31.77090928221352,27.627561348042686,True,0.5917272999995475,
2,0,3,0,1,1,12,7,-110.85281235492275,-84.50637375712681,-100.18972785285813,63.426406177461374,True,1.4552008000009664,
2,0,3,0,1,2,12,8,-105.34135781305945,-76.26138026136817,-93.55813970467199,61.67067890652972,True,3.9176031999995757,
2,0,3,1,0,0,12,7,-65.3810889820964,-38.490751656421,-54.51380863456532,40.6905444910482,True,0.3523219999988214,
2,0,3,1,0,1,12,8,-115.29552476147649,-85.12880156019189,-103.10153608649838,66.64776238073824,True,0.7925330999987636,
2,0,3,1,0,2,12,9,-110.23952867953838,-77.30648043229345,-96.9106730519576,65.11976433976919,True,2.4094707000003837,
2,0,3,1,1,0,12,7,-59.885698973095856,-33.45925970862325,-49.192415872633035,37.94284948654793,True,0.6862375000000611,
2,0,3,1,1,1,12,8,-112.54268367963314,-82.9029402571127,-100.54671361481044,65.27134183981657,True,1.561308199999985,
2,0,3,1,1,2,12,9,-104.73934653964582,-72.42826037109995,-91.64688197477086,62.36967326982291,True,4.0012913999999,
2,0,3,2,0,0,12,8,-74.39303519145193,-44.66329101892025,-62.36309170343125,46.196517595725965,True,0.93050089999997,
2,0,3,2,0,1,12,9,-111.64301337632475,-78.60996429573399,-98.27640950074621,65.82150668816237,True,2.8572638999994524,
2,0,3,2,0,2,12,10,-113.4384575216094,-77.21210444963998,-98.77671633127053,67.7192287608047,True,2.9834047999993345,
2,0,3,2,1,0,12,8,-78.63326739751255,-49.45754426197577,-66.81348023092633,48.31663369875628,True,1.5336870000010094,
2,0,3,2,1,1,12,9,-98.01195691447923,-65.5944867638828,-84.87886006271677,59.005978457239614,True,4.476445299998886,
2,0,3,2,1,2,12,10,-104.94655806661305,-69.4043632812126,-90.54484704525059,63.473279033306525,True,4.319558499999403,
2,0,4,0,0,0,12,7,44.17167244330521,71.39309149828344,55.16198671777194,-14.085836221652606,True,0.32754879999993136,
2,0,4,0,0,1,12,8,-16.161850050005114,13.9621177264521,-3.983846257670514,17.080925025002557,True,1.4052083999995375,
2,0,4,0,0,2,12,9,-18.429011713017005,14.453658593928346,-5.119199737851638,19.214505856508502,True,2.279061500001262,
2,0,4,0,1,0,12,7,-38.5162678736816,-11.739407627941851,-27.691375613828622,27.2581339368408,True,0.7590630000013334,
2,0,4,0,1,1,12,8,-108.28350656164936,-78.68910328539855,-96.30467578400054,63.14175328082468,True,2.909884599999714,
2,0,4,0,1,2,12,9,-102.65678840257904,-70.39932166544702,-89.58483456855893,61.32839420128952,True,5.365891400000692,
2,0,4,1,0,0,12,8,-63.395271026984844,-33.14364153560001,-51.169580636012384,40.69763551349242,True,0.339503600000171,
2,0,4,1,0,1,12,9,-115.38950709405333,-81.91843178687864,-101.8583917692371,67.69475354702666,True,1.3355878999991546,
2,0,4,1,0,2,12,10,-107.47531914636787,-71.30438180872798,-92.83452597368597,64.73765957318393,True,4.306169999999838,
2,0,4,1,1,0,12,8,-58.095691360597144,-28.365947188065462,-46.065747872576466,38.04784568029857,True,0.7025217999998858,
2,0,4,1,1,1,12,9,-110.68152186768819,-77.79885156074283,-97.37170989252283,65.3407609338441,True,3.5586127000005945,
2,0,4,1,1,2,12,10,-104.13736706706513,-68.6541536562199,-89.75821784964302,63.068683533532564,True,8.483931499999017,
2,0,4,2,0,0,12,9,-72.72210854120523,-39.68905946061447,-59.3555046656267,46.361054270602615,True,0.9998512000001938,
2,0,4,2,0,1,12,10,-110.57393338626386,-74.23757939761403,-95.87066912312747,66.28696669313193,True,4.5676170000006096,
2,0,4,2,0,2,12,11,-113.92450344505912,-74.46529907672469,-97.95272907486068,68.96225172252956,True,3.1034048999990773,
2,0,4,2,1,0,12,9,-76.6799362952114,-44.262466144614976,-63.546839443448945,48.3399681476057,True,2.153272099998503,
2,0,4,2,1,1,12,10,-96.15057448311794,-60.49135731746187,-81.70416794617923,59.07528724155897,True,7.192677700000786,
2,0,4,2,1,2,12,11,-101.66299006686941,-62.95402998231099,-85.97664546604528,62.831495033434706,False,11.3359343000011,
3,0,0,0,0,0,12,4,77.68239171772919,94.7406219770044,84.56792479324683,-33.841195858864594,True,0.048069099999338505,
3,0,0,0,0,1,12,5,-4.912636093337845,15.283219996793264,3.248303292913363,8.456318046668923,True,0.12086470000031113,
3,0,0,0,0,2,12,6,-11.207187889328054,11.95068599248038,-1.8374702170916848,12.603593944664027,True,0.26918120000118506,
3,0,0,0,1,0,12,4,-34.71159587094966,-17.928664497589597,-27.92832703965972,22.35579793547483,True,0.04035450000083074,
3,0,0,0,1,1,12,5,-110.48874978376656,-90.63914359935933,-102.45756320756396,61.24437489188328,True,0.3782018000001699,
3,0,0,0,1,2,12,6,-108.72948432153389,-86.00031581641048,-99.52222930668685,61.364742160766944,True,1.6353722999992897,
3,0,0,1,0,0,12,5,-68.03730949623325,-47.89779184820117,-59.897386898685326,40.018654748116624,True,0.14342430000033346,
3,0,0,1,0,1,12,6,-110.80420368357609,-87.30809976087201,-101.30762731977018,62.402101841788046,True,0.43430050000097253,
3,0,0,1,0,2,12,7,-119.14629258206799,-92.68015100285834,-108.43804381379785,67.57314629103399,True,0.656303099998695,
3,0,0,1,1,0,12,5,-62.40189571815793,-42.611991518869715,-54.393224212460424,37.200947859078966,True,0.3338046000008035,
3,0,0,1,1,1,12,6,-116.09316627424988,-93.00494470841363,-106.74971618426946,65.04658313712494,True,0.5494858999991266,
3,0,0,1,1,2,12,7,-108.2191133350007,-82.2429207577168,-97.69653617517551,62.10955666750035,True,1.544095400000515,
3,0,0,2,0,0,12,6,-76.14074115641382,-53.05251959057757,-66.79729106643339,45.07037057820691,True,0.3814145999986067,
3,0,0,2,0,1,12,7,-113.80944863969347,-87.42290970730917,-103.13121996543012,64.90472431984674,True,1.2903610000012122,
3,0,0,2,0,2,12,8,-114.65135864060292,-84.9665023416706,-102.63835138205665,66.32567932030146,True,1.2688584999996237,
3,0,0,2,1,0,12,6,-81.56167879468575,-58.9065850548761,-72.38268725309268,47.780839397342874,True,0.6602168999997957,
3,0,0,2,1,1,12,7,-100.30882936677192,-74.41729366413233,-89.81855331923698,58.15441468338596,True,2.2655697999998665,
3,0,0,2,1,2,12,8,-107.06680526408842,-77.93882759861887,-95.26524471061163,62.53340263204421,True,2.7253068999998504,
3,0,1,0,0,0,12,5,78.17439849435283,98.64427480548306,86.437038184974,-33.087199247176414,True,0.10289519999969343,
3,0,1,0,0,1,12,6,-20.862433745161397,2.666611414804578,-11.353563441071703,17.4312168725807,True,0.6113043999994261,
3,0,1,0,0,2,12,7,-10.102923702367836,16.32351556210477,0.5903593980949893,13.051461851183918,True,0.5329598999996961,
3,0,1,0,1,0,12,5,-33.04291734134458,-12.903399693312501,-24.902994743796654,22.52145867067229,True,0.23739039999964007,
3,0,1,0,1,1,12,6,-108.26500441383993,-85.1418700574264,-98.90838170093497,61.132502206919966,True,0.7888989000002766,
3,0,1,0,1,2,12,7,-107.01469159028076,-81.08071546980362,-96.50821410887079,61.50734579514038,True,1.8768737999998848,
3,0,1,1,0,0,12,6,-66.08311774945969,-42.5870138267556,-56.586541385653774,40.041558874729844,True,0.2933768000002601,
3,0,1,1,0,1,12,7,-109.66228386339586,-82.80959366601977,-98.80905373333195,62.83114193169793,True,0.7575530000012805,
3,0,1,1,0,2,12,8,-115.81552223279272,-86.08577806026103,-103.78557874477204,66.90776111639636,True,1.48635110000032,
3,0,1,1,1,0,12,6,-65.46983456127347,-42.381612995437216,-56.12638447129304,39.734917280636736,True,0.8418210999989242,
3,0,1,1,1,1,12,7,-114.84674748475939,-88.4602085523751,-104.16851881049604,65.4233737423797,True,1.3197514999992563,
3,0,1,1,1,2,12,8,-106.41154580154307,-77.23582266600629,-94.59175863495685,62.205772900771535,True,4.651578099999824,
3,0,1,2,0,0,12,7,-74.6006331840649,-48.21409425168061,-63.92240450980155,45.30031659203245,True,0.6778205999999045,
3,0,1,2,0,1,12,8,-112.28763817851916,-82.60278187958684,-100.27463091997289,65.14381908925958,True,1.7318065999988903,
3,0,1,2,0,2,12,9,-112.78615305213239,-79.80297938665203,-99.43836720930321,66.3930765260662,True,3.283688700001221,
3,0,1,2,1,0,12,7,-79.79181229366239,-53.900276591022795,-69.30153624612745,47.895906146831194,True,1.492966499999966,
3,0,1,2,1,1,12,8,-99.2666230522608,-70.13864538679125,-87.465062498784,58.6333115261304,True,3.123620200000005,
3,0,1,2,1,2,12,9,-105.87094460784529,-73.50652497954579,-92.75809954842663,62.935472303922644,True,3.893737400001555,
3,0,2,0,0,0,12,6,46.60064118349277,70.48216354647805,56.24038748921747,-16.300320591746384,True,0.8205254999993485,
3,0,2,0,0,1,12,7,-17.977511719247147,8.875178478128952,-7.124281589183248,16.988755859623573,True,0.5434129999994184,
3,0,2,0,0,2,12,8,-19.1538114638279,10.531044835104424,-7.140804205281633,18.57690573191395,True,2.034246000001076,
3,0,2,0,1,0,12,6,-39.96542905470479,-16.469325132000705,-30.46885269089888,26.982714527352396,True,0.4722497000002477,
3,0,2,0,1,1,12,7,-104.89949431409471,-78.51295538171041,-94.22126563983136,60.449747157047355,True,1.5290328999999474,
3,0,2,0,1,2,12,8,-104.06839219020432,-74.94041452473478,-92.26683163672752,61.03419609510216,True,2.7198031000007177,
3,0,2,1,0,0,12,7,-64.08793382599029,-37.23524362861419,-53.23470369592639,40.043966912995145,True,1.2367198999982065,
3,0,2,1,0,1,12,8,-106.72751997071703,-76.51824349866891,-94.51763607439514,62.36375998535851,True,0.8651458000003913,
3,0,2,1,0,2,12,9,-112.02358841521936,-79.040414749739,-98.67580257239018,66.01179420760968,True,4.228535499998543,
3,0,2,1,1,0,12,7,-63.470369785942665,-37.083830853558375,-52.792141111679314,39.73518489297133,True,1.2787638999998308,
3,0,2,1,1,1,12,8,-112.88439803132982,-83.1995417323975,-100.87139077278356,65.44219901566491,True,2.132594999999128,
3,0,2,1,1,2,12,9,-103.87383315496412,-71.50941352666462,-90.76098809554546,61.93691657748206,True,4.538587000000916,
3,0,2,2,0,0,12,8,-72.8593934946754,-43.17453719574308,-60.846386236129135,45.4296967473377,True,2.23691830000098,
3,0,2,2,0,1,12,9,-110.31673604568357,-77.3335623802032,-96.96895020285439,65.15836802284178,True,4.292728500000521,
3,0,2,2,0,2,12,10,-110.75104969204318,-74.46955866001478,-96.06848526493107,66.37552484602159,False,4.835554499999489,
3,0,2,2,1,0,12,8,-79.81181441030108,-50.68383674483154,-68.01025385682428,48.90590720515054,True,2.8054584999990766,
3,0,2,2,1,1,12,9,-97.80966213181645,-65.44524250351697,-84.69681707239779,58.904831065908226,True,5.7676369000000705,
3,0,2,2,1,2,12,10,-104.23223361737674,-68.63137202624729,-89.8081040520162,63.11611680868837,True,4.915935200000604,
3,0,3,0,0,0,12,7,10.825301936578752,38.082676108259705,21.828920788478328,2.587349031710624,True,0.3115032000005158,
3,0,3,0,0,1,12,8,-41.7162456781937,-11.549522476909104,-29.522257003215604,29.85812283909685,True,0.9264060999994399,
3,0,3,0,0,2,12,9,-33.72878141791185,-0.7957331706669208,-20.399925790331068,26.864390708955924,True,2.3260100000006787,
3,0,3,0,1,0,12,7,-39.90752694692474,-13.092661879116207,-29.068425902499765,27.95376347346237,True,0.6889215000010154,
3,0,3,0,1,1,12,8,-116.08734173681987,-86.44759831429943,-104.09137167199717,67.04367086840993,True,2.346537299999909,
3,0,3,0,1,2,12,9,-102.99959451748097,-70.6885083489351,-89.90712995260601,61.499797258740486,True,4.034866100000727,
3,0,3,1,0,0,12,8,-62.74787741258993,-32.53860094054182,-50.537993516268045,40.373938706294965,True,0.7398740999997244,
3,0,3,1,0,1,12,9,-116.84849005988619,-83.32990872512552,-103.29961375435497,68.4242450299431,True,1.201810900000055,
3,0,3,1,0,2,12,10,-108.42137224956895,-72.19501917759953,-93.75963105923009,65.21068612478447,True,3.8147812000006525,
3,0,3,1,1,0,12,8,-57.123550943635365,-27.43869464470304,-45.1105436850891,37.56177547181768,True,1.082591100001082,
3,0,3,1,1,1,12,9,-110.95336096742275,-78.02031272017783,-97.62450533984197,65.47668048371138,True,2.512907099999211,
3,0,3,1,1,2,12,10,-105.49565783406611,-69.95346304866565,-91.09394681270365,63.747828917033054,True,5.643816899999365,
3,0,3,2,0,0,12,9,-72.77439911290699,-39.791225447426626,-59.42661327007781,46.387199556453496,True,1.5291956000000937,
3,0,3,2,0,1,12,10,-108.48738077215546,-72.20588974012706,-93.80481634504335,65.24369038607773,False,4.6471016999985295,
3,0,3,2,0,2,12,11,-110.09783555303301,-70.57817765633911,-94.10320879993607,67.0489177765165,True,4.160279300000184,
3,0,3,2,1,0,12,9,-75.827796473557,-43.46337684525751,-62.71495141413834,47.9138982367785,True,2.9957833000007668,
3,0,3,2,1,1,12,10,-95.81996912209195,-60.2191075309625,-81.39583955673142,58.909984561045974,True,5.499630999998772,
3,0,3,2,1,2,12,11,-102.98525707838311,-64.21195367612808,-87.27429960053317,63.49262853919156,True,4.844368600000962,
3,0,4,0,0,0,12,8,13.367314090063015,43.991410526913526,25.731417648838086,2.3163429549684924,True,0.418603099999018,
3,0,4,0,0,1,12,9,-38.48589284940461,-5.01481754222992,-24.954777524588387,29.242946424702303,True,1.2381471999997302,
3,0,4,0,0,2,12,10,-18.77885097156708,17.392086366072803,-4.138057798885178,20.38942548578354,True,3.8597304000013537,
3,0,4,0,1,0,12,8,-43.774348530470135,-13.650380754012922,-31.596344738135535,30.887174265235068,True,0.659456900000805,
3,0,4,0,1,1,12,9,-105.242114035627,-72.35944372868164,-91.93230206046164,62.6210570178135,True,3.0844417000007525,
3,0,4,0,1,2,12,10,-100.312882787298,-64.82966937645278,-85.93373356987588,61.156441393649,True,3.5483346000000893,
3,0,4,1,0,0,12,9,-60.836079982380326,-27.270217235660205,-47.26954231980045,40.41803999119016,True,0.766783299999588,
3,0,4,1,0,1,12,10,-113.98518504156453,-77.16700220367238,-99.10095818426669,67.99259252078227,True,1.7818938000000344,
3,0,4,1,0,2,12,11,-105.25206328142846,-65.79285891309404,-89.28028891123003,64.62603164071423,False,5.766064599998572,
3,0,4,1,1,0,12,9,-55.126677000993936,-22.14350333551357,-41.778891158164754,37.56333850049697,True,1.5791370000006282,
3,0,4,1,1,1,12,10,-108.77927614665924,-72.60833880901936,-94.13848297397735,65.38963807332962,True,1.8634695000000647,
3,0,4,1,1,2,12,11,-101.84866249891276,-63.13970241435434,-86.16231789808865,62.92433124945638,True,10.985448399998859,
3,0,4,2,0,0,12,10,-71.25271989420472,-34.97122886217632,-56.57015546709261,46.62635994710236,True,1.7225071000011667,
3,0,4,2,0,1,12,11,-107.20256046293272,-67.62275206435629,-91.18521745153771,65.60128023146636,False,4.911022399999638,
3,0,4,2,0,2,12,12,-111.92473942697637,-69.17726802794742,-94.6219838592614,68.96236971348819,True,4.177464500000497,
3,0,4,2,1,0,12,10,-73.8620373388714,-38.26117574774196,-59.43790777351087,47.9310186694357,True,3.554099799999676,
3,0,4,2,1,1,12,11,-93.82082225455736,-54.98351870059797,-78.08540818325497,58.91041112727868,True,10.106287399999928,
3,0,4,2,1,2,12,12,-100.14564482081056,-58.21093806253894,-83.15210483658443,63.07282241040528,False,10.852951199998643,
4,0,0,0,0,0,12,5,76.42896312650582,96.87199375526653,84.68167726543051,-32.21448156325291,False,0.061412699998982134,
4,0,0,0,0,1,12,6,-3.007871292572627,20.553960812580332,6.51322465805378,8.503935646286314,True,0.13900699999976496,
4,0,0,0,0,2,12,7,-9.20732378571794,17.2588177934917,1.500924982552199,12.60366189285897,True,0.4072950999998284,
4,0,0,0,1,0,12,5,-34.73933430802809,-14.628185507171693,-26.61000852470936,23.369667154014046,False,0.09723380000104953,
4,0,0,0,1,1,12,6,-109.6685406137602,-86.51066673195177,-100.29882294152384,61.8342703068801,True,0.5534293999990041,
4,0,0,0,1,2,12,7,-107.38524912790442,-81.40905655062053,-96.86267196807924,61.69262456395221,True,1.005979199999274,
4,0,0,1,0,0,12,6,-66.42070200314916,-42.95769506881669,-56.9364885892773,40.21035100157458,True,0.153663899998719,
4,0,0,1,0,1,12,7,-111.46059866823015,-84.64573360042161,-100.62149762380517,63.730299334115074,True,0.36556000000018685,
4,0,0,1,0,2,12,8,-117.5254535362352,-87.75104425962436,-105.47867367193129,67.7627267681176,True,0.7271490000002814,
4,0,0,1,1,0,12,6,-64.08873280274936,-41.03559902967792,-54.75853386344282,39.04436640137468,True,0.3429331999996066,
4,0,0,1,1,1,12,7,-114.7161696714592,-88.36973107366326,-104.05308516939458,65.3580848357296,True,0.5139088000014453,
4,0,0,1,1,2,12,8,-107.07861082324388,-77.85539417379951,-95.24071151844055,62.53930541162194,True,2.8088789000012184,
4,0,0,2,0,0,12,7,-77.17034151384131,-50.82390291604537,-66.50725701177669,46.585170756920654,True,0.5092755000005127,
4,0,0,2,0,1,12,8,-110.63802687864887,-80.99828345612843,-98.64205681382617,64.31901343932444,True,1.0764390000003914,
4,0,0,2,0,2,12,9,-112.45306878467369,-79.52002053742876,-99.12421315709291,66.22653439233684,True,1.4006858000011562,
4,0,0,2,1,0,12,7,-78.87853505775068,-53.02966612291399,-68.40456340585071,47.43926752887534,True,0.7139594000000216,
4,0,0,2,1,1,12,8,-101.59957852413137,-72.51960097244009,-89.8163604157439,59.79978926206569,True,2.0597111000006407,
4,0,0,2,1,2,12,9,-106.17916109050448,-73.86807492195861,-93.08669652562952,63.08958054525224,True,2.7000210999995033,
4,0,1,0,0,0,12,6,78.41523502452269,102.26543742474351,88.04340151993482,-32.20761751226134,True,0.10113409999939904,
4,0,1,0,0,1,12,7,-19.751227363918694,7.139109961756709,-8.883947016387616,17.875613681959347,True,0.4576753999990615,
4,0,1,0,0,2,12,8,-8.147456656399946,21.582287516131736,3.8824868316207315,13.073728328199973,True,0.5899590999997599,
4,0,1,0,1,0,12,6,-41.8500372596552,-18.387030325322733,-32.36582384578335,27.9250186298276,True,0.443875000000844,
4,0,1,0,1,1,12,7,-107.01385174569667,-80.58741248122406,-96.32056864523385,61.506925872848335,True,0.6914465999998356,
4,0,1,0,1,2,12,8,-105.13750660948614,-75.96178347394935,-93.31771944289991,61.56875330474307,True,2.1481159000013577,
4,0,1,1,0,0,12,7,-64.5255311690342,-37.71066610122566,-53.68643012460922,40.2627655845171,True,0.297778100000869,
4,0,1,1,0,1,12,8,-109.46294083720508,-79.29621763592048,-97.26895216222698,63.73147041860254,True,0.7105663000002096,
4,0,1,1,0,2,12,9,-113.92966992788882,-80.89662084729807,-100.56306605231029,66.96483496394441,True,0.8356059999987338,
4,0,1,1,1,0,12,7,-62.34762105280433,-36.00118245500839,-51.68453655073971,39.173810526402164,True,0.6806330000017624,
4,0,1,1,1,1,12,8,-112.87922175924382,-83.23947833672338,-100.88325169442112,65.43961087962191,True,1.0934589999997115,
4,0,1,1,1,2,12,9,-104.51941415734589,-72.10194400674946,-91.38631730558343,62.259707078672946,True,4.821439700001065,
4,0,1,2,0,0,12,8,-75.40292582222943,-45.763182399709,-63.406955757406735,46.70146291111472,True,0.6946680000000924,
4,0,1,2,0,1,12,9,-108.72053296132236,-75.78748471407744,-95.39167733374158,64.36026648066118,False,3.1207902999994985,
4,0,1,2,0,2,12,10,-110.45472642192084,-74.22837334995143,-95.79298523158198,66.22736321096042,True,2.610770200000843,
4,0,1,2,1,0,12,8,-79.49351768961304,-50.413540137921764,-67.71029958122557,48.74675884480652,True,2.882556200000181,
4,0,1,2,1,1,12,9,-100.24203507977734,-67.93094891123147,-87.14957051490238,60.12101753988867,True,3.30022579999968,
4,0,1,2,1,2,12,10,-104.67265156875912,-69.13045678335867,-90.27094054739666,63.33632578437956,True,5.109340200000588,
4,0,2,0,0,0,12,7,51.161956287913554,78.4193304595945,62.16557513981313,-17.580978143956777,True,0.4570088999989821,
4,0,2,0,0,1,12,8,-16.566488960498347,13.642787511549763,-4.35660506417646,17.283244480249174,True,1.06694779999998,
4,0,2,0,0,2,12,9,-18.765011595783292,14.218162069697073,-5.41722575295411,19.382505797891646,True,2.3277156000003743,
4,0,2,0,1,0,12,7,-30.947267502732842,-4.132402434924309,-20.108166458307867,23.47363375136642,True,0.5014177000011841,
4,0,2,0,1,1,12,8,-103.32815133970306,-73.64329504077074,-91.31514408115679,60.66407566985153,True,1.7623149999999441,
4,0,2,0,1,2,12,9,-85.0596481017534,-52.6952284734539,-71.94680304233474,52.5298240508767,True,3.14712629999849,
4,0,2,1,0,0,12,8,-62.36537169682134,-32.198648495536744,-50.17138302184324,40.18268584841067,True,1.420009299999947,
4,0,2,1,0,1,12,9,-107.03888580148123,-73.52030446672056,-93.49000949595,63.519442900740614,True,1.8833951999986311,
4,0,2,1,0,2,12,10,-110.18203249415046,-73.90054146212206,-95.49946806703835,66.09101624707523,True,2.170853100000386,
4,0,2,1,1,0,12,8,-60.333311115790124,-30.693567693269692,-48.337341050967424,39.16665555789506,True,1.4937668000002304,
4,0,2,1,1,1,12,9,-51.7612062908304,-18.828158043585475,-38.43235066324962,35.8806031454152,True,2.7957019999994372,
4,0,2,1,1,2,12,10,-100.48722767342016,-64.88636608229072,-86.06309810805963,61.24361383671008,True,8.643082800001139,
4,0,2,2,0,0,12,9,-73.1212998681233,-40.188251620878376,-59.79244424054252,46.56064993406165,True,3.4656998999998905,
4,0,2,2,0,1,12,10,-106.74329502497204,-70.51694195300263,-92.08155383463318,64.37164751248602,True,1.74035399999957,
4,0,2,2,0,2,12,11,-108.00736086677267,-68.48770297007877,-92.01273411367573,66.00368043338634,False,4.578097700001308,
4,0,2,2,1,0,12,9,-74.93883798096982,-42.62775181242395,-61.84637341609486,47.46941899048491,True,3.512359499998638,
4,0,2,2,1,1,12,10,-97.96389047901707,-62.42169569361661,-83.56217945765461,59.98194523950853,True,8.57083749999947,
4,0,2,2,1,2,12,11,-99.77167770431005,-60.99837430205501,-84.06072022646009,61.885838852155025,False,10.539958600000318,
4,0,3,0,0,0,12,8,12.465101984143164,43.12964792728424,24.84417319253019,2.767449007928418,True,0.4330807999995159,
4,0,3,0,0,1,12,9,-39.75599662692347,-6.237415292162801,-26.207120321392253,29.877998313461735,True,1.010359800000515,
4,0,3,0,0,2,12,10,-28.270816873473848,7.955536198495565,-13.60907568313499,25.135408436736924,True,3.016194700001506,
4,0,3,0,1,0,12,8,-45.36324590998922,-15.19652270870462,-33.169257235011116,31.68162295499461,True,0.8286459999999352,
4,0,3,0,1,1,12,9,-103.1702271960119,-70.23717894876697,-89.84137156843111,61.58511359800595,True,1.8686912000011944,
4,0,3,0,1,2,12,10,-102.11101227865382,-66.56881749325336,-87.70930125729136,62.05550613932691,True,4.149071800000456,
4,0,3,1,0,0,12,9,-63.69882151795747,-30.1802401831968,-50.14994521242625,41.849410758978735,True,0.8677827999999863,
4,0,3,1,0,1,12,10,-115.65983636903607,-78.78939690079935,-100.75607243295173,68.82991818451804,True,1.4561861000001954,
4,0,3,1,0,2,12,11,-106.70928108063552,-67.18962318394162,-90.71465432753858,65.35464054031776,False,5.207415700000638,
4,0,3,1,1,0,12,9,-58.319631405017915,-25.38658315777299,-44.990775777437136,39.15981570250896,True,1.6147934999989957,
4,0,3,1,1,1,12,10,-109.26363156697028,-73.03727849500086,-94.60189037663142,65.63181578348514,True,2.7740783999997802,
4,0,3,1,1,2,12,11,-99.53582194765164,-60.7625185453966,-83.8248644698017,61.76791097382582,True,7.410274699999718,
4,0,3,2,0,0,12,10,-72.76055749345241,-36.534204421483,-58.09881630311355,47.380278746726205,True,1.7790019999993092,
4,0,3,2,0,1,12,11,-105.48904046526366,-65.96938256856976,-89.49441371216672,64.74452023263183,False,4.659900800001196,
4,0,3,2,0,2,12,12,-109.09849929345674,-66.28553657203834,-91.77098697760172,67.54924964672837,True,3.0141242000008788,
4,0,3,2,1,0,12,10,-73.027566033077,-37.48537124767654,-58.625855011714535,47.5137830165385,True,3.32604530000026,
4,0,3,2,1,1,12,11,-96.4423143651215,-57.669010962866466,-80.73135688727155,60.22115718256075,False,9.404913000000306,
4,0,3,2,1,2,12,12,-101.13708113501274,-59.13266911590311,-84.11687720067528,63.56854056750637,True,6.656362599998829,
4,0,4,0,0,0,12,9,15.298391617518874,49.32516543624167,29.03628446060229,2.350804191240563,True,0.7619718000005378,
4,0,4,0,0,1,12,10,-36.46965336512104,0.3485294727711121,-21.5854265078232,29.23482668256052,True,1.2657424000008177,
4,0,4,0,0,2,12,11,-17.493363730191597,21.96584063814283,-1.5215893599931576,20.7466818650958,True,4.281805399999939,
4,0,4,0,1,0,12,9,-42.53932173952518,-9.068246432350492,-29.008206414708958,31.26966086976259,True,0.9237548999990395,
4,0,4,0,1,1,12,10,-102.79296677693081,-66.62202943929093,-88.1521736042489,62.396483388465406,True,3.1236024999998335,
4,0,4,0,1,2,12,11,-98.95948170226724,-60.25052161770882,-83.27313710144313,61.47974085113362,True,7.509033400001499,
4,0,4,1,0,0,12,10,-62.23070669219803,-25.360267223961294,-47.32694275611369,42.11535334609901,True,0.7384295000010752,
4,0,4,1,0,1,12,11,-112.37214432206326,-72.20685395345365,-96.1348059322838,68.18607216103163,True,1.9708900999994512,
4,0,4,1,0,2,12,12,-110.80046410752584,-68.05299270849689,-93.49770853981087,68.40023205376292,False,6.437314499999047,
